x,rho,vitesse,pression
0.002,1,1.05857e-10,287000
0.006,1,1.94053e-10,287000
0.01,1,3.5358e-10,287000
0.014,1,6.39934e-10,287000
0.018,1,1.15034e-09,287000
0.022,1,2.0537e-09,287000
0.026,1,3.6407e-09,287000
0.03,1,6.40934e-09,287000
0.034,1,1.12046e-08,287000
0.038,1,1.94505e-08,287000
0.042,1,3.3528e-08,287000
0.046,1,5.73887e-08,287000
0.05,1,9.75397e-08,287000
0.054,1,1.64615e-07,287000
0.058,1,2.75856e-07,287000
0.062,1,4.59009e-07,287000
0.066,1,7.58365e-07,287000
0.07,1,1.24409e-06,287000
0.074,1,2.02644e-06,287000
0.078,1,3.27735e-06,287000
0.082,1,5.26275e-06,287000
0.086,1,8.39073e-06,287000
0.09,1,1.32824e-05,287000
0.094,1,2.08758e-05,287000
0.098,1,3.25754e-05,287000
0.102,1,5.04677e-05,287000
0.106,1,7.76263e-05,287000
0.11,1,0.000118541,287000
0.114,1,0.000179718,287000
0.118,1,0.000270501,287000
0.122,0.999999,0.0004042,287000
0.126,0.999999,0.000599608,287000
0.13,0.999999,0.000883032,286999
0.134,0.999998,0.00129097,286999
0.138,0.999997,0.00187364,286999
0.142,0.999996,0.00269944,286998
0.146,0.999994,0.00386079,286998
0.15,0.999991,0.00548133,286997
0.154,0.999988,0.00772501,286995
0.158,0.999983,0.0108071,286993
0.162,0.999976,0.0150075,286990
0.166,0.999967,0.0206867,286987
0.17,0.999955,0.0283044,286982
0.174,0.999939,0.0384407,286976
0.178,0.999918,0.0518201,286967
0.182,0.999891,0.0693378,286956
0.186,0.999855,0.0920882,286942
0.19,0.999809,0.121394,286923
0.194,0.999749,0.158837,286899
0.198,0.999675,0.206283,286869
0.202,0.999581,0.265913,286831
0.206,0.999463,0.340237,286784
0.21,0.999318,0.432115,286726
0.214,0.999141,0.544755,286655
0.218,0.998925,0.681713,286568
0.222,0.998665,0.846874,286464
0.226,0.998353,1.04442,286339
0.23,0.997984,1.27877,286190
0.234,0.99755,1.55457,286016
0.238,0.997043,1.87654,285813
0.242,0.996456,2.24948,285577
0.246,0.995781,2.67811,285307
0.25,0.995013,3.16701,284998
0.254,0.994143,3.72053,284650
0.258,0.993166,4.3427,284258
0.262,0.992076,5.03711,283822
0.266,0.99087,5.8069,283339
0.27,0.989542,6.65468,282808
0.274,0.988091,7.58246,282228
0.278,0.986514,8.59171,281598
0.282,0.98481,9.68326,280917
0.286,0.98298,10.8574,280187
0.29,0.981025,12.1138,279408
0.294,0.978947,13.4517,278580
0.298,0.976747,14.8698,277705
0.302,0.97443,16.3664,276784
0.306,0.971999,17.9396,275818
0.31,0.969459,19.5869,274811
0.314,0.966813,21.3059,273762
0.318,0.964068,23.0937,272676
0.322,0.961227,24.9475,271553
0.326,0.958297,26.8644,270396
0.33,0.955283,28.8414,269207
0.334,0.952189,30.8754,267988
0.338,0.949022,32.9635,266743
0.342,0.945785,35.1028,265471
0.346,0.942484,37.2904,264177
0.35,0.939123,39.5237,262860
0.354,0.935708,41.7999,261525
0.358,0.932242,44.1165,260171
0.362,0.92873,46.4712,258802
0.366,0.925175,48.8615,257418
0.37,0.921581,51.2854,256021
0.374,0.917952,53.7408,254613
0.378,0.91429,56.2257,253194
0.382,0.9106,58.7383,251767
0.386,0.906883,61.2769,250332
0.39,0.903143,63.8399,248890
0.394,0.899382,66.4257,247442
0.398,0.895602,69.0331,245990
0.402,0.891806,71.6605,244534
0.406,0.887995,74.3069,243075
0.41,0.884172,76.9711,241613
0.414,0.880338,79.6519,240151
0.418,0.876495,82.3484,238687
0.422,0.872644,85.0597,237223
0.426,0.868788,87.7848,235759
0.43,0.864926,90.523,234296
0.434,0.861061,93.2734,232834
0.438,0.857193,96.0354,231374
0.442,0.853324,98.8084,229916
0.446,0.849454,101.592,228461
0.45,0.845585,104.384,227008
0.454,0.841718,107.187,225559
0.458,0.837852,109.997,224113
0.462,0.83399,112.816,222671
0.466,0.830131,115.643,221233
0.47,0.826276,118.477,219800
0.474,0.822426,121.317,218370
0.478,0.818582,124.165,216946
0.482,0.814744,127.018,215526
0.486,0.810912,129.877,214112
0.49,0.807087,132.742,212703
0.494,0.803269,135.613,211299
0.498,0.79946,138.488,209900
0.502,0.795658,141.368,208508
0.506,0.791864,144.252,207121
0.51,0.78808,147.141,205740
0.514,0.784305,150.033,204365
0.518,0.780538,152.93,202996
0.522,0.776782,155.83,201633
0.526,0.773036,158.734,200276
0.53,0.769299,161.641,198926
0.534,0.765573,164.551,197582
0.538,0.761858,167.464,196245
0.542,0.758153,170.38,194914
0.546,0.754459,173.299,193589
0.55,0.750776,176.22,192271
0.554,0.747104,179.144,190960
0.558,0.743444,182.07,189655
0.562,0.739796,184.998,188357
0.566,0.736159,187.928,187066
0.57,0.732533,190.86,185782
0.574,0.72892,193.794,184504
0.578,0.725318,196.73,183233
0.582,0.721729,199.668,181969
0.586,0.718152,202.607,180711
0.59,0.714587,205.548,179461
0.594,0.711034,208.49,178217
0.598,0.707494,211.433,176980
0.602,0.703966,214.378,175750
0.606,0.700451,217.324,174526
0.61,0.696949,220.271,173310
0.614,0.693459,223.219,172101
0.618,0.689982,226.168,170898
0.622,0.686517,229.118,169702
0.626,0.683066,232.069,168513
0.63,0.679627,235.021,167331
0.634,0.676201,237.973,166155
0.638,0.672789,240.926,164987
0.642,0.669389,243.88,163825
0.646,0.666002,246.834,162670
0.65,0.662628,249.788,161522
0.654,0.659268,252.744,160381
0.658,0.65592,255.699,159246
0.662,0.652586,258.655,158119
0.666,0.649264,261.611,156998
0.67,0.645956,264.567,155883
0.674,0.642662,267.523,154776
0.678,0.63938,270.48,153675
0.682,0.636112,273.436,152581
0.686,0.632857,276.393,151494
0.69,0.629615,279.349,150413
0.694,0.626387,282.306,149339
0.698,0.623171,285.262,148271
0.702,0.61997,288.218,147211
0.706,0.616781,291.173,146157
0.71,0.613607,294.129,145109
0.714,0.610445,297.083,144068
0.718,0.607297,300.038,143034
0.722,0.604162,302.992,142006
0.726,0.601041,305.945,140985
0.73,0.597934,308.897,139970
0.734,0.594839,311.849,138962
0.738,0.591759,314.8,137960
0.742,0.588692,317.751,136965
0.746,0.585638,320.7,135976
0.75,0.582598,323.648,134994
0.754,0.579572,326.596,134018
0.758,0.576559,329.542,133049
0.762,0.57356,332.487,132086
0.766,0.570575,335.431,131129
0.77,0.567603,338.373,130179
0.774,0.564645,341.314,129235
0.778,0.561701,344.253,128298
0.782,0.558771,347.191,127366
0.786,0.555854,350.127,126442
0.79,0.552951,353.061,125523
0.794,0.550062,355.994,124611
0.798,0.547188,358.924,123705
0.802,0.544327,361.852,122806
0.806,0.54148,364.778,121913
0.81,0.538647,367.702,121026
0.814,0.535829,370.623,120145
0.818,0.533024,373.542,119271
0.822,0.530234,376.458,118403
0.826,0.527458,379.371,117541
0.83,0.524696,382.281,116685
0.834,0.521949,385.188,115836
0.838,0.519216,388.092,114993
0.842,0.516498,390.992,114156
0.846,0.513795,393.889,113326
0.85,0.511106,396.782,112502
0.854,0.508432,399.671,111684
0.858,0.505773,402.556,110872
0.862,0.503129,405.436,110067
0.866,0.5005,408.312,109267
0.87,0.497886,411.184,108475
0.874,0.495288,414.05,107688
0.878,0.492705,416.911,106908
0.882,0.490137,419.767,106134
0.886,0.487586,422.616,105367
0.89,0.48505,425.46,104605
0.894,0.48253,428.298,103851
0.898,0.480027,431.129,103102
0.902,0.477539,433.953,102360
0.906,0.475069,436.77,101625
0.91,0.472615,439.579,100896
0.914,0.470178,442.381,100174
0.918,0.467758,445.174,99458
0.922,0.465355,447.959,98748.8
0.926,0.46297,450.734,98046.2
0.93,0.460603,453.5,97350.4
0.934,0.458254,456.256,96661.3
0.938,0.455924,459.001,95979
0.942,0.453612,461.735,95303.5
0.946,0.451319,464.458,94634.9
0.95,0.449045,467.169,93973.4
0.954,0.446791,469.867,93318.8
0.958,0.444557,472.552,92671.4
0.962,0.442343,475.223,92031.2
0.966,0.44015,477.88,91398.2
0.97,0.437978,480.521,90772.6
0.974,0.435827,483.146,90154.4
0.978,0.433699,485.755,89543.7
0.982,0.431593,488.346,88940.7
0.986,0.42951,490.918,88345.4
0.99,0.42745,493.472,87758
0.994,0.425414,496.005,87178.5
0.998,0.423403,498.517,86607.1
1.002,0.421417,501.007,86043.9
1.006,0.419456,503.474,85489
1.01,0.417522,505.917,84942.6
1.014,0.415615,508.335,84404.9
1.018,0.413735,510.726,83875.9
1.022,0.411883,513.09,83355.7
1.026,0.410061,515.425,82844.7
1.03,0.408268,517.729,82342.9
1.034,0.406505,520.003,81850.5
1.038,0.404774,522.244,81367.6
1.042,0.403074,524.451,80894.5
1.046,0.401407,526.622,80431.2
1.05,0.399773,528.757,79978.1
1.054,0.398174,530.854,79535.2
1.058,0.396609,532.911,79102.7
1.062,0.395081,534.926,78680.9
1.066,0.393589,536.9,78269.8
1.07,0.392134,538.829,77869.7
1.074,0.390717,540.713,77480.6
1.078,0.389339,542.551,77102.9
1.082,0.388001,544.34,76736.6
1.086,0.386703,546.079,76381.9
1.09,0.385445,547.768,76038.9
1.094,0.384229,549.405,75707.7
1.098,0.383055,550.989,75388.5
1.102,0.381923,552.519,75081.2
1.106,0.380834,553.994,74786.1
1.11,0.379789,555.412,74503.1
1.114,0.378786,556.775,74232.2
1.118,0.377827,558.08,73973.6
1.122,0.376911,559.327,73727
1.126,0.376039,560.517,73492.6
1.13,0.37521,561.649,73270.2
1.134,0.374423,562.723,73059.7
1.138,0.373679,563.739,72860.9
1.142,0.372977,564.699,72673.7
1.146,0.372316,565.602,72497.9
1.15,0.371696,566.45,72333.3
1.154,0.371115,567.243,72179.5
1.158,0.370572,567.983,72036.3
1.162,0.370067,568.671,71903.4
1.166,0.369597,569.309,71780.4
1.17,0.369163,569.898,71667
1.174,0.368762,570.44,71562.7
1.178,0.368392,570.938,71467.1
1.182,0.368053,571.392,71379.9
1.186,0.367743,571.807,71300.5
1.19,0.36746,572.182,71228.6
1.194,0.367201,572.522,71163.6
1.198,0.366967,572.828,71105.2
1.202,0.366755,573.102,71052.9
1.206,0.366563,573.346,71006.2
1.21,0.36639,573.564,70964.7
1.214,0.366234,573.757,70928
1.218,0.366094,573.927,70895.6
1.222,0.365968,574.076,70867.2
1.226,0.365855,574.206,70842.5
1.23,0.365754,574.319,70820.9
1.234,0.365663,574.418,70802.3
1.238,0.365581,574.502,70786.3
