x,rho,vitesse,pression
0.002,1,0.000179817,287000
0.006,1,0.000263517,287000
0.01,0.999999,0.000383723,287000
0.014,0.999999,0.000555204,287000
0.018,0.999999,0.000798192,286999
0.022,0.999998,0.00114019,286999
0.026,0.999997,0.00161831,286999
0.03,0.999996,0.00228218,286999
0.034,0.999995,0.00319771,286998
0.038,0.999993,0.0044517,286997
0.042,0.99999,0.0061575,286996
0.046,0.999987,0.00846194,286995
0.05,0.999982,0.0115536,286993
0.054,0.999975,0.0156727,286990
0.058,0.999967,0.0211223,286987
0.062,0.999955,0.0282818,286982
0.066,0.999941,0.0376218,286976
0.07,0.999922,0.0497202,286968
0.074,0.999897,0.0652806,286959
0.078,0.999866,0.0851513,286946
0.082,0.999826,0.110345,286930
0.086,0.999776,0.142059,286910
0.09,0.999713,0.181694,286885
0.094,0.999636,0.23087,286854
0.098,0.99954,0.291444,286815
0.102,0.999423,0.365517,286768
0.106,0.999282,0.455445,286711
0.11,0.999111,0.563829,286643
0.114,0.998906,0.693517,286561
0.118,0.998663,0.847579,286463
0.122,0.998377,1.02929,286348
0.126,0.998042,1.24208,286214
0.13,0.997652,1.48953,286057
0.134,0.997202,1.77526,285877
0.138,0.996686,2.10293,285670
0.142,0.996099,2.47617,285434
0.146,0.995435,2.89847,285168
0.15,0.994689,3.37318,284869
0.154,0.993856,3.90342,284535
0.158,0.992932,4.49203,284165
0.162,0.991913,5.14151,283757
0.166,0.990796,5.854,283310
0.17,0.989579,6.63125,282823
0.174,0.98826,7.47456,282295
0.178,0.986837,8.38486,281727
0.182,0.985311,9.36261,281117
0.186,0.983681,10.4079,280467
0.19,0.981949,11.5204,279776
0.194,0.980116,12.6994,279046
0.198,0.978184,13.944,278276
0.202,0.976155,15.2528,277469
0.206,0.974033,16.6243,276626
0.21,0.97182,18.0568,275747
0.214,0.96952,19.5482,274834
0.218,0.967137,21.0966,273890
0.222,0.964675,22.6998,272915
0.226,0.962137,24.3555,271911
0.23,0.959527,26.0615,270880
0.234,0.95685,27.8155,269823
0.238,0.954109,29.6152,268743
0.242,0.951308,31.4584,267640
0.246,0.948452,33.3428,266517
0.25,0.945543,35.2663,265375
0.254,0.942585,37.2269,264214
0.258,0.939582,39.2224,263038
0.262,0.936537,41.2511,261847
0.266,0.933453,43.311,260642
0.27,0.930334,45.4003,259425
0.274,0.927181,47.5175,258196
0.278,0.923997,49.6609,256957
0.282,0.920786,51.8289,255710
0.286,0.917549,54.0203,254454
0.29,0.91429,56.2336,253191
0.294,0.911008,58.4675,251921
0.298,0.907708,60.7209,250646
0.302,0.904391,62.9927,249366
0.306,0.901058,65.2817,248083
0.31,0.897711,67.5871,246795
0.314,0.894352,69.9078,245505
0.318,0.890982,72.2431,244213
0.322,0.887602,74.592,242919
0.326,0.884214,76.9538,241624
0.33,0.880819,79.3278,240328
0.334,0.877418,81.7134,239032
0.338,0.874011,84.1098,237736
0.342,0.870601,86.5165,236441
0.346,0.867188,88.9329,235146
0.35,0.863772,91.3585,233852
0.354,0.860355,93.7929,232560
0.358,0.856937,96.2354,231270
0.362,0.853519,98.6858,229982
0.366,0.850101,101.144,228696
0.37,0.846685,103.608,227413
0.374,0.84327,106.08,226132
0.378,0.839858,108.558,224854
0.382,0.836448,111.042,223580
0.386,0.833042,113.531,222309
0.39,0.829639,116.026,221041
0.394,0.82624,118.526,219776
0.398,0.822846,121.031,218516
0.402,0.819456,123.541,217259
0.406,0.816072,126.055,216007
0.41,0.812693,128.573,214758
0.414,0.80932,131.096,213514
0.418,0.805953,133.622,212274
0.422,0.802592,136.152,211038
0.426,0.799237,138.685,209807
0.43,0.79589,141.222,208580
0.434,0.792549,143.762,207358
0.438,0.789216,146.305,206141
0.442,0.785889,148.851,204929
0.446,0.782571,151.399,203721
0.45,0.77926,153.951,202518
0.454,0.775957,156.504,201320
0.458,0.772662,159.06,200127
0.462,0.769375,161.619,198939
0.466,0.766097,164.18,197756
0.47,0.762827,166.742,196578
0.474,0.759566,169.307,195405
0.478,0.756313,171.874,194238
0.482,0.753069,174.442,193075
0.486,0.749833,177.013,191918
0.49,0.746607,179.585,190766
0.494,0.74339,182.158,189619
0.498,0.740182,184.733,188477
0.502,0.736983,187.31,187341
0.506,0.733793,189.888,186210
0.51,0.730613,192.467,185084
0.514,0.727442,195.048,183963
0.518,0.724281,197.63,182848
0.522,0.721129,200.213,181738
0.526,0.717986,202.797,180634
0.53,0.714854,205.382,179534
0.534,0.711731,207.968,178440
0.538,0.708617,210.555,177352
0.542,0.705514,213.143,176268
0.546,0.70242,215.732,175190
0.55,0.699336,218.321,174117
0.554,0.696262,220.912,173050
0.558,0.693197,223.503,171988
0.562,0.690143,226.095,170931
0.566,0.687099,228.687,169880
0.57,0.684064,231.28,168834
0.574,0.68104,233.874,167793
0.578,0.678026,236.468,166757
0.582,0.675021,239.062,165727
0.586,0.672027,241.658,164702
0.59,0.669043,244.253,163683
0.594,0.666069,246.849,162668
0.598,0.663105,249.445,161659
0.602,0.660151,252.041,160655
0.606,0.657208,254.638,159657
0.61,0.654274,257.235,158663
0.614,0.651351,259.832,157675
0.618,0.648438,262.43,156692
0.622,0.645535,265.027,155714
0.626,0.642642,267.625,154742
0.63,0.63976,270.222,153775
0.634,0.636888,272.82,152813
0.638,0.634026,275.418,151856
0.642,0.631174,278.015,150904
0.646,0.628333,280.613,149957
0.65,0.625501,283.21,149016
0.654,0.622681,285.807,148079
0.658,0.61987,288.405,147148
0.662,0.61707,291.002,146222
0.666,0.61428,293.598,145301
0.67,0.6115,296.195,144384
0.674,0.608731,298.791,143474
0.678,0.605972,301.387,142568
0.682,0.603223,303.982,141667
0.686,0.600485,306.577,140771
0.69,0.597757,309.172,139880
0.694,0.59504,311.766,138994
0.698,0.592333,314.359,138114
0.702,0.589636,316.952,137238
0.706,0.586949,319.544,136367
0.71,0.584273,322.136,135501
0.714,0.581608,324.727,134640
0.718,0.578953,327.317,133784
0.722,0.576308,329.906,132933
0.726,0.573674,332.495,132087
0.73,0.57105,335.082,131246
0.734,0.568437,337.669,130410
0.738,0.565834,340.255,129578
0.742,0.563242,342.839,128752
0.746,0.56066,345.423,127930
0.75,0.558089,348.005,127113
0.754,0.555528,350.587,126301
0.758,0.552978,353.166,125494
0.762,0.550439,355.745,124692
0.766,0.54791,358.322,123895
0.77,0.545392,360.898,123102
0.774,0.542885,363.472,122315
