x,rho,vitesse,pression
0.002,1,6.27641e-09,287000
0.006,1,1.08762e-08,287000
0.01,1,1.87192e-08,287000
0.014,1,3.19992e-08,287000
0.018,1,5.43286e-08,287000
0.022,1,9.16119e-08,287000
0.026,1,1.53428e-07,287000
0.03,1,2.552e-07,287000
0.034,1,4.21578e-07,287000
0.038,1,6.91659e-07,287000
0.042,1,1.12699e-06,287000
0.046,1,1.8237e-06,287000
0.05,1,2.93084e-06,287000
0.054,1,4.67769e-06,287000
0.058,1,7.41421e-06,287000
0.062,1,1.16705e-05,287000
0.066,1,1.82431e-05,287000
0.07,1,2.83197e-05,287000
0.074,1,4.36571e-05,287000
0.078,1,6.68333e-05,287000
0.082,1,0.000101601,287000
0.086,1,0.000153378,287000
0.09,1,0.000229923,287000
0.094,0.999999,0.000342258,287000
0.098,0.999999,0.000505907,287000
0.102,0.999999,0.000742552,287000
0.106,0.999998,0.00108222,286999
0.11,0.999998,0.00156616,286999
0.114,0.999996,0.00225049,286999
0.118,0.999995,0.00321097,286998
0.122,0.999993,0.00454891,286997
0.126,0.99999,0.00639858,286996
0.13,0.999986,0.00893633,286994
0.134,0.99998,0.0123917,286992
0.138,0.999973,0.0170604,286989
0.142,0.999963,0.0233202,286985
0.146,0.99995,0.0316485,286980
0.15,0.999933,0.0426431,286973
0.154,0.99991,0.0570445,286964
0.158,0.99988,0.0757608,286952
0.162,0.999842,0.099894,286937
0.166,0.999794,0.130767,286917
0.17,0.999732,0.169948,286892
0.174,0.999654,0.219279,286861
0.178,0.999557,0.280896,286822
0.182,0.999437,0.357244,286774
0.186,0.999289,0.45109,286714
0.19,0.999108,0.565526,286642
0.194,0.99889,0.703957,286554
0.198,0.998628,0.870085,286449
0.202,0.998316,1.06788,286324
0.206,0.997948,1.30152,286176
0.21,0.997517,1.57537,286003
0.214,0.997015,1.89387,285802
0.218,0.996437,2.2615,285570
0.222,0.995774,2.68267,285304
0.226,0.995021,3.16165,285002
0.23,0.994171,3.70247,284661
0.234,0.993219,4.30888,284280
0.238,0.99216,4.98421,283855
0.242,0.990988,5.73137,283386
0.246,0.989702,6.55279,282872
0.25,0.988297,7.45035,282310
0.254,0.986773,8.4254,281701
0.258,0.985129,9.47875,281045
0.262,0.983365,10.6107,280341
0.266,0.981481,11.8209,279590
0.27,0.979479,13.1088,278792
0.274,0.977362,14.4731,277950
0.278,0.975133,15.9123,277063
0.282,0.972795,17.4246,276134
0.286,0.970352,19.0078,275165
0.29,0.967808,20.6596,274156
0.294,0.965168,22.3774,273111
0.298,0.962436,24.1585,272030
0.302,0.959618,26.0003,270917
0.306,0.956719,27.8998,269773
0.31,0.953742,29.8544,268600
0.314,0.950694,31.8612,267400
0.318,0.947578,33.9174,266175
0.322,0.9444,36.0205,264928
0.326,0.941164,38.1678,263659
0.33,0.937874,40.3568,262371
0.334,0.934534,42.585,261066
0.338,0.931148,44.8503,259744
0.342,0.927721,47.1504,258408
0.346,0.924254,49.4833,257059
0.35,0.920753,51.8469,255699
0.354,0.917219,54.2394,254328
0.358,0.913656,56.659,252948
0.362,0.910067,59.1041,251560
0.366,0.906453,61.5732,250165
0.37,0.902819,64.0647,248764
0.374,0.899165,66.5774,247358
0.378,0.895495,69.11,245948
0.382,0.891809,71.6611,244534
0.386,0.88811,74.2298,243117
0.39,0.8844,76.815,241699
0.394,0.88068,79.4157,240279
0.398,0.876952,82.0309,238859
0.402,0.873216,84.6599,237438
0.406,0.869475,87.3018,236018
0.41,0.86573,89.9559,234599
0.414,0.861981,92.6215,233180
0.418,0.85823,95.2979,231764
0.422,0.854478,97.9845,230349
0.426,0.850725,100.681,228937
0.43,0.846973,103.386,227527
0.434,0.843222,106.1,226120
0.438,0.839473,108.822,224717
0.442,0.835727,111.552,223317
0.446,0.831984,114.289,221921
0.45,0.828246,117.033,220529
0.454,0.824511,119.784,219141
0.458,0.820782,122.54,217758
0.462,0.817058,125.303,216379
0.466,0.81334,128.071,215005
0.47,0.809628,130.845,213636
0.474,0.805924,133.623,212272
0.478,0.802226,136.406,210913
0.482,0.798536,139.194,209559
0.486,0.794854,141.986,208210
0.49,0.79118,144.782,206868
0.494,0.787514,147.582,205530
0.498,0.783857,150.385,204199
0.502,0.780209,153.193,202873
0.506,0.77657,156.003,201553
0.51,0.772941,158.817,200239
0.514,0.769321,161.633,198930
0.518,0.765711,164.453,197628
0.522,0.762111,167.275,196332
0.526,0.758521,170.1,195042
0.53,0.754942,172.927,193758
0.534,0.751372,175.757,192480
0.538,0.747814,178.589,191209
0.542,0.744266,181.423,189944
0.546,0.740729,184.259,188685
0.55,0.737203,187.098,187432
0.554,0.733688,189.938,186186
0.558,0.730184,192.779,184946
0.562,0.726692,195.623,183712
0.566,0.72321,198.467,182485
0.57,0.719741,201.314,181264
0.574,0.716282,204.162,180050
0.578,0.712836,207.011,178842
0.582,0.709401,209.861,177640
0.586,0.705977,212.713,176445
0.59,0.702566,215.566,175257
0.594,0.699166,218.42,174074
0.598,0.695778,221.274,172899
0.602,0.692402,224.13,171729
0.606,0.689039,226.987,170566
0.61,0.685687,229.844,169410
0.614,0.682347,232.702,168260
0.618,0.679019,235.561,167116
0.622,0.675704,238.421,165979
0.626,0.6724,241.281,164848
0.63,0.669109,244.142,163723
0.634,0.66583,247.003,162605
0.638,0.662563,249.865,161494
0.642,0.659309,252.727,160388
0.646,0.656067,255.589,159289
0.65,0.652837,258.452,158197
0.654,0.64962,261.315,157110
0.658,0.646415,264.178,156031
0.662,0.643222,267.041,154957
0.666,0.640042,269.905,153890
0.67,0.636874,272.768,152829
0.674,0.633719,275.632,151774
0.678,0.630576,278.495,150726
0.682,0.627446,281.358,149683
0.686,0.624328,284.221,148647
0.69,0.621222,287.084,147618
0.694,0.61813,289.947,146594
0.698,0.615049,292.809,145577
0.702,0.611982,295.671,144566
0.706,0.608927,298.533,143561
0.71,0.605884,301.394,142562
0.714,0.602854,304.255,141569
0.718,0.599837,307.115,140583
0.722,0.596832,309.974,139603
0.726,0.59384,312.833,138628
0.73,0.590861,315.691,137660
0.734,0.587895,318.548,136698
0.738,0.584941,321.405,135742
0.742,0.581999,324.26,134792
0.746,0.579071,327.115,133848
0.75,0.576155,329.968,132910
0.754,0.573253,332.821,131978
0.758,0.570362,335.672,131052
0.762,0.567485,338.522,130132
0.766,0.564621,341.371,129218
0.77,0.561769,344.218,128310
0.774,0.558931,347.064,127408
0.778,0.556105,349.908,126512
0.782,0.553292,352.75,125621
0.786,0.550493,355.591,124737
0.79,0.547706,358.43,123859
0.794,0.544932,361.267,122986
0.798,0.542172,364.102,122120
0.802,0.539424,366.935,121259
0.806,0.53669,369.766,120404
0.81,0.533969,372.595,119555
0.814,0.531262,375.421,118712
0.818,0.528567,378.244,117875
0.822,0.525886,381.065,117043
0.826,0.523219,383.883,116218
0.83,0.520565,386.698,115398
0.834,0.517924,389.51,114584
0.838,0.515298,392.318,113776
0.842,0.512684,395.124,112974
0.846,0.510085,397.926,112178
0.85,0.5075,400.724,111388
0.854,0.504928,403.518,110603
0.858,0.502371,406.308,109825
0.862,0.499827,409.094,109052
0.866,0.497298,411.876,108285
0.87,0.494784,414.653,107524
0.874,0.492283,417.425,106769
0.878,0.489797,420.192,106020
0.882,0.487326,422.954,105277
0.886,0.48487,425.71,104540
0.89,0.482429,428.46,103808
0.894,0.480003,431.205,103083
0.898,0.477592,433.943,102364
0.902,0.475196,436.674,101651
0.906,0.472816,439.398,100944
0.91,0.470452,442.116,100243
0.914,0.468104,444.825,99547.9
0.918,0.465772,447.527,98859.3
0.922,0.463457,450.22,98176.8
0.926,0.461158,452.904,97500.6
0.93,0.458875,455.58,96830.7
0.934,0.45661,458.245,96167.1
0.938,0.454362,460.901,95509.8
0.942,0.452132,463.546,94859.1
0.946,0.44992,466.181,94214.8
0.95,0.447726,468.803,93577.1
0.954,0.44555,471.414,92946
0.958,0.443393,474.012,92321.6
0.962,0.441256,476.597,91703.9
0.966,0.439138,479.168,91093.1
0.97,0.437039,481.725,90489.2
0.974,0.434961,484.266,89892.2
0.978,0.432904,486.792,89302.4
0.982,0.430868,489.301,88719.7
0.986,0.428853,491.793,88144.3
0.99,0.426861,494.266,87576.3
0.994,0.424891,496.721,87015.8
0.998,0.422944,499.155,86462.9
