x,rho,vitesse,pression
0.002,0.999873,0.0804404,286949
0.006,0.999837,0.10319,286935
0.01,0.999792,0.131578,286917
0.014,0.999737,0.166768,286894
0.018,0.999669,0.210097,286867
0.022,0.999585,0.263096,286833
0.026,0.999483,0.327488,286792
0.03,0.999361,0.405203,286743
0.034,0.999214,0.498373,286684
0.038,0.999039,0.609328,286614
0.042,0.998832,0.740588,286531
0.046,0.998589,0.894844,286433
0.05,0.998305,1.07493,286319
0.054,0.997976,1.28382,286187
0.058,0.997597,1.52453,286035
0.062,0.997163,1.80016,285861
0.066,0.996669,2.11379,285663
0.07,0.996111,2.46844,285439
0.074,0.995484,2.86704,285188
0.078,0.994784,3.31238,284907
0.082,0.994007,3.80704,284595
0.086,0.993149,4.35339,284252
0.09,0.992208,4.9535,283875
0.094,0.99118,5.60916,283463
0.098,0.990064,6.32183,283016
0.102,0.988857,7.09265,282534
0.106,0.98756,7.92239,282015
0.11,0.986171,8.8115,281461
0.114,0.984691,9.76009,280870
0.118,0.983121,10.768,280243
0.122,0.981461,11.8346,279581
0.126,0.979713,12.9593,278885
0.13,0.977879,14.1409,278155
0.134,0.975962,15.3783,277392
0.138,0.973963,16.6701,276597
0.142,0.971886,18.0147,275773
0.146,0.969734,19.4104,274919
0.15,0.96751,20.8553,274037
0.154,0.965216,22.3478,273129
0.158,0.962858,23.8858,272196
0.162,0.960437,25.4675,271239
0.166,0.957957,27.0909,270260
0.17,0.955422,28.7541,269260
0.174,0.952834,30.4553,268240
0.178,0.950197,32.1925,267203
0.182,0.947515,33.964,266148
0.186,0.944789,35.768,265078
0.19,0.942022,37.6028,263993
0.194,0.939219,39.4668,262895
0.198,0.93638,41.3584,261784
0.202,0.933509,43.2762,260662
0.206,0.930609,45.2187,259530
0.21,0.927681,47.1846,258389
0.214,0.924727,49.1726,257239
0.218,0.92175,51.1814,256082
0.222,0.918751,53.21,254918
0.226,0.915733,55.2571,253748
0.23,0.912696,57.3219,252572
0.234,0.909644,59.4032,251392
0.238,0.906576,61.5003,250207
0.242,0.903495,63.6122,249019
0.246,0.900402,65.7382,247828
0.25,0.897299,67.8774,246634
0.254,0.894185,70.0291,245439
0.258,0.891063,72.1927,244242
0.262,0.887934,74.3675,243043
0.266,0.884798,76.553,241844
0.27,0.881657,78.7485,240645
0.274,0.87851,80.9536,239445
0.278,0.87536,83.1677,238246
0.282,0.872207,85.3903,237047
0.286,0.869051,87.6211,235849
0.29,0.865894,89.8596,234652
0.294,0.862735,92.1054,233456
0.298,0.859576,94.3582,232262
0.302,0.856417,96.6176,231070
0.306,0.853258,98.8832,229879
0.31,0.8501,101.155,228691
0.314,0.846944,103.432,227505
0.318,0.84379,105.715,226322
0.322,0.840637,108.003,225141
0.326,0.837488,110.295,223963
0.33,0.834341,112.593,222788
0.334,0.831198,114.895,221616
0.338,0.828058,117.201,220447
0.342,0.824923,119.511,219281
0.346,0.821791,121.825,218119
0.35,0.818664,124.143,216960
0.354,0.815542,126.464,215805
0.358,0.812425,128.789,214653
0.362,0.809313,131.117,213505
0.366,0.806206,133.447,212361
0.37,0.803105,135.781,211220
0.374,0.80001,138.118,210083
0.378,0.79692,140.457,208951
0.382,0.793837,142.799,207822
0.386,0.79076,145.144,206698
0.39,0.78769,147.491,205577
0.394,0.784625,149.84,204461
0.398,0.781568,152.191,203348
0.402,0.778517,154.544,202241
0.406,0.775474,156.899,201137
0.41,0.772437,159.257,200037
0.414,0.769407,161.616,198942
0.418,0.766385,163.976,197851
0.422,0.76337,166.339,196765
0.426,0.760362,168.703,195683
0.43,0.757362,171.069,194605
0.434,0.754369,173.436,193532
0.438,0.751384,175.804,192463
0.442,0.748407,178.174,191399
0.446,0.745437,180.545,190339
0.45,0.742475,182.918,189283
0.454,0.739521,185.291,188233
0.458,0.736575,187.666,187186
0.462,0.733637,190.042,186144
0.466,0.730707,192.419,185107
0.47,0.727785,194.797,184074
0.474,0.724871,197.176,183046
0.478,0.721966,199.556,182022
0.482,0.719068,201.937,181002
0.486,0.716179,204.318,179988
0.49,0.713298,206.701,178977
0.494,0.710425,209.084,177972
0.498,0.707561,211.468,176971
0.502,0.704705,213.853,175974
0.506,0.701857,216.238,174982
0.51,0.699018,218.624,173995
0.514,0.696187,221.01,173012
0.518,0.693364,223.398,172033
0.522,0.69055,225.785,171059
0.526,0.687745,228.173,170090
0.53,0.684948,230.562,169125
0.534,0.682159,232.951,168165
0.538,0.679379,235.341,167209
0.542,0.676608,237.731,166257
0.546,0.673845,240.121,165311
0.55,0.671091,242.511,164368
0.554,0.668345,244.902,163430
0.558,0.665608,247.294,162497
0.562,0.66288,249.685,161568
0.566,0.66016,252.077,160644
0.57,0.657449,254.469,159724
0.574,0.654746,256.861,158808
0.578,0.652053,259.253,157897
0.582,0.649367,261.646,156990
0.586,0.646691,264.038,156088
0.59,0.644023,266.431,155190
0.594,0.641364,268.824,154297
0.598,0.638713,271.216,153408
0.602,0.636072,273.609,152523
0.606,0.633438,276.002,151643
0.61,0.630814,278.395,150767
0.614,0.628198,280.787,149896
0.618,0.625591,283.18,149029
0.622,0.622993,285.572,148166
0.626,0.620404,287.965,147307
0.63,0.617823,290.357,146453
0.634,0.615251,292.749,145604
0.638,0.612687,295.141,144758
0.642,0.610133,297.532,143917
0.646,0.607587,299.924,143080
0.65,0.60505,302.315,142247
0.654,0.602521,304.705,141419
0.658,0.600002,307.096,140595
0.662,0.597491,309.486,139775
0.666,0.594989,311.875,138959
0.67,0.592496,314.265,138148
0.674,0.590011,316.653,137341
0.678,0.587535,319.042,136538
0.682,0.585069,321.429,135739
0.686,0.58261,323.817,134944
0.69,0.580161,326.203,134154
0.694,0.577721,328.589,133368
0.698,0.575289,330.974,132586
0.702,0.572866,333.359,131808
0.706,0.570452,335.743,131034
0.71,0.568047,338.126,130265
0.714,0.565651,340.509,129499
0.718,0.563263,342.89,128738
0.722,0.560885,345.271,127981
0.726,0.558515,347.651,127228
0.73,0.556154,350.029,126479
0.734,0.553803,352.407,125734
0.738,0.55146,354.784,124993
0.742,0.549126,357.16,124256
0.746,0.546801,359.534,123524
0.75,0.544485,361.907,122795
0.754,0.542178,364.28,122071
0.758,0.53988,366.65,121350
0.762,0.537591,369.02,120634
0.766,0.535311,371.388,119922
0.77,0.53304,373.755,119213
0.774,0.530778,376.12,118509
0.778,0.528526,378.483,117809
0.782,0.526282,380.845,117113
0.786,0.524048,383.205,116421
0.79,0.521823,385.564,115733
0.794,0.519607,387.92,115049
0.798,0.517401,390.275,114369
0.802,0.515204,392.628,113693
0.806,0.513016,394.978,113021
0.81,0.510837,397.327,112353
0.814,0.508668,399.673,111689
0.818,0.506509,402.016,111029
0.822,0.504359,404.358,110373
0.826,0.502218,406.697,109721
0.83,0.500087,409.033,109073
0.834,0.497966,411.366,108430
0.838,0.495855,413.697,107790
0.842,0.493753,416.025,107154
0.846,0.491661,418.349,106523
0.85,0.489579,420.67,105895
0.854,0.487507,422.989,105272
0.858,0.485445,425.303,104652
0.862,0.483394,427.614,104037
0.866,0.481352,429.921,103426
0.87,0.479321,432.225,102819
0.874,0.4773,434.524,102216
0.878,0.475289,436.819,101617
0.882,0.47329,439.11,101023
0.886,0.4713,441.396,100432
0.89,0.469322,443.677,99845.7
0.894,0.467354,445.954,99263.6
0.898,0.465397,448.225,98685.8
0.902,0.463452,450.491,98112.1
0.906,0.461518,452.751,97542.8
0.91,0.459595,455.006,96977.7
0.914,0.457683,457.254,96417
0.918,0.455783,459.496,95860.5
0.922,0.453895,461.732,95308.5
0.926,0.452019,463.961,94760.9
0.93,0.450155,466.182,94217.7
0.934,0.448303,468.397,93679
0.938,0.446464,470.603,93144.8
0.942,0.444638,472.802,92615.2
0.946,0.442824,474.992,92090.2
0.95,0.441023,477.173,91569.8
0.954,0.439236,479.345,91054
0.958,0.437462,481.508,90543.1
0.962,0.435702,483.661,90036.9
0.966,0.433956,485.804,89535.5
0.97,0.432224,487.936,89039
0.974,0.430506,490.057,88547.5
0.978,0.428804,492.166,88060.9
0.982,0.427116,494.263,87579.5
0.986,0.425444,496.348,87103.2
0.99,0.423787,498.419,86632.1
0.994,0.422147,500.477,86166.3
0.998,0.420523,502.52,85705.9
1.002,0.418915,504.549,85250.8
1.006,0.417325,506.562,84801.4
1.01,0.415752,508.559,84357.5
1.014,0.414196,510.539,83919.3
1.018,0.412659,512.502,83486.9
