x,rho,vitesse,pression
0.002,0.876986,82.0334,238857
0.006,0.87495,83.467,238081
0.01,0.87265,85.0896,237206
0.014,0.870316,86.7398,236319
0.018,0.867978,88.3965,235431
0.022,0.865639,90.057,234544
0.026,0.8633,91.7209,233659
0.03,0.860963,93.3878,232774
0.034,0.858625,95.0578,231891
0.038,0.856289,96.7306,231009
0.042,0.853954,98.4063,230128
0.046,0.851621,100.085,229249
0.05,0.849288,101.765,228372
0.054,0.846958,103.449,227496
0.058,0.844629,105.134,226622
0.062,0.842302,106.822,225749
0.066,0.839977,108.512,224878
0.07,0.837655,110.205,224010
0.074,0.835335,111.899,223142
0.078,0.833017,113.595,222277
0.082,0.830702,115.293,221414
0.086,0.828389,116.993,220552
0.09,0.826079,118.695,219693
0.094,0.823772,120.398,218836
0.098,0.821468,122.103,217980
0.102,0.819167,123.81,217127
0.106,0.816869,125.518,216276
0.11,0.814574,127.227,215427
0.114,0.812282,128.938,214580
0.118,0.809994,130.651,213736
0.122,0.807709,132.365,212893
0.126,0.805428,134.079,212053
0.13,0.80315,135.796,211215
0.134,0.800875,137.513,210379
0.138,0.798605,139.232,209546
0.142,0.796337,140.951,208715
0.146,0.794074,142.672,207886
0.15,0.791814,144.394,207060
0.154,0.789558,146.117,206235
0.158,0.787306,147.84,205414
0.162,0.785058,149.565,204594
0.166,0.782814,151.291,203777
0.17,0.780574,153.017,202962
0.174,0.778337,154.745,202150
0.178,0.776105,156.473,201340
0.182,0.773877,158.202,200533
0.186,0.771653,159.931,199727
0.19,0.769433,161.662,198925
0.194,0.767217,163.393,198124
0.198,0.765006,165.125,197327
0.202,0.762798,166.858,196531
0.206,0.760595,168.591,195738
0.21,0.758396,170.325,194948
0.214,0.756201,172.06,194160
0.218,0.754011,173.795,193374
0.222,0.751825,175.531,192591
0.226,0.749643,177.267,191811
0.23,0.747466,179.004,191032
0.234,0.745293,180.741,190257
0.238,0.743124,182.479,189483
0.242,0.74096,184.218,188713
0.246,0.7388,185.957,187944
0.25,0.736644,187.696,187178
0.254,0.734494,189.436,186415
0.258,0.732347,191.176,185654
0.262,0.730205,192.917,184896
0.266,0.728067,194.658,184140
0.27,0.725934,196.399,183387
0.274,0.723806,198.141,182636
0.278,0.721682,199.884,181887
0.282,0.719562,201.626,181141
0.286,0.717447,203.369,180398
0.29,0.715337,205.112,179656
0.294,0.713231,206.856,178918
0.298,0.71113,208.6,178182
0.302,0.709033,210.344,177448
0.306,0.706941,212.089,176717
0.31,0.704853,213.834,175988
0.314,0.70277,215.579,175262
0.318,0.700692,217.324,174538
0.322,0.698618,219.07,173817
0.326,0.696549,220.816,173098
0.33,0.694484,222.562,172382
0.334,0.692424,224.308,171668
0.338,0.690368,226.055,170956
0.342,0.688318,227.801,170247
0.346,0.686271,229.548,169540
0.35,0.68423,231.296,168836
0.354,0.682193,233.043,168134
0.358,0.680161,234.79,167435
0.362,0.678133,236.538,166738
0.366,0.67611,238.286,166044
0.37,0.674091,240.034,165352
0.374,0.672078,241.782,164662
0.378,0.670068,243.53,163975
0.382,0.668064,245.279,163290
0.386,0.666064,247.027,162608
0.39,0.664069,248.776,161928
0.394,0.662078,250.525,161250
0.398,0.660092,252.273,160575
0.402,0.658111,254.022,159902
0.406,0.656135,255.771,159232
0.41,0.654163,257.52,158564
0.414,0.652195,259.27,157898
0.418,0.650232,261.019,157235
0.422,0.648274,262.768,156574
0.426,0.646321,264.517,155915
0.43,0.644372,266.267,155259
0.434,0.642428,268.016,154605
0.438,0.640489,269.765,153954
0.442,0.638554,271.515,153305
0.446,0.636624,273.264,152658
0.45,0.634698,275.013,152013
0.454,0.632777,276.763,151371
