x,rho,vitesse,pression
0.002,0.959919,25.8042,271034
0.006,0.957846,27.1628,270215
0.01,0.955657,28.5995,269352
0.014,0.953428,30.0651,268473
0.018,0.951164,31.5564,267581
0.022,0.948867,33.0723,266678
0.026,0.946538,34.6115,265763
0.03,0.944181,36.173,264837
0.034,0.941797,37.7556,263902
0.038,0.939387,39.3584,262958
0.042,0.936953,40.9803,262006
0.046,0.934497,42.6203,261046
0.05,0.93202,44.2776,260079
0.054,0.929525,45.9512,259105
0.058,0.927011,47.6404,258125
0.062,0.924481,49.3444,257141
0.066,0.921935,51.0624,256151
0.07,0.919376,52.7937,255157
0.074,0.916803,54.5376,254159
0.078,0.914219,56.2936,253158
0.082,0.911623,58.061,252153
0.086,0.909018,59.8392,251146
0.09,0.906403,61.6276,250136
0.094,0.903781,63.4259,249125
0.098,0.90115,65.2335,248111
0.102,0.898513,67.0499,247096
0.106,0.89587,68.8748,246081
0.11,0.893222,70.7076,245064
0.114,0.890568,72.5481,244047
0.118,0.887911,74.3958,243029
0.122,0.88525,76.2504,242011
0.126,0.882586,78.1116,240993
0.13,0.879919,79.9791,239976
0.134,0.877251,81.8525,238959
0.138,0.87458,83.7317,237942
0.142,0.871909,85.6163,236927
0.146,0.869236,87.5061,235912
0.15,0.866563,89.4008,234898
0.154,0.86389,91.3003,233886
0.158,0.861217,93.2043,232875
0.162,0.858545,95.1127,231865
0.166,0.855874,97.0252,230857
0.17,0.853203,98.9416,229851
0.174,0.850534,100.862,228846
0.178,0.847867,102.786,227843
0.182,0.845202,104.713,226843
0.186,0.842538,106.644,225844
0.19,0.839877,108.577,224847
0.194,0.837219,110.514,223853
0.198,0.834563,112.454,222861
0.202,0.83191,114.397,221871
0.206,0.82926,116.342,220884
0.21,0.826613,118.29,219899
0.214,0.82397,120.24,218917
0.218,0.82133,122.193,217937
0.222,0.818694,124.148,216960
0.226,0.816061,126.105,215985
0.23,0.813433,128.065,215013
0.234,0.810808,130.026,214044
0.238,0.808188,131.99,213078
0.242,0.805572,133.955,212115
0.246,0.80296,135.922,211154
0.25,0.800352,137.891,210196
0.254,0.79775,139.861,209241
0.258,0.795151,141.833,208290
0.262,0.792558,143.807,207341
0.266,0.789969,145.782,206395
0.27,0.787385,147.759,205452
0.274,0.784806,149.737,204512
0.278,0.782232,151.716,203575
0.282,0.779663,153.697,202642
0.286,0.777099,155.679,201711
0.29,0.774541,157.662,200783
0.294,0.771987,159.646,199859
0.298,0.769439,161.632,198938
0.302,0.766896,163.618,198020
0.306,0.764358,165.606,197105
0.31,0.761826,167.594,196193
0.314,0.7593,169.584,195284
0.318,0.756778,171.574,194379
0.322,0.754263,173.565,193476
0.326,0.751753,175.558,192577
0.33,0.749248,177.551,191682
0.334,0.746749,179.544,190789
0.338,0.744256,181.539,189899
0.342,0.741768,183.534,189013
0.346,0.739287,185.531,188130
0.35,0.736811,187.527,187251
0.354,0.73434,189.525,186374
0.358,0.731876,191.523,185501
0.362,0.729417,193.522,184631
0.366,0.726964,195.521,183764
0.37,0.724517,197.521,182900
0.374,0.722076,199.522,182040
0.378,0.719641,201.523,181183
0.382,0.717211,203.524,180329
0.386,0.714788,205.527,179478
0.39,0.71237,207.529,178631
0.394,0.709959,209.532,177787
0.398,0.707553,211.536,176946
0.402,0.705154,213.54,176108
0.406,0.70276,215.544,175274
0.41,0.700372,217.549,174443
0.414,0.697991,219.554,173615
0.418,0.695615,221.559,172790
0.422,0.693246,223.565,171968
0.426,0.690882,225.571,171150
0.43,0.688525,227.578,170335
0.434,0.686173,229.584,169523
0.438,0.683828,231.591,168715
0.442,0.681489,233.599,167909
0.446,0.679156,235.606,167107
0.45,0.676829,237.614,166308
0.454,0.674508,239.622,165512
0.458,0.672193,241.63,164719
0.462,0.669884,243.639,163930
0.466,0.667581,245.647,163143
0.47,0.665284,247.656,162360
0.474,0.662994,249.665,161580
0.478,0.660709,251.674,160803
0.482,0.658431,253.683,160029
0.486,0.656159,255.693,159259
0.49,0.653893,257.702,158491
0.494,0.651633,259.712,157727
0.498,0.649379,261.722,156966
0.502,0.647132,263.731,156208
0.506,0.64489,265.741,155453
0.51,0.642655,267.751,154701
0.514,0.640425,269.761,153953
0.518,0.638202,271.771,153207
0.522,0.635985,273.78,152465
0.526,0.633774,275.79,151725
0.53,0.63157,277.8,150989
0.534,0.629371,279.81,150256
0.538,0.627178,281.82,149525
0.542,0.624992,283.829,148798
0.546,0.622812,285.839,148074
0.55,0.620638,287.849,147353
0.554,0.61847,289.858,146635
0.558,0.616308,291.868,145920
0.562,0.614153,293.877,145209
0.566,0.612003,295.886,144500
0.57,0.60986,297.895,143794
0.574,0.607723,299.904,143091
0.578,0.605592,301.913,142391
0.582,0.603467,303.921,141695
0.586,0.601348,305.929,141001
0.59,0.599235,307.937,140310
0.594,0.597129,309.945,139622
0.598,0.595028,311.953,138937
0.602,0.592934,313.96,138255
0.606,0.590846,315.967,137576
0.61,0.588764,317.974,136901
0.614,0.586689,319.98,136228
0.618,0.584619,321.986,135557
0.622,0.582556,323.992,134890
0.626,0.580499,325.998,134226
0.63,0.578447,328.003,133565
0.634,0.576403,330.007,132907
0.638,0.574364,332.012,132251
0.642,0.572331,334.015,131599
0.646,0.570305,336.019,130949
0.65,0.568285,338.022,130302
0.654,0.566271,340.024,129659
0.658,0.564263,342.026,129018
0.662,0.562261,344.028,128380
0.666,0.560266,346.029,127745
0.67,0.558276,348.029,127112
0.674,0.556293,350.029,126483
0.678,0.554316,352.028,125857
0.682,0.552346,354.026,125233
0.686,0.550381,356.024,124612
0.69,0.548423,358.021,123994
0.694,0.546471,360.018,123379
0.698,0.544525,362.013,122767
0.702,0.542586,364.008,122157
0.706,0.540653,366.002,121551
0.71,0.538726,367.996,120947
0.714,0.536805,369.988,120346
0.718,0.534891,371.98,119748
0.722,0.532983,373.971,119153
0.726,0.531081,375.96,118560
0.73,0.529185,377.949,117971
0.734,0.527296,379.937,117384
0.738,0.525413,381.924,116800
0.742,0.523537,383.909,116219
0.746,0.521667,385.894,115641
0.75,0.519803,387.877,115065
0.754,0.517946,389.86,114492
0.758,0.516095,391.841,113922
0.762,0.514251,393.82,113355
0.766,0.512413,395.799,112791
0.77,0.510582,397.776,112229
0.774,0.508757,399.751,111670
0.778,0.506938,401.726,111114
0.782,0.505127,403.698,110561
0.786,0.503321,405.669,110011
0.79,0.501523,407.639,109463
0.794,0.499731,409.607,108919
0.798,0.497945,411.573,108377
0.802,0.496167,413.537,107837
0.806,0.494395,415.5,107301
0.81,0.49263,417.46,106768
0.814,0.490871,419.419,106237
0.818,0.48912,421.375,105709
0.822,0.487375,423.33,105184
0.826,0.485637,425.282,104662
0.83,0.483906,427.232,104142
0.834,0.482183,429.18,103626
0.838,0.480466,431.125,103112
0.842,0.478756,433.067,102601
0.846,0.477053,435.008,102093
0.85,0.475358,436.945,101588
0.854,0.473669,438.88,101085
0.858,0.471988,440.811,100586
0.862,0.470315,442.74,100089
0.866,0.468648,444.666,99595.7
0.87,0.46699,446.588,99105
0.874,0.465338,448.507,98617.2
0.878,0.463695,450.423,98132.3
0.882,0.462059,452.335,97650.4
0.886,0.46043,454.243,97171.4
0.89,0.45881,456.148,96695.4
0.894,0.457197,458.048,96222.3
0.898,0.455593,459.945,95752.3
0.902,0.453996,461.837,95285.3
0.906,0.452408,463.725,94821.4
0.91,0.450828,465.608,94360.5
0.914,0.449256,467.487,93902.7
0.918,0.447692,469.36,93448
0.922,0.446138,471.229,92996.4
0.926,0.444592,473.092,92548
0.93,0.443054,474.95,92102.7
0.934,0.441526,476.802,91660.6
0.938,0.440007,478.648,91221.8
0.942,0.438497,480.488,90786.2
0.946,0.436996,482.321,90353.9
0.95,0.435504,484.148,89924.9
0.954,0.434023,485.969,89499.3
0.958,0.432551,487.782,89077
0.962,0.431089,489.587,88658.2
0.966,0.429637,491.385,88242.8
0.97,0.428195,493.175,87830.9
0.974,0.426764,494.957,87422.6
0.978,0.425343,496.731,87017.8
0.982,0.423933,498.495,86616.7
0.986,0.422534,500.251,86219.2
0.99,0.421147,501.996,85825.4
0.994,0.41977,503.732,85435.4
0.998,0.418406,505.458,85049.2
1.002,0.417053,507.173,84666.9
1.006,0.415713,508.877,84288.5
1.01,0.414385,510.569,83914.1
1.014,0.413069,512.25,83543.7
1.018,0.411767,513.918,83177.5
1.022,0.410477,515.574,82815.4
1.026,0.409202,517.216,82457.5
1.03,0.407939,518.845,82104
1.034,0.406691,520.46,81754.8
1.038,0.405457,522.059,81410
1.042,0.404238,523.644,81069.8
1.046,0.403034,525.213,80734.1
1.05,0.401845,526.765,80403.1
1.054,0.400672,528.301,80076.9
1.058,0.399514,529.819,79755.4
1.062,0.398373,531.32,79438.9
1.066,0.397249,532.801,79127.4
1.07,0.396141,534.264,78820.9
1.074,0.395051,535.707,78519.5
1.078,0.393979,537.129,78223.5
1.082,0.392924,538.53,77932.7
1.086,0.391888,539.91,77647.3
1.09,0.390871,541.267,77367.4
1.094,0.389873,542.602,77093.1
1.098,0.388895,543.913,76824.5
1.102,0.387936,545.199,76561.6
1.106,0.386998,546.461,76304.5
1.11,0.38608,547.698,76053.3
1.114,0.385183,548.909,75808.1
1.118,0.384307,550.093,75568.9
1.122,0.383452,551.249,75335.8
1.126,0.38262,552.379,75108.9
1.13,0.381809,553.479,74888.3
1.134,0.381021,554.552,74674
1.138,0.380256,555.595,74466
1.142,0.379513,556.608,74264.3
1.146,0.378793,557.591,74069.1
1.15,0.378096,558.544,73880.4
1.154,0.377422,559.467,73698.1
1.158,0.376772,560.358,73522.3
1.162,0.376145,561.219,73353
1.166,0.375541,562.048,73190.2
1.17,0.374961,562.845,73033.8
1.174,0.374404,563.612,72883.9
1.178,0.37387,564.346,72740.3
1.182,0.373359,565.05,72603.1
1.186,0.37287,565.723,72472.2
1.19,0.372405,566.364,72347.5
1.194,0.371962,566.975,72228.9
1.198,0.37154,567.556,72116.3
1.202,0.371141,568.107,72009.7
1.206,0.370762,568.628,71908.8
1.21,0.370404,569.121,71813.7
1.214,0.370067,569.586,71724
1.218,0.369749,570.023,71639.8
1.222,0.36945,570.434,71560.8
1.226,0.36917,570.818,71486.8
1.23,0.368908,571.178,71417.8
1.234,0.368663,571.513,71353.4
1.238,0.368434,571.825,71293.6
1.242,0.368222,572.114,71238.1
1.246,0.368025,572.382,71186.8
1.25,0.367842,572.63,71139.4
1.254,0.367673,572.858,71095.8
1.258,0.367517,573.067,71055.8
1.262,0.367374,573.259,71019.1
1.266,0.367242,573.435,70985.6
1.27,0.367121,573.595,70955
1.274,0.36701,573.74,70927.2
1.278,0.366908,573.872,70902.1
1.282,0.366816,573.992,70879.3
1.286,0.366731,574.099,70858.8
1.29,0.366655,574.196,70840.4
1.294,0.366585,574.283,70823.8
1.298,0.366521,574.36,70809.1
1.302,0.366464,574.429,70795.9
1.306,0.366411,574.491,70784.2
1.31,0.366364,574.545,70773.9
1.314,0.366321,574.593,70764.8
1.318,0.366282,574.635,70756.7
1.322,0.366246,574.673,70749.7
1.326,0.366214,574.705,70743.5
1.33,0.366184,574.733,70738.2
1.334,0.366157,574.758,70733.5
1.338,0.366132,574.779,70729.5
1.342,0.366109,574.797,70726.1
1.346,0.366088,574.813,70723.1
1.35,0.366068,574.826,70720.6
1.354,0.36605,574.837,70718.5
1.358,0.366032,574.847,70716.7
1.362,0.366016,574.855,70715.2
1.366,0.366,574.862,70713.9
1.37,0.365985,574.867,70712.9
1.374,0.36597,574.872,70712
1.378,0.365956,574.876,70711.3
1.382,0.365943,574.879,70710.8
1.386,0.365929,574.881,70710.4
1.39,0.365916,574.883,70710
1.394,0.365902,574.884,70709.8
1.398,0.365889,574.885,70709.6
1.402,0.365876,574.886,70709.5
1.406,0.365863,574.887,70709.4
1.41,0.36585,574.887,70709.3
1.414,0.365837,574.887,70709.3
1.418,0.365823,574.887,70709.4
1.422,0.36581,574.887,70709.4
1.426,0.365796,574.887,70709.5
1.43,0.365782,574.887,70709.5
1.434,0.365768,574.887,70709.6
1.438,0.365754,574.886,70709.7
1.442,0.365739,574.886,70709.8
1.446,0.365724,574.886,70709.9
1.45,0.365709,574.885,70710
1.454,0.365694,574.885,70710
1.458,0.365679,574.884,70710.1
1.462,0.365663,574.884,70710.2
1.466,0.365647,574.884,70710.3
1.47,0.36563,574.883,70710.4
1.474,0.365613,574.883,70710.5
1.478,0.365596,574.883,70710.6
1.482,0.365579,574.883,70710.7
1.486,0.365561,574.882,70710.7
1.49,0.365543,574.882,70710.8
1.494,0.365525,574.882,70710.9
1.498,0.365506,574.882,70711
1.502,0.365486,574.881,70711.1
1.506,0.365467,574.881,70711.1
1.51,0.365447,574.881,70711.2
1.514,0.365426,574.881,70711.3
1.518,0.365405,574.88,70711.3
1.522,0.365384,574.88,70711.4
1.526,0.365362,574.88,70711.5
1.53,0.36534,574.88,70711.5
1.534,0.365317,574.88,70711.6
1.538,0.365293,574.88,70711.6
1.542,0.365269,574.88,70711.7
1.546,0.365245,574.879,70711.7
1.55,0.36522,574.879,70711.8
1.554,0.365194,574.879,70711.8
1.558,0.365167,574.879,70711.9
1.562,0.36514,574.879,70712
1.566,0.365113,574.879,70712
1.57,0.365084,574.879,70712.1
1.574,0.365055,574.879,70712.1
1.578,0.365025,574.879,70712.2
1.582,0.364994,574.878,70712.2
1.586,0.364962,574.878,70712.2
1.59,0.364929,574.878,70712.3
1.594,0.364896,574.878,70712.3
1.598,0.364861,574.878,70712.4
1.602,0.364825,574.878,70712.4
1.606,0.364788,574.878,70712.5
1.61,0.36475,574.878,70712.5
1.614,0.364711,574.878,70712.6
1.618,0.364671,574.878,70712.6
1.622,0.364629,574.878,70712.7
1.626,0.364585,574.878,70712.7
1.63,0.364541,574.878,70712.7
1.634,0.364494,574.878,70712.8
1.638,0.364446,574.878,70712.8
1.642,0.364397,574.878,70712.9
