x,rho,vitesse,pression
0.002,0.897635,67.6488,246759
0.006,0.895491,69.131,245935
0.01,0.893117,70.7751,245023
0.014,0.890716,72.4414,244102
0.018,0.88831,74.115,243180
0.022,0.885901,75.7942,242258
0.026,0.883489,77.4784,241336
0.03,0.881076,79.1676,240414
0.034,0.878661,80.8615,239493
0.038,0.876245,82.5599,238573
0.042,0.873829,84.2625,237653
0.046,0.871411,85.9693,236734
0.05,0.868994,87.68,235816
0.054,0.866576,89.3945,234899
0.058,0.864159,91.1126,233984
0.062,0.861742,92.8341,233069
0.066,0.859326,94.559,232156
0.07,0.85691,96.2871,231244
0.074,0.854496,98.0182,230333
0.078,0.852084,99.7523,229425
0.082,0.849672,101.489,228517
0.086,0.847263,103.229,227612
0.09,0.844855,104.971,226708
0.094,0.842449,106.716,225806
0.098,0.840046,108.463,224905
0.102,0.837644,110.212,224007
0.106,0.835245,111.964,223111
0.11,0.832849,113.718,222216
0.114,0.830455,115.474,221324
0.118,0.828064,117.231,220433
0.122,0.825676,118.991,219545
0.126,0.823291,120.753,218659
0.13,0.820909,122.516,217775
0.134,0.818531,124.281,216893
0.138,0.816155,126.048,216014
0.142,0.813783,127.816,215137
0.146,0.811414,129.586,214262
0.15,0.809049,131.357,213389
0.154,0.806688,133.13,212519
0.158,0.80433,134.904,211651
0.162,0.801975,136.68,210786
0.166,0.799625,138.457,209922
0.17,0.797278,140.235,209062
0.174,0.794936,142.014,208204
0.178,0.792597,143.794,207348
0.182,0.790262,145.576,206495
0.186,0.787931,147.358,205644
0.19,0.785605,149.142,204796
0.194,0.783282,150.927,203950
0.198,0.780964,152.712,203107
0.202,0.77865,154.499,202266
0.206,0.77634,156.286,201428
0.21,0.774035,158.075,200592
0.214,0.771734,159.864,199759
0.218,0.769437,161.654,198929
0.222,0.767145,163.445,198101
0.226,0.764857,165.236,197276
0.23,0.762574,167.029,196453
0.234,0.760295,168.822,195633
0.238,0.758021,170.616,194816
0.242,0.755751,172.41,194001
0.246,0.753486,174.205,193189
0.25,0.751225,176.001,192379
0.254,0.748969,177.798,191572
0.258,0.746718,179.595,190768
0.262,0.744471,181.392,189967
0.266,0.742229,183.19,189168
0.27,0.739992,184.989,188371
0.274,0.737759,186.788,187577
0.278,0.735531,188.588,186786
0.282,0.733308,190.388,185998
0.286,0.73109,192.189,185212
0.29,0.728876,193.99,184429
0.294,0.726668,195.792,183649
0.298,0.724464,197.594,182871
0.302,0.722264,199.396,182096
0.306,0.72007,201.199,181323
0.31,0.717881,203.003,180553
0.314,0.715696,204.806,179786
