x,rho,vitesse,pression
0.002,0.879864,80.0128,239953
0.006,0.877811,81.4543,239171
0.01,0.875499,83.0811,238290
0.014,0.873154,84.7347,237398
0.018,0.870805,86.3948,236504
0.022,0.868455,88.0589,235612
0.026,0.866105,89.7264,234721
0.03,0.863756,91.3974,233831
0.034,0.861407,93.0715,232942
0.038,0.859058,94.7486,232054
0.042,0.856711,96.4287,231168
0.046,0.854365,98.1117,230283
0.05,0.85202,99.7973,229400
0.054,0.849677,101.486,228518
0.058,0.847335,103.176,227638
0.062,0.844995,104.87,226759
0.066,0.842657,106.565,225882
0.07,0.840321,108.263,225007
0.074,0.837987,109.963,224134
0.078,0.835655,111.665,223262
0.082,0.833326,113.368,222393
0.086,0.831,115.074,221525
0.09,0.828676,116.782,220659
0.094,0.826355,118.492,219796
0.098,0.824036,120.203,218934
0.102,0.821721,121.916,218075
0.106,0.819409,123.63,217217
0.11,0.817099,125.346,216362
0.114,0.814793,127.064,215509
0.118,0.812491,128.783,214658
0.122,0.810191,130.503,213809
0.126,0.807895,132.225,212962
0.13,0.805603,133.948,212118
0.134,0.803314,135.672,211276
0.138,0.801028,137.397,210436
0.142,0.798746,139.124,209598
0.146,0.796468,140.852,208763
0.15,0.794194,142.581,207930
0.154,0.791923,144.311,207100
0.158,0.789656,146.041,206271
0.162,0.787393,147.773,205446
0.166,0.785134,149.506,204622
0.17,0.782879,151.24,203801
0.174,0.780628,152.975,202982
0.178,0.778381,154.71,202166
0.182,0.776138,156.447,201352
0.186,0.773899,158.184,200541
0.19,0.771664,159.922,199732
0.194,0.769434,161.661,198925
0.198,0.767207,163.4,198121
0.202,0.764985,165.141,197320
0.206,0.762767,166.882,196521
0.21,0.760553,168.623,195724
0.214,0.758344,170.365,194930
0.218,0.756139,172.108,194138
0.222,0.753938,173.852,193349
0.226,0.751742,175.596,192562
0.23,0.74955,177.341,191778
0.234,0.747362,179.086,190996
0.238,0.745179,180.832,190216
0.242,0.743,182.578,189440
0.246,0.740826,184.325,188665
0.25,0.738656,186.072,187893
0.254,0.73649,187.82,187124
0.258,0.734329,189.568,186357
0.262,0.732173,191.317,185593
0.266,0.730021,193.066,184831
0.27,0.727873,194.815,184072
0.274,0.72573,196.565,183315
0.278,0.723592,198.315,182561
0.282,0.721458,200.066,181809
0.286,0.719329,201.817,181059
0.29,0.717204,203.568,180313
0.294,0.715084,205.32,179568
0.298,0.712969,207.072,178826
0.302,0.710858,208.825,178087
0.306,0.708752,210.577,177350
0.31,0.70665,212.33,176616
0.314,0.704553,214.084,175884
0.318,0.702461,215.837,175155
0.322,0.700373,217.591,174428
0.326,0.69829,219.345,173703
0.33,0.696211,221.099,172981
0.334,0.694137,222.854,172262
0.338,0.692068,224.609,171545
0.342,0.690004,226.364,170830
0.346,0.687944,228.119,170118
0.35,0.685888,229.874,169409
0.354,0.683838,231.63,168702
0.358,0.681792,233.386,167997
0.362,0.679751,235.142,167295
0.366,0.677714,236.898,166595
0.37,0.675682,238.654,165898
0.374,0.673655,240.411,165203
0.378,0.671633,242.167,164510
0.382,0.669615,243.924,163820
0.386,0.667602,245.681,163133
0.39,0.665593,247.438,162448
0.394,0.66359,249.195,161765
0.398,0.661591,250.952,161085
0.402,0.659596,252.709,160407
0.406,0.657607,254.467,159731
0.41,0.655622,256.224,159058
0.414,0.653641,257.982,158388
0.418,0.651666,259.739,157720
0.422,0.649695,261.497,157054
0.426,0.647729,263.254,156390
0.43,0.645767,265.012,155729
0.434,0.64381,266.77,155071
0.438,0.641858,268.528,154414
0.442,0.639911,270.285,153760
0.446,0.637968,272.043,153109
0.45,0.63603,273.801,152460
0.454,0.634096,275.559,151813
0.458,0.632168,277.317,151168
0.462,0.630244,279.075,150526
0.466,0.628325,280.832,149887
0.47,0.62641,282.59,149249
0.474,0.6245,284.348,148614
0.478,0.622595,286.105,147981
0.482,0.620694,287.863,147351
0.486,0.618798,289.621,146723
0.49,0.616907,291.378,146097
0.494,0.615021,293.135,145474
0.498,0.613139,294.893,144853
0.502,0.611262,296.65,144234
0.506,0.609389,298.407,143617
0.51,0.607522,300.164,143003
0.514,0.605659,301.921,142391
0.518,0.6038,303.678,141782
0.522,0.601947,305.434,141174
0.526,0.600098,307.191,140569
0.53,0.598253,308.947,139966
0.534,0.596414,310.703,139366
0.538,0.594579,312.459,138768
0.542,0.592749,314.215,138172
0.546,0.590923,315.971,137578
0.55,0.589102,317.726,136987
0.554,0.587286,319.481,136397
0.558,0.585474,321.236,135811
0.562,0.583667,322.991,135226
0.566,0.581865,324.746,134643
0.57,0.580068,326.5,134063
0.574,0.578275,328.254,133485
0.578,0.576487,330.008,132909
0.582,0.574703,331.761,132336
0.586,0.572925,333.514,131764
0.59,0.571151,335.267,131195
0.594,0.569381,337.02,130628
0.598,0.567617,338.772,130064
0.602,0.565857,340.524,129501
0.606,0.564101,342.276,128941
0.61,0.562351,344.027,128383
0.614,0.560605,345.778,127827
0.618,0.558864,347.528,127273
0.622,0.557127,349.278,126722
0.626,0.555395,351.028,126172
0.63,0.553668,352.777,125625
0.634,0.551946,354.526,125080
0.638,0.550228,356.274,124537
0.642,0.548515,358.022,123997
0.646,0.546807,359.77,123458
0.65,0.545103,361.517,122922
0.654,0.543405,363.263,122388
0.658,0.541711,365.009,121855
0.662,0.540021,366.754,121326
0.666,0.538337,368.499,120798
0.67,0.536657,370.243,120272
0.674,0.534982,371.987,119749
0.678,0.533311,373.73,119228
0.682,0.531646,375.472,118708
0.686,0.529985,377.213,118191
0.69,0.528329,378.954,117676
0.694,0.526678,380.695,117164
0.698,0.525031,382.434,116653
0.702,0.52339,384.173,116145
0.706,0.521753,385.911,115638
0.71,0.520121,387.648,115134
0.714,0.518494,389.385,114632
0.718,0.516871,391.12,114132
0.722,0.515254,392.855,113634
0.726,0.513641,394.589,113138
0.73,0.512033,396.321,112645
0.734,0.510431,398.053,112153
0.738,0.508833,399.784,111664
0.742,0.50724,401.514,111176
0.746,0.505651,403.243,110691
0.75,0.504068,404.971,110208
0.754,0.50249,406.698,109727
0.758,0.500917,408.423,109248
0.762,0.499348,410.148,108772
0.766,0.497785,411.871,108297
0.77,0.496227,413.593,107825
0.774,0.494674,415.313,107354
0.778,0.493126,417.033,106886
0.782,0.491582,418.751,106420
0.786,0.490045,420.467,105956
0.79,0.488512,422.182,105494
0.794,0.486984,423.896,105034
0.798,0.485461,425.608,104577
0.802,0.483944,427.318,104121
0.806,0.482432,429.027,103668
0.81,0.480925,430.734,103217
0.814,0.479424,432.44,102768
0.818,0.477927,434.143,102321
0.822,0.476436,435.845,101876
0.826,0.474951,437.545,101434
0.83,0.473471,439.243,100993
0.834,0.471996,440.939,100555
0.838,0.470527,442.632,100119
0.842,0.469063,444.324,99685.2
0.846,0.467605,446.013,99253.5
0.85,0.466153,447.7,98824.1
0.854,0.464706,449.385,98396.8
0.858,0.463265,451.067,97971.7
0.862,0.461829,452.746,97548.8
0.866,0.460399,454.423,97128.2
0.87,0.458976,456.098,96709.8
0.874,0.457558,457.769,96293.7
0.878,0.456146,459.438,95879.8
0.882,0.45474,461.103,95468.1
0.886,0.45334,462.765,95058.8
0.89,0.451946,464.425,94651.7
0.894,0.450558,466.081,94247
0.898,0.449177,467.733,93844.6
0.902,0.447801,469.382,93444.5
0.906,0.446433,471.027,93046.7
0.91,0.44507,472.669,92651.3
0.914,0.443715,474.307,92258.3
0.918,0.442365,475.94,91867.7
0.922,0.441023,477.57,91479.5
0.926,0.439687,479.195,91093.7
0.93,0.438358,480.815,90710.4
0.934,0.437037,482.431,90329.5
0.938,0.435722,484.043,89951.2
0.942,0.434414,485.649,89575.3
0.946,0.433114,487.25,89202
0.95,0.431821,488.846,88831.3
0.954,0.430535,490.437,88463.1
0.958,0.429257,492.022,88097.5
0.962,0.427987,493.601,87734.6
0.966,0.426725,495.174,87374.4
0.97,0.42547,496.741,87016.9
0.974,0.424224,498.301,86662
0.978,0.422986,499.854,86310
0.982,0.421756,501.401,85960.7
0.986,0.420535,502.94,85614.3
0.99,0.419322,504.472,85270.7
0.994,0.418118,505.997,84930
0.998,0.416924,507.513,84592.3
1.002,0.415738,509.021,84257.5
1.006,0.414562,510.521,83925.8
1.01,0.413395,512.012,83597.1
1.014,0.412238,513.494,83271.5
1.018,0.411091,514.966,82949
1.022,0.409954,516.429,82629.8
1.026,0.408827,517.882,82313.8
1.03,0.407711,519.324,82001
1.034,0.406605,520.755,81691.7
1.038,0.405511,522.176,81385.7
1.042,0.404427,523.585,81083.1
1.046,0.403355,524.982,80784.1
1.05,0.402294,526.367,80488.6
1.054,0.401246,527.739,80196.7
1.058,0.400209,529.098,79908.5
1.062,0.399185,530.444,79624
1.066,0.398173,531.776,79343.4
1.07,0.397174,533.093,79066.5
1.074,0.396188,534.396,78793.6
1.078,0.395216,535.684,78524.7
1.082,0.394257,536.956,78259.8
1.086,0.393312,538.212,77999
1.09,0.392382,539.451,77742.4
1.094,0.391466,540.673,77490.1
1.098,0.390564,541.878,77242
1.102,0.389678,543.065,76998.3
1.106,0.388807,544.233,76759
1.11,0.387951,545.383,76524.3
1.114,0.387111,546.513,76294.1
1.118,0.386288,547.623,76068.5
1.122,0.385481,548.713,75847.7
1.126,0.38469,549.782,75631.5
1.13,0.383916,550.83,75420.2
1.134,0.38316,551.856,75213.8
1.138,0.38242,552.86,75012.2
1.142,0.381699,553.842,74815.7
1.146,0.380995,554.801,74624.1
1.15,0.380309,555.736,74437.6
1.154,0.379641,556.648,74256.2
1.158,0.378992,557.536,74079.9
1.162,0.378361,558.4,73908.8
1.166,0.377748,559.239,73742.9
1.17,0.377155,560.053,73582.1
1.174,0.37658,560.843,73426.6
1.178,0.376024,561.607,73276.3
1.182,0.375486,562.346,73131.3
1.186,0.374968,563.06,72991.4
1.19,0.374468,563.748,72856.8
1.194,0.373988,564.411,72727.3
1.198,0.373525,565.048,72603
1.202,0.373082,565.66,72483.8
1.206,0.372657,566.247,72369.7
1.21,0.37225,566.808,72260.6
1.214,0.371861,567.345,72156.5
1.218,0.371491,567.858,72057.2
1.222,0.371137,568.346,71962.8
1.226,0.370801,568.81,71873
1.23,0.370482,569.251,71787.9
1.234,0.37018,569.669,71707.4
1.238,0.369894,570.064,71631.3
1.242,0.369623,570.437,71559.4
1.246,0.369368,570.788,71491.8
1.25,0.369128,571.119,71428.2
1.254,0.368902,571.43,71368.6
1.258,0.36869,571.72,71312.8
1.262,0.368492,571.992,71260.6
1.266,0.368307,572.246,71212
1.27,0.368134,572.483,71166.7
1.274,0.367972,572.702,71124.7
1.278,0.367823,572.906,71085.7
1.282,0.367684,573.094,71049.7
1.286,0.367555,573.268,71016.5
1.29,0.367436,573.428,70985.9
1.294,0.367326,573.575,70957.8
1.298,0.367224,573.71,70932
1.302,0.367131,573.834,70908.5
1.306,0.367045,573.946,70887
1.31,0.366967,574.049,70867.4
1.314,0.366895,574.142,70849.7
1.318,0.366829,574.226,70833.6
1.322,0.366769,574.302,70819.1
1.326,0.366714,574.371,70806
1.33,0.366664,574.433,70794.2
1.334,0.366618,574.488,70783.7
1.338,0.366576,574.538,70774.2
1.342,0.366538,574.582,70765.8
1.346,0.366504,574.621,70758.3
1.35,0.366472,574.656,70751.7
1.354,0.366444,574.687,70745.9
1.358,0.366417,574.714,70740.7
1.362,0.366393,574.738,70736.1
1.366,0.366371,574.759,70732.2
1.37,0.366351,574.778,70728.7
1.374,0.366333,574.794,70725.7
1.378,0.366315,574.808,70723
1.382,0.366299,574.82,70720.8
1.386,0.366284,574.83,70718.8
1.39,0.36627,574.839,70717.1
1.394,0.366257,574.846,70715.7
1.398,0.366245,574.853,70714.5
1.402,0.366233,574.858,70713.5
1.406,0.366222,574.863,70712.6
1.41,0.366211,574.866,70711.9
1.414,0.3662,574.87,70711.3
1.418,0.36619,574.872,70710.9
1.422,0.36618,574.874,70710.5
1.426,0.36617,574.876,70710.2
1.43,0.366161,574.877,70709.9
1.434,0.366151,574.879,70709.8
1.438,0.366142,574.879,70709.6
1.442,0.366132,574.88,70709.5
1.446,0.366123,574.88,70709.5
1.45,0.366113,574.881,70709.4
1.454,0.366104,574.881,70709.4
1.458,0.366094,574.881,70709.4
1.462,0.366084,574.881,70709.4
1.466,0.366075,574.881,70709.5
1.47,0.366065,574.881,70709.5
1.474,0.366055,574.88,70709.6
1.478,0.366045,574.88,70709.6
1.482,0.366035,574.88,70709.7
1.486,0.366024,574.88,70709.8
1.49,0.366014,574.879,70709.8
1.494,0.366003,574.879,70709.9
1.498,0.365992,574.879,70710
1.502,0.365982,574.879,70710
1.506,0.36597,574.878,70710.1
1.51,0.365959,574.878,70710.2
1.514,0.365948,574.878,70710.3
1.518,0.365936,574.878,70710.3
1.522,0.365924,574.877,70710.4
1.526,0.365912,574.877,70710.4
1.53,0.3659,574.877,70710.5
1.534,0.365888,574.877,70710.6
1.538,0.365875,574.876,70710.6
1.542,0.365863,574.876,70710.7
1.546,0.36585,574.876,70710.7
1.55,0.365836,574.876,70710.8
1.554,0.365823,574.876,70710.9
1.558,0.365809,574.876,70710.9
1.562,0.365796,574.875,70711
1.566,0.365781,574.875,70711
1.57,0.365767,574.875,70711.1
1.574,0.365753,574.875,70711.1
1.578,0.365738,574.875,70711.2
1.582,0.365723,574.875,70711.2
1.586,0.365707,574.875,70711.3
1.59,0.365691,574.874,70711.3
1.594,0.365675,574.874,70711.3
1.598,0.365659,574.874,70711.4
1.602,0.365643,574.874,70711.4
1.606,0.365626,574.874,70711.5
1.61,0.365609,574.874,70711.5
1.614,0.365591,574.874,70711.6
1.618,0.365573,574.874,70711.6
1.622,0.365555,574.874,70711.6
1.626,0.365536,574.873,70711.7
1.63,0.365517,574.873,70711.7
1.634,0.365498,574.873,70711.7
1.638,0.365478,574.873,70711.8
1.642,0.365458,574.873,70711.8
1.646,0.365438,574.873,70711.9
1.65,0.365417,574.873,70711.9
1.654,0.365395,574.873,70711.9
1.658,0.365373,574.873,70712
1.662,0.365351,574.873,70712
1.666,0.365328,574.873,70712
1.67,0.365304,574.873,70712.1
1.674,0.36528,574.873,70712.1
1.678,0.365255,574.873,70712.1
1.682,0.36523,574.873,70712.2
1.686,0.365204,574.873,70712.2
1.69,0.365177,574.872,70712.2
1.694,0.36515,574.872,70712.3
1.698,0.365122,574.872,70712.3
1.702,0.365093,574.872,70712.3
1.706,0.365064,574.872,70712.4
1.71,0.365034,574.872,70712.4
1.714,0.365002,574.872,70712.4
1.718,0.36497,574.872,70712.5
1.722,0.364937,574.872,70712.5
1.726,0.364903,574.872,70712.5
1.73,0.364868,574.872,70712.6
1.734,0.364832,574.872,70712.6
1.738,0.364795,574.872,70712.6
1.742,0.364756,574.872,70712.7
1.746,0.364717,574.872,70712.7
1.75,0.364676,574.872,70712.7
1.754,0.364634,574.872,70712.8
1.758,0.36459,574.872,70712.8
1.762,0.364545,574.872,70712.8
1.766,0.364498,574.872,70712.8
1.77,0.36445,574.872,70712.9
1.774,0.3644,574.872,70712.9
1.778,0.364348,574.872,70712.9
1.782,0.364295,574.872,70713
1.786,0.36424,574.872,70713
1.79,0.364182,574.872,70713
1.794,0.364123,574.872,70713.1
1.798,0.364062,574.872,70713.1
1.802,0.363999,574.872,70713.1
1.806,0.363934,574.872,70713.1
1.81,0.363867,574.872,70713.2
1.814,0.363798,574.872,70713.2
1.818,0.363727,574.872,70713.2
