x,rho,vitesse,pression
0.002,0.947729,33.8202,266232
0.006,0.945546,35.2651,265374
0.01,0.943228,36.8024,264464
0.014,0.94088,38.363,263543
0.018,0.938507,39.9426,262614
0.022,0.936112,41.5401,261677
0.026,0.933696,43.1546,260733
0.03,0.931261,44.7853,259782
0.034,0.928808,46.4313,258825
0.038,0.926339,48.092,257863
0.042,0.923854,49.7665,256897
0.046,0.921355,51.4542,255925
0.05,0.918843,53.1544,254950
0.054,0.916319,54.8664,253971
0.058,0.913783,56.5898,252988
0.062,0.911238,58.324,252003
0.066,0.908683,60.0683,251016
0.07,0.90612,61.8224,250026
0.074,0.903548,63.5857,249035
0.078,0.90097,65.3577,248041
0.082,0.898386,67.1382,247047
0.086,0.895796,68.9266,246052
0.09,0.893201,70.7225,245055
0.094,0.890602,72.5257,244059
0.098,0.887999,74.3358,243062
0.102,0.885392,76.1524,242065
0.106,0.882783,77.9752,241068
0.11,0.880171,79.804,240071
0.114,0.877557,81.6385,239075
0.118,0.874942,83.4784,238079
0.122,0.872326,85.3235,237084
0.126,0.869708,87.1736,236090
0.13,0.867091,89.0283,235097
0.134,0.864473,90.8876,234106
0.138,0.861856,92.7512,233115
0.142,0.859239,94.619,232126
0.146,0.856623,96.4906,231138
0.15,0.854008,98.3661,230153
0.154,0.851394,100.245,229168
0.158,0.848782,102.128,228186
0.162,0.846171,104.014,227205
0.166,0.843563,105.903,226227
0.17,0.840957,107.795,225250
0.174,0.838353,109.69,224276
0.178,0.835752,111.588,223304
0.182,0.833153,113.488,222334
0.186,0.830558,115.392,221366
0.19,0.827965,117.297,220401
0.194,0.825376,119.205,219438
0.198,0.82279,121.116,218477
0.202,0.820207,123.028,217519
0.206,0.817628,124.943,216564
0.21,0.815053,126.86,215611
0.214,0.812482,128.778,214661
0.218,0.809914,130.699,213713
0.222,0.807351,132.621,212768
0.226,0.804792,134.545,211826
0.23,0.802237,136.471,210887
0.234,0.799686,138.399,209950
0.238,0.79714,140.328,209016
0.242,0.794598,142.258,208085
0.246,0.79206,144.19,207157
0.25,0.789528,146.124,206232
0.254,0.787,148.058,205310
0.258,0.784476,149.994,204390
0.262,0.781958,151.932,203474
0.266,0.779444,153.87,202560
0.27,0.776936,155.81,201650
0.274,0.774432,157.751,200742
0.278,0.771933,159.693,199838
0.282,0.76944,161.636,198936
0.286,0.766951,163.58,198038
0.29,0.764468,165.525,197142
0.294,0.76199,167.47,196250
0.298,0.759517,169.417,195360
0.302,0.757049,171.365,194474
0.306,0.754587,173.314,193591
0.31,0.75213,175.263,192710
0.314,0.749678,177.213,191833
0.318,0.747232,179.164,190959
0.322,0.744791,181.116,190088
0.326,0.742356,183.068,189220
0.33,0.739926,185.021,188356
0.334,0.737502,186.975,187494
0.338,0.735083,188.929,186635
0.342,0.73267,190.884,185780
0.346,0.730262,192.84,184927
0.35,0.72786,194.796,184078
0.354,0.725464,196.753,183232
0.358,0.723073,198.71,182389
0.362,0.720688,200.668,181549
0.366,0.718308,202.627,180712
0.37,0.715934,204.585,179878
0.374,0.713566,206.545,179048
0.378,0.711204,208.504,178220
0.382,0.708847,210.464,177396
0.386,0.706496,212.425,176574
0.39,0.704151,214.386,175756
0.394,0.701811,216.347,174941
0.398,0.699477,218.309,174129
0.402,0.697149,220.271,173320
0.406,0.694827,222.233,172514
0.41,0.692511,224.196,171711
0.414,0.6902,226.159,170911
0.418,0.687895,228.122,170115
0.422,0.685596,230.086,169321
0.426,0.683303,232.05,168531
0.43,0.681016,234.014,167743
0.434,0.678734,235.978,166959
0.438,0.676458,237.943,166178
0.442,0.674188,239.907,165399
0.446,0.671924,241.872,164624
0.45,0.669666,243.837,163852
0.454,0.667413,245.803,163083
0.458,0.665167,247.768,162317
0.462,0.662926,249.734,161554
0.466,0.660691,251.699,160794
0.47,0.658462,253.665,160037
0.474,0.656239,255.631,159283
0.478,0.654022,257.597,158532
0.482,0.65181,259.564,157784
0.486,0.649605,261.53,157039
0.49,0.647405,263.496,156297
0.494,0.645211,265.463,155558
0.498,0.643023,267.429,154822
0.502,0.640841,269.395,154089
0.506,0.638665,271.362,153359
0.51,0.636495,273.328,152632
0.514,0.63433,275.295,151908
0.518,0.632172,277.261,151186
0.522,0.630019,279.228,150468
0.526,0.627872,281.194,149753
0.53,0.625731,283.161,149040
0.534,0.623596,285.127,148331
0.538,0.621467,287.093,147625
0.542,0.619344,289.059,146921
0.546,0.617226,291.025,146220
0.55,0.615115,292.991,145522
0.554,0.613009,294.957,144828
0.558,0.610909,296.923,144136
0.562,0.608815,298.888,143446
0.566,0.606727,300.854,142760
0.57,0.604645,302.819,142077
0.574,0.602568,304.784,141396
0.578,0.600498,306.749,140719
0.582,0.598433,308.714,140044
0.586,0.596375,310.678,139372
0.59,0.594322,312.642,138703
0.594,0.592275,314.606,138037
0.598,0.590234,316.57,137374
0.602,0.588199,318.533,136713
0.606,0.58617,320.496,136055
0.61,0.584146,322.459,135400
0.614,0.582129,324.422,134748
0.618,0.580117,326.384,134099
0.622,0.578112,328.346,133453
0.626,0.576112,330.307,132809
0.63,0.574118,332.268,132168
0.634,0.57213,334.229,131530
0.638,0.570148,336.189,130895
0.642,0.568172,338.149,130262
0.646,0.566201,340.108,129632
0.65,0.564237,342.067,129005
0.654,0.562279,344.025,128381
0.658,0.560326,345.983,127759
0.662,0.558379,347.941,127141
0.666,0.556439,349.897,126525
0.67,0.554504,351.854,125911
0.674,0.552575,353.809,125301
0.678,0.550652,355.764,124693
0.682,0.548735,357.719,124088
0.686,0.546824,359.672,123486
0.69,0.544919,361.625,122886
0.694,0.54302,363.578,122289
0.698,0.541127,365.529,121695
0.702,0.53924,367.48,121104
0.706,0.537359,369.43,120515
0.71,0.535484,371.379,119929
0.714,0.533615,373.328,119345
0.718,0.531752,375.275,118765
0.722,0.529895,377.222,118187
0.726,0.528044,379.167,117611
0.73,0.526199,381.112,117039
0.734,0.52436,383.056,116469
0.738,0.522528,384.998,115902
0.742,0.520701,386.94,115337
0.746,0.518881,388.88,114775
0.75,0.517066,390.82,114216
0.754,0.515258,392.758,113660
0.758,0.513456,394.695,113106
0.762,0.51166,396.631,112555
0.766,0.50987,398.565,112006
0.77,0.508087,400.498,111460
0.774,0.50631,402.43,110917
0.778,0.504539,404.36,110377
0.782,0.502774,406.289,109839
0.786,0.501016,408.216,109304
0.79,0.499264,410.141,108771
0.794,0.497518,412.065,108242
0.798,0.495779,413.988,107715
0.802,0.494046,415.908,107190
0.806,0.492319,417.827,106668
0.81,0.4906,419.744,106149
0.814,0.488886,421.659,105633
0.818,0.487179,423.571,105119
0.822,0.485479,425.482,104609
0.826,0.483785,427.391,104100
0.83,0.482098,429.297,103595
0.834,0.480418,431.201,103092
0.838,0.478744,433.103,102592
0.842,0.477078,435.003,102095
0.846,0.475418,436.899,101600
0.85,0.473765,438.793,101108
0.854,0.472119,440.685,100619
0.858,0.47048,442.573,100133
0.862,0.468848,444.459,99648.9
0.866,0.467223,446.342,99168.1
0.87,0.465605,448.221,98690
0.874,0.463994,450.098,98214.8
0.878,0.462391,451.971,97742.4
0.882,0.460795,453.84,97272.7
0.886,0.459207,455.706,96806
0.89,0.457626,457.568,96342
0.894,0.456052,459.427,95881
0.898,0.454487,461.281,95422.8
