x,rho,vitesse,pression
0.002,0.999731,0.170775,286892
0.006,0.999661,0.214647,286864
0.01,0.999577,0.2682,286830
0.014,0.999475,0.333131,286789
0.018,0.999351,0.411342,286739
0.022,0.999204,0.504928,286680
0.026,0.999028,0.616178,286610
0.03,0.998821,0.747561,286526
0.034,0.998578,0.90171,286429
0.038,0.998295,1.0814,286315
0.042,0.997967,1.28952,286184
0.046,0.99759,1.52902,286032
0.05,0.997159,1.80292,285859
0.054,0.996669,2.11421,285662
0.058,0.996115,2.46583,285441
0.062,0.995495,2.86063,285192
0.066,0.994802,3.30132,284914
0.07,0.994033,3.7904,284606
0.074,0.993186,4.33017,284266
0.078,0.992256,4.92265,283894
0.082,0.991242,5.56957,283488
0.086,0.990141,6.27237,283047
0.09,0.988952,7.03213,282572
0.094,0.987674,7.84963,282061
0.098,0.986306,8.72531,281514
0.102,0.984849,9.65928,280932
0.106,0.983302,10.6514,280316
0.11,0.981669,11.7011,279664
0.114,0.979948,12.8077,278979
0.118,0.978144,13.9702,278260
0.122,0.976257,15.1875,277509
0.126,0.974291,16.4581,276728
0.13,0.972247,17.7806,275916
0.134,0.97013,19.1534,275076
0.138,0.967942,20.5746,274208
0.142,0.965685,22.0426,273314
0.146,0.963364,23.5554,272396
0.15,0.960982,25.1112,271454
0.154,0.958542,26.7081,270490
0.158,0.956047,28.3442,269506
0.162,0.953499,30.0178,268502
0.166,0.950904,31.727,267480
0.17,0.948262,33.47,266442
0.174,0.945578,35.2452,265387
0.178,0.942854,37.0508,264319
0.182,0.940093,38.8853,263237
0.186,0.937297,40.7472,262143
0.19,0.934469,42.635,261037
0.194,0.931611,44.5472,259921
0.198,0.928726,46.4826,258796
0.202,0.925815,48.4399,257663
0.206,0.922881,50.4179,256522
0.21,0.919925,52.4154,255373
0.214,0.91695,54.4314,254219
0.218,0.913956,56.4649,253059
0.222,0.910946,58.515,251895
0.226,0.907922,60.5806,250726
0.23,0.904883,62.6609,249554
0.234,0.901832,64.7553,248378
0.238,0.898771,66.8628,247200
0.242,0.895699,68.9828,246020
0.246,0.892619,71.1146,244838
0.25,0.889531,73.2575,243654
0.254,0.886437,75.4111,242470
0.258,0.883336,77.5747,241285
0.262,0.880231,79.7478,240100
0.266,0.877122,81.9299,238916
0.27,0.874009,84.1206,237731
0.274,0.870894,86.3193,236547
0.278,0.867776,88.5258,235364
0.282,0.864657,90.7395,234183
0.286,0.861537,92.9602,233003
0.29,0.858417,95.1875,231824
0.294,0.855298,97.421,230647
0.298,0.852179,99.6605,229472
0.302,0.849061,101.906,228300
0.306,0.845945,104.156,227129
0.31,0.84283,106.412,225962
0.314,0.839718,108.673,224797
0.318,0.836609,110.938,223634
0.322,0.833503,113.208,222475
0.326,0.830401,115.482,221318
0.33,0.827302,117.76,220165
0.334,0.824207,120.042,219014
0.338,0.821116,122.327,217868
0.342,0.81803,124.616,216724
0.346,0.814948,126.909,215584
0.35,0.811871,129.205,214448
0.354,0.8088,131.503,213315
0.358,0.805733,133.805,212186
0.362,0.802673,136.11,211060
0.366,0.799618,138.417,209939
0.37,0.796569,140.727,208821
0.374,0.793525,143.039,207707
0.378,0.790488,145.354,206597
0.382,0.787457,147.671,205491
0.386,0.784433,149.99,204389
0.39,0.781415,152.312,203292
0.394,0.778404,154.635,202198
0.398,0.7754,156.96,201109
0.402,0.772402,159.287,200023
0.406,0.769411,161.616,198942
0.41,0.766428,163.946,197865
0.414,0.763451,166.278,196793
0.418,0.760482,168.612,195725
0.422,0.75752,170.947,194661
0.426,0.754566,173.284,193601
0.43,0.751619,175.622,192546
0.434,0.748679,177.961,191495
0.438,0.745747,180.302,190448
0.442,0.742822,182.643,189406
0.446,0.739906,184.986,188368
0.45,0.736997,187.33,187334
0.454,0.734095,189.675,186305
0.458,0.731202,192.022,185280
0.462,0.728316,194.369,184260
0.466,0.725439,196.717,183244
0.47,0.722569,199.066,182233
0.474,0.719707,201.416,181225
0.478,0.716854,203.766,180223
0.482,0.714008,206.118,179225
0.486,0.71117,208.47,178231
0.49,0.708341,210.823,177241
0.494,0.70552,213.176,176257
0.498,0.702706,215.531,175276
0.502,0.699901,217.886,174300
0.506,0.697105,220.241,173328
0.51,0.694316,222.597,172361
0.514,0.691536,224.954,171398
0.518,0.688764,227.311,170440
0.522,0.686,229.668,169486
0.526,0.683245,232.026,168536
0.53,0.680497,234.385,167591
0.534,0.677759,236.743,166650
0.538,0.675028,239.102,165714
0.542,0.672306,241.462,164782
0.546,0.669592,243.822,163854
0.55,0.666887,246.182,162931
0.554,0.66419,248.542,162012
0.558,0.661501,250.903,161097
0.562,0.658821,253.264,160187
0.566,0.65615,255.625,159281
0.57,0.653486,257.986,158380
0.574,0.650831,260.347,157482
0.578,0.648185,262.709,156589
0.582,0.645547,265.07,155701
0.586,0.642917,267.432,154816
0.59,0.640296,269.794,153936
0.594,0.637684,272.155,153061
0.598,0.63508,274.517,152189
0.602,0.632484,276.879,151322
0.606,0.629897,279.241,150459
0.61,0.627318,281.602,149600
0.614,0.624748,283.964,148746
0.618,0.622186,286.325,147896
0.622,0.619633,288.686,147050
0.626,0.617088,291.047,146208
0.63,0.614552,293.408,145370
