x,rho,vitesse,pression
0.002,0.839383,108.94,224657
0.006,0.837585,110.251,223984
0.01,0.835474,111.793,223195
0.014,0.833311,113.376,222387
0.018,0.83114,114.968,221577
0.022,0.828971,116.563,220768
0.026,0.826803,118.159,219961
0.03,0.824638,119.757,219156
0.034,0.822476,121.356,218353
0.038,0.820316,122.957,217551
0.042,0.818159,124.559,216752
0.046,0.816005,126.162,215954
0.05,0.813853,127.766,215158
0.054,0.811705,129.372,214365
0.058,0.80956,130.978,213573
0.062,0.807417,132.586,212783
0.066,0.805278,134.195,211995
0.07,0.803142,135.804,211209
0.074,0.801009,137.415,210425
0.078,0.798879,139.027,209643
0.082,0.796752,140.64,208863
0.086,0.794629,142.253,208085
0.09,0.792509,143.868,207310
0.094,0.790393,145.483,206536
0.098,0.788279,147.099,205765
0.102,0.78617,148.716,204995
0.106,0.784063,150.334,204228
0.11,0.781961,151.952,203462
0.114,0.779862,153.572,202699
0.118,0.777766,155.191,201938
0.122,0.775674,156.812,201179
0.126,0.773586,158.433,200423
0.13,0.771501,160.055,199668
0.134,0.76942,161.678,198915
0.138,0.767343,163.301,198165
0.142,0.765269,164.925,197417
0.146,0.763199,166.549,196671
0.15,0.761133,168.174,195927
0.154,0.759071,169.799,195185
0.158,0.757012,171.425,194446
0.162,0.754957,173.052,193709
0.166,0.752906,174.679,192973
0.17,0.750859,176.306,192240
0.174,0.748816,177.934,191510
0.178,0.746777,179.563,190781
0.182,0.744741,181.191,190055
0.186,0.742709,182.821,189330
0.19,0.740682,184.45,188608
0.194,0.738658,186.08,187888
0.198,0.736638,187.711,187171
0.202,0.734622,189.342,186455
0.206,0.73261,190.973,185742
0.21,0.730602,192.604,185031
0.214,0.728598,194.236,184322
0.218,0.726598,195.869,183615
0.222,0.724602,197.501,182910
0.226,0.72261,199.134,182208
0.23,0.720621,200.767,181508
0.234,0.718637,202.401,180810
0.238,0.716657,204.034,180114
0.242,0.714681,205.668,179420
0.246,0.712709,207.303,178729
0.25,0.710741,208.937,178039
0.254,0.708777,210.572,177352
0.258,0.706817,212.207,176667
0.262,0.704861,213.843,175984
0.266,0.702909,215.478,175304
0.27,0.700961,217.114,174625
0.274,0.699017,218.75,173949
0.278,0.697077,220.386,173275
0.282,0.695141,222.022,172603
0.286,0.69321,223.659,171933
0.29,0.691282,225.296,171265
0.294,0.689358,226.933,170600
0.298,0.687439,228.57,169936
0.302,0.685523,230.207,169275
0.306,0.683612,231.844,168616
0.31,0.681705,233.482,167959
0.314,0.679801,235.119,167304
0.318,0.677902,236.757,166652
0.322,0.676007,238.395,166001
0.326,0.674116,240.033,165353
0.33,0.672229,241.671,164706
0.334,0.670346,243.31,164062
0.338,0.668468,244.948,163420
0.342,0.666593,246.587,162780
0.346,0.664722,248.225,162142
0.35,0.662856,249.864,161507
0.354,0.660993,251.503,160873
0.358,0.659135,253.141,160242
0.362,0.65728,254.78,159612
0.366,0.65543,256.419,158985
0.37,0.653584,258.058,158360
0.374,0.651742,259.697,157737
