x,rho,vitesse,pression
0.002,0.841904,107.107,225601
0.006,0.840089,108.427,224921
0.01,0.837964,109.975,224125
0.014,0.835788,111.564,223312
0.018,0.833605,113.161,222496
0.022,0.831423,114.761,221682
0.026,0.829243,116.363,220870
0.03,0.827066,117.966,220059
0.034,0.824891,119.571,219250
0.038,0.822718,121.177,218443
0.042,0.820549,122.784,217638
0.046,0.818382,124.393,216834
0.05,0.816218,126.003,216033
0.054,0.814057,127.615,215234
0.058,0.811898,129.227,214436
0.062,0.809743,130.841,213640
0.066,0.807591,132.455,212847
0.07,0.805442,134.071,212055
0.074,0.803296,135.688,211266
0.078,0.801153,137.306,210478
0.082,0.799013,138.925,209693
0.086,0.796877,140.545,208909
0.09,0.794744,142.165,208128
0.094,0.792614,143.787,207349
0.098,0.790488,145.41,206571
0.102,0.788366,147.033,205796
0.106,0.786246,148.657,205023
0.11,0.78413,150.282,204252
0.114,0.782018,151.908,203484
0.118,0.77991,153.534,202717
0.122,0.777805,155.161,201952
0.126,0.775703,156.789,201190
0.13,0.773605,158.418,200430
0.134,0.771511,160.047,199672
0.138,0.769421,161.677,198916
0.142,0.767334,163.307,198162
0.146,0.765251,164.938,197411
0.15,0.763172,166.57,196662
0.154,0.761097,168.202,195914
0.158,0.759025,169.835,195169
0.162,0.756958,171.468,194427
0.166,0.754894,173.102,193686
0.17,0.752834,174.736,192948
0.174,0.750778,176.371,192212
0.178,0.748725,178.006,191478
0.182,0.746677,179.642,190746
0.186,0.744632,181.278,190016
0.19,0.742592,182.915,189289
0.194,0.740555,184.552,188564
0.198,0.738523,186.189,187841
0.202,0.736494,187.827,187120
0.206,0.734469,189.465,186401
0.21,0.732448,191.104,185685
0.214,0.730432,192.742,184971
0.218,0.728419,194.382,184259
0.222,0.72641,196.021,183549
0.226,0.724405,197.661,182841
0.23,0.722405,199.302,182136
0.234,0.720408,200.942,181433
0.238,0.718415,202.583,180732
0.242,0.716427,204.224,180033
0.246,0.714442,205.866,179337
0.25,0.712462,207.507,178642
0.254,0.710485,209.149,177950
0.258,0.708513,210.791,177260
0.262,0.706544,212.434,176573
0.266,0.70458,214.077,175887
0.27,0.70262,215.72,175204
0.274,0.700664,217.363,174522
0.278,0.698712,219.006,173843
0.282,0.696764,220.65,173166
0.286,0.69482,222.293,172492
0.29,0.69288,223.937,171819
0.294,0.690945,225.582,171149
0.298,0.689013,227.226,170481
0.302,0.687086,228.87,169815
0.306,0.685162,230.515,169151
0.31,0.683243,232.16,168489
0.314,0.681328,233.805,167830
0.318,0.679417,235.45,167172
0.322,0.67751,237.095,166517
0.326,0.675607,238.74,165864
0.33,0.673708,240.386,165213
0.334,0.671814,242.031,164565
0.338,0.669923,243.677,163918
0.342,0.668037,245.323,163274
0.346,0.666155,246.969,162631
0.35,0.664276,248.615,161991
0.354,0.662402,250.261,161353
0.358,0.660532,251.907,160717
0.362,0.658667,253.553,160083
0.366,0.656805,255.2,159451
0.37,0.654947,256.846,158822
0.374,0.653094,258.492,158194
0.378,0.651245,260.139,157569
0.382,0.6494,261.785,156946
0.386,0.647559,263.432,156325
0.39,0.645722,265.079,155705
0.394,0.643889,266.725,155088
0.398,0.64206,268.372,154474
0.402,0.640235,270.018,153861
0.406,0.638415,271.665,153250
0.41,0.636599,273.312,152641
0.414,0.634786,274.958,152035
0.418,0.632978,276.605,151430
0.422,0.631174,278.252,150828
0.426,0.629374,279.898,150227
0.43,0.627579,281.545,149629
0.434,0.625787,283.192,149033
0.438,0.623999,284.838,148439
0.442,0.622216,286.485,147846
0.446,0.620437,288.131,147256
0.45,0.618661,289.777,146668
0.454,0.61689,291.424,146082
0.458,0.615123,293.07,145498
0.462,0.61336,294.716,144916
0.466,0.611602,296.362,144336
0.47,0.609847,298.008,143758
0.474,0.608096,299.654,143182
0.478,0.60635,301.3,142608
0.482,0.604607,302.946,142036
0.486,0.602869,304.592,141467
0.49,0.601135,306.237,140899
0.494,0.599405,307.883,140333
0.498,0.597679,309.528,139769
0.502,0.595957,311.173,139207
0.506,0.594239,312.818,138647
0.51,0.592526,314.463,138089
0.514,0.590816,316.108,137533
0.518,0.589111,317.752,136979
0.522,0.587409,319.397,136427
0.526,0.585712,321.041,135877
0.53,0.584019,322.685,135329
0.534,0.58233,324.329,134783
0.538,0.580645,325.972,134239
0.542,0.578964,327.616,133696
0.546,0.577287,329.259,133156
0.55,0.575615,330.902,132618
0.554,0.573946,332.544,132081
0.558,0.572281,334.187,131547
0.562,0.570621,335.829,131015
0.566,0.568965,337.471,130484
0.57,0.567313,339.113,129955
0.574,0.565665,340.754,129429
0.578,0.564021,342.395,128904
0.582,0.562381,344.036,128381
0.586,0.560745,345.677,127860
0.59,0.559113,347.317,127341
0.594,0.557486,348.957,126824
0.598,0.555862,350.596,126309
0.602,0.554243,352.236,125796
0.606,0.552628,353.874,125284
0.61,0.551017,355.513,124775
0.614,0.54941,357.151,124267
0.618,0.547807,358.789,123761
0.622,0.546208,360.426,123258
0.626,0.544613,362.063,122756
0.63,0.543023,363.699,122256
0.634,0.541437,365.335,121757
0.638,0.539854,366.971,121261
0.642,0.538276,368.606,120767
0.646,0.536702,370.24,120274
0.65,0.535133,371.874,119784
0.654,0.533567,373.508,119295
0.658,0.532005,375.141,118808
0.662,0.530448,376.773,118323
0.666,0.528895,378.405,117840
0.67,0.527346,380.036,117359
0.674,0.525801,381.667,116879
0.678,0.52426,383.297,116402
0.682,0.522724,384.927,115926
0.686,0.521192,386.556,115452
0.69,0.519664,388.184,114980
0.694,0.51814,389.811,114510
0.698,0.51662,391.438,114042
0.702,0.515105,393.064,113575
0.706,0.513594,394.689,113111
0.71,0.512087,396.314,112648
0.714,0.510584,397.938,112187
0.718,0.509086,399.56,111728
0.722,0.507592,401.182,111271
0.726,0.506102,402.804,110815
0.73,0.504616,404.424,110362
0.734,0.503135,406.043,109910
0.738,0.501658,407.662,109460
0.742,0.500186,409.279,109012
0.746,0.498717,410.896,108566
0.75,0.497253,412.511,108122
0.754,0.495794,414.126,107680
0.758,0.494339,415.739,107239
0.762,0.492888,417.351,106800
0.766,0.491442,418.962,106364
0.77,0.49,420.572,105929
0.774,0.488563,422.181,105496
0.778,0.48713,423.788,105064
0.782,0.485701,425.395,104635
0.786,0.484277,426.999,104207
0.79,0.482858,428.603,103782
0.794,0.481443,430.205,103358
0.798,0.480033,431.805,102936
0.802,0.478627,433.404,102516
0.806,0.477226,435.002,102097
0.81,0.47583,436.598,101681
0.814,0.474438,438.192,101267
0.818,0.473051,439.785,100854
0.822,0.471669,441.376,100443
0.826,0.470291,442.965,100035
0.83,0.468919,444.552,99627.7
0.834,0.467551,446.138,99222.7
0.838,0.466188,447.721,98819.6
0.842,0.46483,449.303,98418.5
0.846,0.463476,450.882,98019.2
0.85,0.462128,452.459,97621.9
0.854,0.460785,454.034,97226.6
0.858,0.459447,455.607,96833.1
