x,rho,vitesse,pression
0.002,0.903738,63.4481,249108
0.006,0.901568,64.9403,248272
0.01,0.899179,66.586,247352
0.014,0.896764,68.2528,246423
0.018,0.894343,69.9275,245493
0.022,0.891918,71.6084,244562
0.026,0.88949,73.2953,243632
0.03,0.887059,74.9878,242701
0.034,0.884626,76.6856,241770
0.038,0.88219,78.3886,240840
0.042,0.879753,80.0965,239910
0.046,0.877314,81.8091,238980
0.05,0.874874,83.5261,238051
0.054,0.872434,85.2475,237123
0.058,0.869993,86.973,236196
0.062,0.867552,88.7024,235270
0.066,0.865111,90.4356,234345
0.07,0.862671,92.1724,233421
0.074,0.860231,93.9126,232498
0.078,0.857792,95.6562,231577
0.082,0.855354,97.403,230657
0.086,0.852917,99.1528,229739
0.09,0.850482,100.906,228822
0.094,0.848048,102.661,227907
0.098,0.845616,104.42,226994
0.102,0.843187,106.18,226082
0.106,0.840759,107.944,225173
0.11,0.838333,109.71,224265
0.114,0.83591,111.478,223359
0.118,0.83349,113.248,222456
0.122,0.831072,115.021,221554
0.126,0.828657,116.795,220654
0.13,0.826245,118.572,219757
0.134,0.823836,120.35,218862
0.138,0.821429,122.13,217968
0.142,0.819027,123.912,217078
0.146,0.816627,125.696,216189
0.15,0.814231,127.482,215303
0.154,0.811838,129.269,214419
0.158,0.809449,131.057,213537
0.162,0.807063,132.847,212658
0.166,0.804682,134.638,211781
0.17,0.802303,136.431,210907
0.174,0.799929,138.225,210035
0.178,0.797559,140.021,209165
0.182,0.795192,141.817,208298
0.186,0.79283,143.615,207434
0.19,0.790472,145.414,206572
0.194,0.788118,147.214,205712
0.198,0.785768,149.016,204856
0.202,0.783422,150.818,204001
0.206,0.78108,152.621,203150
0.21,0.778743,154.425,202300
0.214,0.77641,156.231,201454
0.218,0.774082,158.037,200610
0.222,0.771758,159.844,199769
0.226,0.769438,161.651,198930
0.23,0.767123,163.46,198094
0.234,0.764812,165.27,197260
0.238,0.762506,167.08,196430
0.242,0.760205,168.891,195602
0.246,0.757908,170.702,194776
0.25,0.755616,172.515,193953
0.254,0.753328,174.328,193133
0.258,0.751046,176.142,192316
0.262,0.748767,177.956,191501
0.266,0.746494,179.771,190689
0.27,0.744225,181.587,189880
0.274,0.741962,183.403,189073
0.278,0.739702,185.22,188269
0.282,0.737448,187.037,187468
0.286,0.735199,188.855,186669
0.29,0.732954,190.673,185873
0.294,0.730714,192.492,185080
0.298,0.72848,194.311,184290
0.302,0.72625,196.131,183502
0.306,0.724024,197.951,182717
0.31,0.721804,199.771,181935
0.314,0.719589,201.592,181155
0.318,0.717379,203.414,180378
0.322,0.715173,205.236,179604
0.326,0.712973,207.058,178832
0.33,0.710777,208.88,178063
0.334,0.708587,210.703,177297
0.338,0.706401,212.526,176533
0.342,0.704221,214.35,175772
0.346,0.702045,216.174,175014
0.35,0.699875,217.998,174259
0.354,0.697709,219.822,173506
0.358,0.695549,221.647,172756
0.362,0.693393,223.472,172008
0.366,0.691243,225.297,171264
0.37,0.689097,227.122,170522
0.374,0.686957,228.948,169782
0.378,0.684822,230.774,169045
0.382,0.682691,232.6,168311
0.386,0.680566,234.426,167580
0.39,0.678446,236.253,166851
