x,rho,vitesse,pression
0.002,0.971253,18.4231,275522
0.006,0.969379,19.6399,274778
0.01,0.967403,20.9246,273994
0.014,0.965373,22.2459,273190
0.018,0.963294,23.6017,272367
0.022,0.961168,24.9904,271527
0.026,0.958997,26.4108,270669
0.03,0.956784,27.8614,269796
0.034,0.954532,29.3409,268908
0.038,0.952241,30.8479,268005
0.042,0.949915,32.3812,267090
0.046,0.947556,33.9395,266163
0.05,0.945165,35.5217,265224
0.054,0.942745,37.1264,264274
0.058,0.940298,38.7527,263315
0.062,0.937824,40.3994,262347
0.066,0.935327,42.0655,261371
0.07,0.932808,43.75,260386
0.074,0.930268,45.4521,259395
0.078,0.927709,47.1707,258398
0.082,0.925132,48.9051,257394
0.086,0.922539,50.6545,256386
0.09,0.91993,52.418,255373
0.094,0.917307,54.195,254355
0.098,0.914672,55.9847,253334
0.102,0.912025,57.7866,252309
0.106,0.909367,59.6,251281
0.11,0.906699,61.4243,250251
0.114,0.904022,63.259,249218
0.118,0.901337,65.1036,248184
0.122,0.898645,66.9575,247148
0.126,0.895947,68.8204,246111
0.13,0.893243,70.6917,245073
0.134,0.890533,72.571,244034
0.138,0.887819,74.4581,242995
0.142,0.885102,76.3524,241955
0.146,0.882381,78.2536,240916
0.15,0.879657,80.1615,239876
0.154,0.876931,82.0757,238838
0.158,0.874203,83.9958,237800
0.162,0.871474,85.9217,236762
0.166,0.868744,87.8531,235726
0.17,0.866013,89.7896,234690
0.174,0.863282,91.7311,233656
0.178,0.860551,93.6774,232624
0.182,0.857821,95.6282,231593
0.186,0.855092,97.5833,230563
0.19,0.852364,99.5426,229536
0.194,0.849638,101.506,228510
0.198,0.846913,103.473,227486
0.202,0.84419,105.444,226464
0.206,0.841469,107.418,225444
0.21,0.83875,109.395,224427
0.214,0.836035,111.376,223412
0.218,0.833322,113.359,222399
0.222,0.830612,115.346,221389
0.226,0.827905,117.335,220381
0.23,0.825202,119.327,219376
0.234,0.822502,121.322,218373
0.238,0.819806,123.319,217373
0.242,0.817114,125.319,216376
0.246,0.814426,127.321,215382
0.25,0.811742,129.325,214390
0.254,0.809062,131.331,213402
0.258,0.806386,133.339,212416
