x,rho,vitesse,pression
0.002,0.999964,0.0227487,286986
0.006,0.999952,0.0301188,286981
0.01,0.999937,0.0396329,286975
0.014,0.999918,0.0518329,286967
0.018,0.999894,0.0673728,286957
0.022,0.999863,0.0870344,286945
0.026,0.999824,0.111744,286929
0.03,0.999775,0.142588,286910
0.034,0.999715,0.180829,286885
0.038,0.99964,0.22792,286856
0.042,0.99955,0.285515,286819
0.046,0.999439,0.355479,286775
0.05,0.999306,0.439891,286721
0.054,0.999147,0.541043,286657
0.058,0.998957,0.661432,286581
0.062,0.998733,0.803751,286491
0.066,0.998469,0.970862,286385
0.07,0.998162,1.16577,286262
0.074,0.997806,1.39161,286119
0.078,0.997397,1.65156,285955
0.082,0.996929,1.94883,285767
0.086,0.996397,2.28663,285554
0.09,0.995797,2.66806,285313
0.094,0.995124,3.09612,285043
0.098,0.994374,3.57363,284742
0.102,0.993542,4.10318,284409
0.106,0.992626,4.68708,284042
0.11,0.991622,5.32737,283640
0.114,0.990527,6.02574,283202
0.118,0.989341,6.78354,282727
0.122,0.988061,7.60177,282216
0.126,0.986687,8.48105,281667
0.13,0.985219,9.42165,281080
0.134,0.983657,10.4235,280457
0.138,0.982003,11.4863,279797
0.142,0.980257,12.6092,279101
0.146,0.978421,13.7914,278370
0.15,0.976498,15.0317,277605
0.154,0.974491,16.3285,276807
0.158,0.972402,17.6805,275977
0.162,0.970234,19.0858,275117
0.166,0.96799,20.5427,274227
0.17,0.965675,22.0492,273310
0.174,0.96329,23.6034,272367
0.178,0.960841,25.2033,271398
0.182,0.958329,26.8468,270407
0.186,0.95576,28.5319,269393
0.19,0.953135,30.2568,268359
0.194,0.950459,32.0194,267306
0.198,0.947735,33.8179,266235
0.202,0.944965,35.6503,265147
0.206,0.942154,37.515,264045
0.21,0.939303,39.4102,262928
0.214,0.936416,41.3343,261798
0.218,0.933494,43.2856,260657
0.222,0.930542,45.2628,259505
0.226,0.927561,47.2644,258343
0.23,0.924553,49.2889,257172
0.234,0.921521,51.3353,255994
0.238,0.918466,53.4021,254808
0.242,0.915391,55.4883,253616
0.246,0.912297,57.5928,252418
0.25,0.909186,59.7146,251215
0.254,0.90606,61.8527,250008
0.258,0.90292,64.0062,248798
0.262,0.899767,66.1742,247584
0.266,0.896603,68.356,246368
0.27,0.89343,70.5508,245149
0.274,0.890247,72.7578,243930
0.278,0.887057,74.9765,242708
0.282,0.88386,77.2062,241487
0.286,0.880658,79.4462,240264
0.29,0.87745,81.6961,239042
0.294,0.874239,83.9554,237820
0.298,0.871025,86.2235,236599
0.302,0.867808,88.4999,235378
0.306,0.864589,90.7843,234159
0.31,0.86137,93.0763,232941
0.314,0.858149,95.3754,231724
0.318,0.854929,97.6812,230510
0.322,0.85171,99.9936,229298
0.326,0.848492,102.312,228088
0.33,0.845275,104.636,226880
0.334,0.842061,106.966,225675
0.338,0.838848,109.301,224473
0.342,0.835639,111.641,223274
0.346,0.832433,113.986,222078
0.35,0.829231,116.336,220885
0.354,0.826032,118.69,219695
0.358,0.822838,121.048,218509
0.362,0.819648,123.41,217326
0.366,0.816463,125.775,216147
0.37,0.813283,128.145,214971
0.374,0.810108,130.517,213799
0.378,0.806939,132.894,212632
0.382,0.803775,135.273,211468
0.386,0.800617,137.655,210308
0.39,0.797466,140.04,209152
0.394,0.79432,142.428,208001
0.398,0.791181,144.818,206853
0.402,0.788049,147.211,205710
0.406,0.784923,149.606,204571
0.41,0.781805,152.004,203436
0.414,0.778693,154.404,202306
0.418,0.775588,156.806,201180
0.422,0.772491,159.21,200059
0.426,0.769401,161.616,198942
0.43,0.766318,164.023,197829
0.434,0.763243,166.433,196721
0.438,0.760176,168.844,195618
0.442,0.757116,171.257,194519
0.446,0.754064,173.672,193425
0.45,0.751021,176.087,192335
0.454,0.747985,178.505,191250
0.458,0.744957,180.924,190170
0.462,0.741937,183.344,189094
0.466,0.738925,185.765,188023
0.47,0.735922,188.188,186957
0.474,0.732927,190.611,185895
0.478,0.72994,193.036,184838
0.482,0.726962,195.462,183786
0.486,0.723992,197.889,182738
0.49,0.72103,200.317,181695
0.494,0.718078,202.745,180657
0.498,0.715133,205.175,179624
0.502,0.712197,207.605,178595
0.506,0.70927,210.037,177571
0.51,0.706352,212.469,176551
0.514,0.703442,214.901,175537
0.518,0.700541,217.335,174527
0.522,0.697648,219.769,173522
0.526,0.694765,222.204,172521
0.53,0.69189,224.639,171526
0.534,0.689024,227.075,170535
0.538,0.686167,229.511,169548
0.542,0.683318,231.948,168567
0.546,0.680479,234.386,167590
0.55,0.677648,236.823,166618
0.554,0.674826,239.262,165650
0.558,0.672014,241.7,164687
0.562,0.66921,244.139,163729
0.566,0.666415,246.578,162775
0.57,0.663629,249.018,161826
0.574,0.660852,251.458,160882
0.578,0.658084,253.898,159943
0.582,0.655325,256.338,159008
0.586,0.652575,258.778,158077
0.59,0.649834,261.219,157151
0.594,0.647102,263.659,156230
0.598,0.644379,266.1,155314
0.602,0.641665,268.541,154402
0.606,0.63896,270.982,153495
0.61,0.636264,273.423,152592
0.614,0.633577,275.864,151693
0.618,0.6309,278.304,150800
0.622,0.628231,280.745,149911
0.626,0.625571,283.186,149026
0.63,0.622921,285.627,148146
0.634,0.620279,288.067,147270
0.638,0.617647,290.507,146399
0.642,0.615024,292.947,145533
0.646,0.61241,295.387,144671
0.65,0.609804,297.827,143813
0.654,0.607209,300.266,142960
0.658,0.604622,302.705,142111
0.662,0.602044,305.144,141267
0.666,0.599475,307.582,140427
0.67,0.596916,310.02,139592
0.674,0.594365,312.458,138761
0.678,0.591824,314.895,137934
0.682,0.589292,317.331,137112
0.686,0.586769,319.767,136294
0.69,0.584255,322.203,135480
0.694,0.581751,324.638,134671
0.698,0.579255,327.072,133867
0.702,0.576769,329.506,133066
0.706,0.574292,331.939,132270
0.71,0.571824,334.371,131479
0.714,0.569366,336.802,130691
0.718,0.566916,339.233,129908
0.722,0.564476,341.662,129129
0.726,0.562045,344.091,128355
0.73,0.559624,346.519,127585
0.734,0.557211,348.946,126819
0.738,0.554808,351.372,126057
0.742,0.552414,353.796,125300
0.746,0.55003,356.22,124547
0.75,0.547655,358.643,123798
0.754,0.545289,361.064,123053
0.758,0.542933,363.484,122313
