x,rho,vitesse,pression
0.002,1,9.88644e-08,287000
0.006,1,1.644e-07,287000
0.01,1,2.71553e-07,287000
0.014,1,4.45552e-07,287000
0.018,1,7.26149e-07,287000
0.022,1,1.17553e-06,287000
0.026,1,1.89025e-06,287000
0.03,1,3.01909e-06,287000
0.034,1,4.78962e-06,287000
0.038,1,7.54726e-06,287000
0.042,1,1.18124e-05,287000
0.046,1,1.83629e-05,287000
0.05,1,2.83526e-05,287000
0.054,1,4.34802e-05,287000
0.058,1,6.62263e-05,287000
0.062,1,0.000100186,287000
0.066,1,0.000150526,287000
0.07,1,0.000224617,287000
0.074,0.999999,0.000332886,287000
0.078,0.999999,0.000489962,287000
0.082,0.999999,0.000716211,287000
0.086,0.999998,0.00103974,286999
0.09,0.999998,0.00149902,286999
0.094,0.999997,0.00214627,286999
0.098,0.999995,0.00305176,286998
0.102,0.999993,0.00430922,286997
0.106,0.99999,0.00604263,286996
0.11,0.999987,0.00841442,286995
0.114,0.999982,0.0116356,286993
0.118,0.999975,0.0159778,286990
0.122,0.999966,0.0217871,286986
0.126,0.999953,0.0295009,286981
0.13,0.999937,0.0396658,286975
0.134,0.999916,0.0529591,286966
0.138,0.999889,0.0702109,286955
0.142,0.999854,0.0924283,286941
0.146,0.999809,0.12082,286923
0.15,0.999753,0.156823,286901
0.154,0.999681,0.202123,286872
0.158,0.999592,0.258678,286836
0.162,0.999481,0.328734,286792
0.166,0.999346,0.414839,286737
0.17,0.99918,0.519844,286671
0.174,0.99898,0.646903,286590
0.178,0.998739,0.799452,286494
0.182,0.998453,0.981191,286379
0.186,0.998114,1.19604,286243
0.19,0.997717,1.4481,286083
0.194,0.997255,1.74158,285898
0.198,0.996721,2.08074,285684
0.202,0.996109,2.46982,285438
0.206,0.995412,2.91296,285159
0.21,0.994624,3.4141,284843
0.214,0.99374,3.97693,284488
0.218,0.992755,4.60482,284094
0.222,0.991663,5.30074,283657
0.226,0.990462,6.06721,283176
0.23,0.989148,6.90629,282650
0.234,0.98772,7.81951,282080
