x,rho,vitesse,pression
0.002,1,0,287000
0.006,1,5.29476e-14,287000
0.01,1,1.85316e-13,287000
0.014,1,3.17683e-13,287000
0.018,1,4.76522e-13,287000
0.022,1,8.73623e-13,287000
0.026,1,1.66782e-12,287000
0.03,1,3.12386e-12,287000
0.034,1,6.11536e-12,287000
0.038,1,1.17012e-11,287000
0.042,1,2.23435e-11,287000
0.046,1,4.24104e-11,287000
0.05,1,7.99761e-11,287000
0.054,1,1.50025e-10,287000
0.058,1,2.79241e-10,287000
0.062,1,5.16125e-10,287000
0.066,1,9.46846e-10,287000
0.07,1,1.72447e-09,287000
0.074,1,3.11766e-09,287000
0.078,1,5.59469e-09,287000
0.082,1,9.96541e-09,287000
0.086,1,1.76189e-08,287000
0.09,1,3.09188e-08,287000
0.094,1,5.38547e-08,287000
0.098,1,9.31057e-08,287000
0.102,1,1.59763e-07,287000
0.106,1,2.72094e-07,287000
0.11,1,4.5994e-07,287000
0.114,1,7.71642e-07,287000
0.118,1,1.28487e-06,287000
0.122,1,2.12338e-06,287000
0.126,1,3.4827e-06,287000
0.13,1,5.66914e-06,287000
0.134,1,9.15857e-06,287000
0.138,1,1.46839e-05,287000
0.142,1,2.33644e-05,287000
0.146,1,3.68943e-05,287000
0.15,1,5.78166e-05,287000
0.154,1,8.99138e-05,287000
0.158,1,0.000138764,287000
0.162,1,0.000212518,287000
0.166,0.999999,0.000322983,287000
0.17,0.999999,0.000487102,287000
0.174,0.999999,0.000728974,287000
0.178,0.999998,0.00108255,286999
0.182,0.999997,0.00159523,286999
0.186,0.999996,0.00233255,286999
0.19,0.999995,0.00338425,286998
0.194,0.999992,0.00487207,286997
0.198,0.999989,0.00695946,286996
0.202,0.999984,0.00986378,286994
0.206,0.999978,0.0138711,286991
0.21,0.999969,0.0193539,286988
0.214,0.999958,0.0267924,286983
0.218,0.999942,0.036799,286977
0.222,0.999921,0.0501459,286968
0.226,0.999893,0.0677961,286957
0.23,0.999857,0.0909369,286942
0.234,0.999809,0.121015,286923
0.238,0.999748,0.159772,286899
0.242,0.99967,0.209279,286867
0.246,0.999571,0.271966,286828
0.25,0.999447,0.35065,286778
0.254,0.999293,0.448551,286716
0.258,0.999102,0.569296,286639
0.262,0.998869,0.716916,286546
0.266,0.998587,0.895823,286433
0.27,0.998249,1.11077,286297
0.274,0.997845,1.36679,286135
0.278,0.997369,1.66914,285944
0.282,0.996812,2.02318,285720
0.286,0.996165,2.43432,285460
0.29,0.99542,2.90786,285162
0.294,0.99457,3.44892,284821
0.298,0.993606,4.0623,284435
0.302,0.992523,4.75238,284001
0.306,0.991314,5.52304,283517
0.31,0.989976,6.37758,282981
0.314,0.988503,7.31866,282393
0.318,0.986894,8.34825,281749
0.322,0.985146,9.46764,281052
0.326,0.98326,10.6774,280299
0.33,0.981237,11.9776,279492
0.334,0.979077,13.3674,278632
