x,rho,vitesse,pression
0.002,0.999995,0.00324256,286998
0.006,0.999993,0.00448554,286997
0.01,0.99999,0.00616636,286996
0.014,0.999987,0.00842415,286995
0.018,0.999982,0.0114367,286993
0.022,0.999976,0.0154295,286990
0.026,0.999967,0.0206859,286987
0.03,0.999957,0.0275588,286983
0.034,0.999942,0.0364846,286977
0.038,0.999924,0.0479975,286970
0.042,0.999901,0.0627457,286960
0.046,0.999871,0.0815085,286948
0.05,0.999834,0.105214,286933
0.054,0.999787,0.134958,286914
0.058,0.999729,0.172019,286891
0.062,0.999656,0.217875,286862
0.066,0.999567,0.274218,286826
0.07,0.999459,0.342964,286783
0.074,0.999328,0.426256,286730
0.078,0.99917,0.526469,286666
0.082,0.998981,0.646199,286591
0.086,0.998757,0.788254,286501
0.09,0.998493,0.955632,286395
0.094,0.998185,1.15149,286271
0.098,0.997826,1.37911,286127
0.102,0.997412,1.64187,285961
0.106,0.996938,1.94316,285771
0.11,0.996398,2.28637,285554
0.114,0.995787,2.6748,285309
0.118,0.9951,3.11163,285033
0.122,0.994333,3.59985,284726
0.126,0.993481,4.14223,284385
0.13,0.992541,4.74122,284008
0.134,0.991509,5.39898,283595
0.138,0.990384,6.11731,283145
0.142,0.989162,6.89764,282656
0.146,0.987843,7.74101,282129
0.15,0.986426,8.64807,281562
0.154,0.984911,9.6191,280957
0.158,0.983298,10.654,280314
0.162,0.981588,11.7524,279632
0.166,0.979784,12.9134,278913
0.17,0.977886,14.1361,278158
0.174,0.975898,15.4192,277367
0.178,0.973822,16.7612,276541
0.182,0.971661,18.1603,275683
0.186,0.969418,19.6147,274794
0.19,0.967098,21.1226,273874
0.194,0.964703,22.6818,272926
0.198,0.962237,24.2903,271951
0.202,0.959705,25.9459,270950
0.206,0.957108,27.6466,269925
0.21,0.954452,29.3902,268878
0.214,0.95174,31.1746,267810
0.218,0.948975,32.9978,266723
0.222,0.946161,34.8578,265617
0.226,0.943301,36.7527,264495
0.23,0.940398,38.6806,263357
0.234,0.937456,40.6397,262205
0.238,0.934476,42.6284,261041
0.242,0.931463,44.6449,259864
0.246,0.928417,46.6877,258677
0.25,0.925343,48.7554,257480
0.254,0.922243,50.8465,256275
0.258,0.919117,52.9597,255061
0.262,0.91597,55.0937,253841
0.266,0.912802,57.2475,252614
0.27,0.909616,59.4198,251382
0.274,0.906412,61.6096,250145
0.278,0.903194,63.816,248904
0.282,0.899962,66.0379,247660
0.286,0.896719,68.2745,246413
0.29,0.893464,70.5251,245164
0.294,0.8902,72.7887,243912
0.298,0.886927,75.0648,242660
0.302,0.883647,77.3526,241406
0.306,0.880361,79.6514,240152
0.31,0.87707,81.9608,238898
0.314,0.873775,84.28,237645
0.318,0.870476,86.6087,236391
0.322,0.867174,88.9462,235139
0.326,0.863871,91.2921,233888
0.33,0.860566,93.6461,232638
0.334,0.857261,96.0076,231391
0.338,0.853956,98.3763,230145
0.342,0.850652,100.752,228901
0.346,0.847349,103.134,227660
0.35,0.844047,105.522,226421
0.354,0.840748,107.916,225185
0.358,0.837451,110.315,223952
0.362,0.834158,112.72,222722
0.366,0.830867,115.13,221496
0.37,0.827581,117.545,220273
0.374,0.824299,119.964,219053
0.378,0.821021,122.387,217837
0.382,0.817748,124.815,216624
0.386,0.814481,127.247,215416
0.39,0.811218,129.682,214211
0.394,0.807961,132.121,213010
0.398,0.80471,134.563,211814
0.402,0.801465,137.009,210622
0.406,0.798227,139.458,209433
0.41,0.794994,141.91,208250
0.414,0.791769,144.364,207070
0.418,0.78855,146.822,205895
0.422,0.785339,149.281,204725
0.426,0.782134,151.744,203559
0.43,0.778937,154.209,202397
0.434,0.775747,156.676,201240
0.438,0.772565,159.145,200088
0.442,0.769391,161.617,198941
0.446,0.766224,164.09,197798
0.45,0.763065,166.565,196660
0.454,0.759915,169.042,195527
0.458,0.756772,171.521,194399
0.462,0.753638,174.002,193275
0.466,0.750512,176.484,192156
0.47,0.747394,178.968,191042
0.474,0.744285,181.453,189933
0.478,0.741184,183.94,188829
0.482,0.738092,186.427,187730
0.486,0.735009,188.917,186636
0.49,0.731934,191.407,185547
0.494,0.728868,193.899,184462
0.498,0.725811,196.392,183383
0.502,0.722763,198.885,182309
0.506,0.719724,201.38,181239
0.51,0.716694,203.876,180175
0.514,0.713672,206.373,179115
0.518,0.71066,208.87,178061
0.522,0.707657,211.369,177011
0.526,0.704663,213.868,175966
0.53,0.701679,216.368,174927
0.534,0.698703,218.869,173892
0.538,0.695737,221.371,172863
0.542,0.69278,223.873,171838
0.546,0.689832,226.375,170818
0.55,0.686893,228.879,169803
0.554,0.683964,231.383,168793
0.558,0.681044,233.887,167789
0.562,0.678134,236.392,166789
0.566,0.675233,238.897,165794
0.57,0.672341,241.403,164804
0.574,0.669459,243.909,163818
0.578,0.666586,246.415,162838
0.582,0.663723,248.922,161863
0.586,0.660869,251.429,160893
0.59,0.658024,253.936,159927
0.594,0.655189,256.443,158966
0.598,0.652364,258.951,158011
0.602,0.649548,261.459,157060
0.606,0.646741,263.967,156114
0.61,0.643944,266.475,155173
0.614,0.641157,268.983,154236
0.618,0.638379,271.491,153305
0.622,0.635611,273.999,152378
0.626,0.632852,276.507,151457
0.63,0.630103,279.015,150540
0.634,0.627363,281.523,149627
0.638,0.624633,284.031,148720
0.642,0.621913,286.539,147817
0.646,0.619202,289.047,146919
0.65,0.616501,291.554,146026
0.654,0.613809,294.062,145138
0.658,0.611127,296.569,144254
0.662,0.608455,299.075,143375
0.666,0.605792,301.582,142501
0.67,0.603139,304.088,141631
0.674,0.600496,306.593,140766
0.678,0.597862,309.098,139906
0.682,0.595237,311.603,139051
0.686,0.592623,314.107,138200
0.69,0.590018,316.611,137354
0.694,0.587423,319.114,136512
0.698,0.584837,321.617,135675
0.702,0.582262,324.119,134843
0.706,0.579696,326.62,134015
0.71,0.577139,329.121,133192
0.714,0.574592,331.621,132373
0.718,0.572056,334.12,131559
0.722,0.569528,336.618,130750
0.726,0.567011,339.115,129945
0.73,0.564503,341.612,129145
0.734,0.562005,344.107,128349
0.738,0.559517,346.602,127558
0.742,0.557039,349.095,126771
0.746,0.554571,351.587,125989
0.75,0.552112,354.078,125211
0.754,0.549663,356.568,124438
0.758,0.547224,359.057,123669
0.762,0.544795,361.544,122905
0.766,0.542376,364.03,122145
0.77,0.539967,366.514,121390
0.774,0.537568,368.997,120639
0.778,0.535179,371.478,119893
0.782,0.5328,373.958,119151
0.786,0.530431,376.436,118414
0.79,0.528072,378.912,117681
0.794,0.525724,381.386,116953
0.798,0.523385,383.858,116229
0.802,0.521056,386.328,115509
0.806,0.518738,388.796,114794
0.81,0.51643,391.262,114083
0.814,0.514133,393.726,113377
0.818,0.511845,396.187,112675
0.822,0.509569,398.645,111978
0.826,0.507302,401.101,111285
0.83,0.505046,403.555,110597
0.834,0.502801,406.005,109913
0.838,0.500566,408.452,109233
0.842,0.498342,410.897,108558
0.846,0.496129,413.338,107887
0.85,0.493926,415.776,107221
0.854,0.491735,418.21,106559
0.858,0.489554,420.641,105902
0.862,0.487385,423.068,105250
0.866,0.485226,425.491,104601
0.87,0.483079,427.91,103958
0.874,0.480943,430.324,103319
0.878,0.478819,432.735,102684
0.882,0.476706,435.14,102054
0.886,0.474604,437.541,101428
0.89,0.472515,439.937,100808
0.894,0.470437,442.327,100191
0.898,0.468371,444.713,99579.6
0.902,0.466317,447.092,98972.7
0.906,0.464276,449.466,98370.4
0.91,0.462247,451.833,97772.8
0.914,0.46023,454.194,97179.9
0.918,0.458226,456.548,96591.9
0.922,0.456235,458.895,96008.6
