x,rho,vitesse,pression
0.002,0.981158,12.0282,279461
0.006,0.979587,13.0401,278834
0.01,0.977921,14.1135,278171
0.014,0.976188,15.232,277482
0.018,0.97439,16.3942,276767
0.022,0.972529,17.5988,276027
0.026,0.970607,18.8445,275265
0.03,0.968627,20.1299,274479
0.034,0.966592,21.4535,273673
0.038,0.964503,22.8139,272846
0.042,0.962364,24.2096,272000
0.046,0.960177,25.6391,271135
0.05,0.957944,27.101,270254
0.054,0.955669,28.5939,269356
0.058,0.953353,30.1163,268443
0.062,0.950998,31.6669,267516
0.066,0.948608,33.2442,266576
0.07,0.946183,34.8471,265624
0.074,0.943728,36.4742,264660
0.078,0.941242,38.1244,263685
0.082,0.938729,39.7964,262701
0.086,0.93619,41.4893,261708
0.09,0.933627,43.2018,260706
0.094,0.931041,44.9331,259697
0.098,0.928435,46.682,258681
0.102,0.92581,48.4479,257659
0.106,0.923167,50.2296,256630
0.11,0.920507,52.0265,255597
0.114,0.917833,53.8378,254559
0.118,0.915144,55.6627,253517
0.122,0.912443,57.5004,252471
0.126,0.909731,59.3504,251422
0.13,0.907007,61.2121,250370
0.134,0.904275,63.0847,249316
0.138,0.901533,64.9679,248260
0.142,0.898784,66.8609,247202
0.146,0.896027,68.7634,246142
0.15,0.893265,70.6749,245082
0.154,0.890497,72.5949,244020
0.158,0.887724,74.5229,242959
0.162,0.884947,76.4587,241897
0.166,0.882166,78.4018,240835
0.17,0.879383,80.3519,239773
0.174,0.876597,82.3086,238711
0.178,0.873809,84.2717,237651
0.182,0.87102,86.2408,236591
0.186,0.868229,88.2156,235531
0.19,0.865438,90.1958,234474
0.194,0.862647,92.1813,233417
0.198,0.859856,94.1718,232362
0.202,0.857065,96.1671,231308
0.206,0.854276,98.1668,230257
0.21,0.851487,100.171,229207
0.214,0.8487,102.179,228159
0.218,0.845915,104.191,227113
0.222,0.843132,106.207,226069
0.226,0.840352,108.227,225027
0.23,0.837573,110.25,223988
0.234,0.834798,112.277,222951
0.238,0.832025,114.306,221917
0.242,0.829256,116.339,220885
0.246,0.82649,118.374,219856
0.25,0.823728,120.413,218829
0.254,0.820969,122.454,217806
0.258,0.818214,124.497,216785
0.262,0.815464,126.544,215767
0.266,0.812717,128.592,214752
0.27,0.809975,130.643,213740
0.274,0.807237,132.696,212731
0.278,0.804504,134.751,211725
0.282,0.801776,136.808,210722
0.286,0.799052,138.867,209722
0.29,0.796333,140.928,208726
0.294,0.793619,142.99,207732
0.298,0.790911,145.055,206742
0.302,0.788207,147.121,205755
0.306,0.785509,149.188,204772
0.31,0.782816,151.258,203791
0.314,0.780129,153.328,202814
0.318,0.777447,155.4,201841
0.322,0.774771,157.474,200871
0.326,0.7721,159.549,199904
0.33,0.769435,161.625,198940
0.334,0.766776,163.702,197980
0.338,0.764122,165.78,197024
0.342,0.761475,167.86,196070
0.346,0.758833,169.941,195121
0.35,0.756197,172.023,194174
0.354,0.753568,174.105,193232
0.358,0.750944,176.189,192292
0.362,0.748327,178.274,191357
0.366,0.745715,180.359,190424
0.37,0.74311,182.446,189495
0.374,0.740511,184.533,188570
0.378,0.737918,186.621,187648
0.382,0.735331,188.71,186730
0.386,0.732751,190.8,185816
0.39,0.730177,192.89,184904
0.394,0.72761,194.981,183997
0.398,0.725048,197.073,183093
0.402,0.722493,199.166,182192
0.406,0.719945,201.259,181295
0.41,0.717403,203.352,180401
0.414,0.714867,205.446,179512
0.418,0.712338,207.541,178625
0.422,0.709816,209.636,177742
0.426,0.7073,211.732,176863
0.43,0.70479,213.829,175987
0.434,0.702287,215.925,175115
0.438,0.699791,218.022,174246
0.442,0.697301,220.12,173381
0.446,0.694817,222.218,172519
0.45,0.69234,224.316,171661
0.454,0.68987,226.415,170806
0.458,0.687407,228.514,169955
0.462,0.68495,230.614,169107
0.466,0.682499,232.713,168263
0.47,0.680056,234.813,167422
0.474,0.677619,236.914,166585
0.478,0.675188,239.014,165751
0.482,0.672765,241.115,164921
0.486,0.670347,243.216,164094
0.49,0.667937,245.318,163271
0.494,0.665533,247.419,162451
0.498,0.663136,249.521,161635
0.502,0.660746,251.623,160822
0.506,0.658362,253.725,160013
0.51,0.655985,255.827,159207
0.514,0.653615,257.929,158404
0.518,0.651251,260.031,157605
0.522,0.648894,262.134,156809
0.526,0.646544,264.236,156017
0.53,0.644201,266.339,155228
0.534,0.641864,268.441,154443
0.538,0.639534,270.544,153661
0.542,0.63721,272.647,152882
0.546,0.634894,274.749,152107
0.55,0.632584,276.852,151335
0.554,0.63028,278.955,150566
0.558,0.627984,281.057,149801
0.562,0.625694,283.16,149039
0.566,0.623411,285.262,148281
0.57,0.621135,287.365,147526
0.574,0.618865,289.467,146774
0.578,0.616602,291.569,146025
0.582,0.614346,293.671,145280
0.586,0.612097,295.773,144538
0.59,0.609854,297.875,143800
0.594,0.607618,299.976,143065
0.598,0.605389,302.078,142333
0.602,0.603166,304.179,141604
0.606,0.60095,306.28,140879
0.61,0.598741,308.38,140157
0.614,0.596539,310.481,139438
0.618,0.594343,312.581,138723
0.622,0.592155,314.68,138010
0.626,0.589973,316.78,137301
0.63,0.587797,318.879,136595
0.634,0.585629,320.978,135893
0.638,0.583467,323.076,135194
0.642,0.581312,325.174,134498
0.646,0.579164,327.272,133805
0.65,0.577022,329.369,133115
0.654,0.574887,331.466,132428
0.658,0.572759,333.562,131745
0.662,0.570638,335.658,131065
0.666,0.568524,337.753,130388
0.67,0.566416,339.847,129714
0.674,0.564315,341.942,129044
0.678,0.562221,344.035,128376
0.682,0.560134,346.128,127712
0.686,0.558053,348.22,127051
0.69,0.555979,350.312,126393
0.694,0.553913,352.403,125738
0.698,0.551852,354.493,125087
0.702,0.549799,356.582,124438
0.706,0.547753,358.671,123793
0.71,0.545713,360.758,123151
0.714,0.543681,362.845,122511
0.718,0.541655,364.931,121875
0.722,0.539636,367.017,121242
0.726,0.537624,369.101,120613
0.73,0.535619,371.184,119986
0.734,0.533621,373.266,119362
0.738,0.53163,375.347,118742
