x,rho,vitesse,pression
0.002,1,1.61824e-08,287000
0.006,1,2.76542e-08,287000
0.01,1,4.69395e-08,287000
0.014,1,7.91359e-08,287000
0.018,1,1.32514e-07,287000
0.022,1,2.20394e-07,287000
0.026,1,3.64068e-07,287000
0.03,1,5.97319e-07,287000
0.034,1,9.73347e-07,287000
0.038,1,1.57529e-06,287000
0.042,1,2.53212e-06,287000
0.046,1,4.04231e-06,287000
0.05,1,6.40909e-06,287000
0.054,1,1.0092e-05,287000
0.058,1,1.57823e-05,287000
0.062,1,2.45114e-05,287000
0.066,1,3.78066e-05,287000
0.07,1,5.79112e-05,287000
0.074,1,8.80947e-05,287000
0.078,1,0.000133083,287000
0.082,1,0.000199654,287000
0.086,1,0.000297446,287000
0.09,0.999999,0.000440058,287000
0.094,0.999999,0.000646512,287000
0.098,0.999999,0.0009432,286999
0.102,0.999998,0.00136642,286999
0.106,0.999997,0.00196569,286999
0.11,0.999996,0.00280795,286998
0.114,0.999994,0.0039829,286997
0.118,0.999991,0.00560974,286996
0.122,0.999988,0.00784535,286995
0.126,0.999983,0.0108944,286993
0.13,0.999976,0.0150213,286990
0.134,0.999968,0.0205647,286987
0.138,0.999956,0.0279539,286982
0.142,0.99994,0.0377279,286976
0.146,0.99992,0.0505567,286968
0.15,0.999894,0.0672647,286957
0.154,0.99986,0.0888555,286944
0.158,0.999816,0.116538,286926
0.162,0.999761,0.151754,286904
0.166,0.999691,0.196199,286876
0.17,0.999603,0.251851,286840
0.174,0.999494,0.320985,286797
0.178,0.999359,0.406186,286743
0.182,0.999195,0.510359,286677
0.186,0.998996,0.63672,286597
0.19,0.998756,0.788786,286500
0.194,0.99847,0.970349,286385
0.198,0.998131,1.18544,286249
0.202,0.997733,1.43827,286090
0.206,0.997268,1.73318,285903
0.21,0.996731,2.07458,285688
0.214,0.996114,2.46685,285440
0.218,0.99541,2.91425,285158
0.222,0.994614,3.42089,284838
0.226,0.993719,3.99059,284480
0.23,0.99272,4.62682,284080
0.234,0.991613,5.33268,283637
0.238,0.990394,6.11078,283149
0.242,0.989059,6.96324,282615
0.246,0.987607,7.89165,282035
0.25,0.986037,8.89707,281407
0.254,0.984348,9.98005,280733
0.258,0.98254,11.1406,280012
0.262,0.980615,12.3782,279244
0.266,0.978574,13.692,278432
0.27,0.976421,15.0807,277575
0.274,0.974158,16.5425,276676
0.278,0.97179,18.0756,275735
0.282,0.969319,19.6777,274755
0.286,0.966752,21.3464,273738
0.29,0.964091,23.0791,272684
0.294,0.961342,24.8732,271598
0.298,0.95851,26.7259,270479
0.302,0.955599,28.6345,269331
0.306,0.952615,30.5963,268155
0.31,0.949561,32.6085,266954
0.314,0.946443,34.6684,265729
0.318,0.943265,36.7735,264482
0.322,0.940031,38.9212,263215
0.326,0.936746,41.1091,261930
0.33,0.933413,43.3348,260628
0.334,0.930036,45.5963,259310
0.338,0.926619,47.8913,257979
0.342,0.923165,50.2178,256636
0.346,0.919678,52.574,255282
0.35,0.91616,54.9581,253917
0.354,0.912614,57.3683,252545
0.358,0.909043,59.8031,251164
0.362,0.90545,62.261,249777
0.366,0.901836,64.7407,248385
0.37,0.898204,67.2407,246988
0.374,0.894556,69.7599,245587
0.378,0.890893,72.2971,244183
0.382,0.887219,74.8512,242776
0.386,0.883533,77.4213,241368
0.39,0.879838,80.0063,239958
0.394,0.876136,82.6055,238548
0.398,0.872426,85.218,237138
0.402,0.868712,87.8429,235728
0.406,0.864994,90.4797,234319
0.41,0.861272,93.1277,232912
0.414,0.857549,95.7861,231506
0.418,0.853825,98.4544,230102
0.422,0.8501,101.132,228701
0.426,0.846376,103.819,227302
0.43,0.842654,106.514,225907
0.434,0.838934,109.216,224515
0.438,0.835216,111.927,223126
0.442,0.831502,114.644,221741
0.446,0.827792,117.368,220360
0.45,0.824087,120.098,218983
0.454,0.820386,122.835,217611
0.458,0.816691,125.577,216243
0.462,0.813002,128.325,214880
0.466,0.80932,131.077,213521
0.47,0.805644,133.835,212168
0.474,0.801975,136.597,210820
0.478,0.798314,139.364,209477
0.482,0.794661,142.135,208139
0.486,0.791015,144.909,206807
0.49,0.787378,147.688,205480
0.494,0.78375,150.47,204159
0.498,0.78013,153.256,202843
0.502,0.776519,156.045,201533
0.506,0.772918,158.837,200229
0.51,0.769326,161.632,198931
0.514,0.765744,164.43,197639
0.518,0.762172,167.23,196353
0.522,0.75861,170.033,195073
0.526,0.755057,172.838,193799
0.53,0.751516,175.646,192531
0.534,0.747984,178.456,191269
0.538,0.744463,181.268,190013
0.542,0.740953,184.082,188763
0.546,0.737454,186.898,187520
0.55,0.733965,189.716,186283
0.554,0.730488,192.536,185052
0.558,0.727022,195.357,183828
0.562,0.723566,198.179,182609
0.566,0.720122,201.003,181397
0.57,0.71669,203.829,180192
0.574,0.713269,206.656,178992
0.578,0.709859,209.484,177799
0.582,0.706461,212.313,176613
0.586,0.703074,215.144,175432
0.59,0.699699,217.975,174258
0.594,0.696336,220.807,173091
0.598,0.692985,223.641,171929
0.602,0.689645,226.475,170774
0.606,0.686317,229.31,169626
0.61,0.683001,232.146,168483
0.614,0.679697,234.982,167347
0.618,0.676405,237.82,166217
0.622,0.673125,240.657,165094
0.626,0.669857,243.496,163977
0.63,0.666601,246.334,162866
0.634,0.663357,249.174,161762
0.638,0.660125,252.013,160663
0.642,0.656905,254.853,159572
0.646,0.653697,257.693,158486
0.65,0.650502,260.534,157406
0.654,0.647318,263.375,156333
0.658,0.644147,266.216,155266
0.662,0.640988,269.057,154205
0.666,0.637842,271.898,153151
0.67,0.634707,274.739,152102
0.674,0.631585,277.58,151060
0.678,0.628475,280.421,150024
0.682,0.625378,283.261,148994
0.686,0.622293,286.102,147971
0.69,0.61922,288.942,146953
0.694,0.616159,291.783,145941
0.698,0.613111,294.622,144936
0.702,0.610075,297.462,143937
0.706,0.607052,300.301,142943
0.71,0.604041,303.139,141956
0.714,0.601042,305.977,140975
0.718,0.598056,308.815,140000
0.722,0.595083,311.652,139030
0.726,0.592121,314.488,138067
0.73,0.589173,317.323,137110
0.734,0.586236,320.158,136159
0.738,0.583313,322.991,135214
0.742,0.580401,325.824,134274
0.746,0.577503,328.656,133341
0.75,0.574617,331.486,132413
0.754,0.571743,334.316,131492
0.758,0.568882,337.144,130576
0.762,0.566034,339.972,129666
0.766,0.563198,342.797,128762
0.77,0.560375,345.622,127864
0.774,0.557565,348.445,126972
0.778,0.554768,351.266,126086
0.782,0.551983,354.086,125205
0.786,0.549211,356.904,124331
0.79,0.546452,359.72,123462
0.794,0.543706,362.534,122599
0.798,0.540973,365.346,121741
0.802,0.538252,368.156,120890
0.806,0.535545,370.964,120044
0.81,0.532851,373.77,119204
0.814,0.530169,376.573,118370
0.818,0.527501,379.373,117541
0.822,0.524846,382.171,116719
0.826,0.522205,384.966,115902
0.83,0.519576,387.759,115091
0.834,0.516961,390.548,114285
0.838,0.51436,393.334,113486
0.842,0.511772,396.116,112692
0.846,0.509197,398.895,111904
0.85,0.506637,401.671,111122
