x,rho,vitesse,pression
0.002,0.857558,95.8171,231489
0.006,0.855641,97.1912,230765
0.01,0.853433,98.7773,229933
0.014,0.851181,100.398,229085
0.018,0.848924,102.025,228236
0.022,0.846668,103.655,227388
0.026,0.844414,105.288,226541
0.03,0.842161,106.923,225696
0.034,0.839911,108.559,224853
0.038,0.837662,110.198,224012
0.042,0.835416,111.839,223172
0.046,0.833172,113.481,222334
0.05,0.83093,115.125,221498
0.054,0.828691,116.771,220664
0.058,0.826455,118.418,219832
0.062,0.824221,120.067,219001
0.066,0.82199,121.717,218173
0.07,0.819761,123.369,217346
0.074,0.817536,125.023,216522
0.078,0.815313,126.677,215699
0.082,0.813094,128.333,214879
0.086,0.810878,129.99,214060
0.09,0.808665,131.649,213244
0.094,0.806455,133.308,212429
0.098,0.804248,134.969,211617
0.102,0.802045,136.631,210807
0.106,0.799845,138.294,209999
0.11,0.797649,139.958,209194
0.114,0.795456,141.623,208390
0.118,0.793267,143.288,207589
0.122,0.791081,144.955,206789
0.126,0.788899,146.623,205992
0.13,0.78672,148.292,205198
0.134,0.784545,149.961,204405
0.138,0.782374,151.632,203615
0.142,0.780207,153.303,202827
0.146,0.778043,154.975,202041
0.15,0.775883,156.647,201257
0.154,0.773727,158.321,200476
0.158,0.771575,159.995,199697
0.162,0.769427,161.67,198920
0.166,0.767282,163.345,198146
0.17,0.765142,165.021,197373
0.174,0.763006,166.698,196604
0.178,0.760873,168.376,195836
0.182,0.758745,170.053,195071
0.186,0.75662,171.732,194308
0.19,0.7545,173.411,193547
0.194,0.752384,175.091,192789
0.198,0.750271,176.771,192033
0.202,0.748163,178.452,191279
0.206,0.746059,180.133,190527
0.21,0.743959,181.814,189778
0.214,0.741863,183.496,189032
0.218,0.739772,185.179,188287
0.222,0.737684,186.862,187545
0.226,0.735601,188.545,186805
0.23,0.733522,190.229,186068
0.234,0.731447,191.913,185333
0.238,0.729376,193.598,184600
0.242,0.72731,195.283,183869
0.246,0.725247,196.968,183141
