x,rho,vitesse,pression
0.002,0.976423,15.0791,277576
0.006,0.974687,16.2013,276885
0.01,0.972854,17.3878,276156
0.014,0.97096,18.6153,275405
0.018,0.969008,19.8819,274630
0.022,0.967002,21.1862,273835
0.026,0.964943,22.5268,273020
0.03,0.962835,23.9022,272186
0.034,0.960678,25.3111,271333
0.038,0.958477,26.752,270464
0.042,0.956233,28.2235,269578
0.046,0.953949,29.7242,268678
0.05,0.951627,31.2527,267764
0.054,0.949269,32.8078,266836
0.058,0.946877,34.3881,265896
0.062,0.944455,35.9924,264945
0.066,0.942002,37.6196,263983
0.07,0.939522,39.2685,263012
0.074,0.937016,40.938,262031
0.078,0.934487,42.627,261042
0.082,0.931935,44.3346,260046
0.086,0.929362,46.0599,259042
0.09,0.92677,47.8018,258032
0.094,0.924161,49.5596,257017
0.098,0.921534,51.3325,255996
0.102,0.918893,53.1196,254970
0.106,0.916238,54.9202,253941
0.11,0.91357,56.7337,252907
0.114,0.910891,58.5594,251870
0.118,0.9082,60.3966,250831
0.122,0.9055,62.2448,249788
0.126,0.902792,64.1034,248744
0.13,0.900075,65.972,247698
0.134,0.897351,67.8499,246651
0.138,0.894621,69.7368,245602
0.142,0.891885,71.6321,244552
0.146,0.889144,73.5356,243502
0.15,0.886399,75.4467,242451
0.154,0.88365,77.3651,241401
0.158,0.880898,79.2905,240350
0.162,0.878144,81.2225,239300
0.166,0.875387,83.1608,238250
0.17,0.872629,85.1051,237201
0.174,0.869869,87.0552,236153
0.178,0.867109,89.0107,235106
0.182,0.864348,90.9715,234060
0.186,0.861588,92.9372,233016
0.19,0.858827,94.9077,231973
0.194,0.856068,96.8827,230932
0.198,0.853309,98.862,229892
0.202,0.850552,100.846,228854
0.206,0.847797,102.833,227818
0.21,0.845043,104.824,226785
0.214,0.842291,106.819,225753
0.218,0.839542,108.817,224724
0.222,0.836795,110.819,223696
0.226,0.834052,112.824,222672
0.23,0.831311,114.832,221650
0.234,0.828573,116.843,220630
0.238,0.825839,118.856,219613
0.242,0.823108,120.872,218599
0.246,0.820381,122.891,217587
0.25,0.817658,124.913,216578
0.254,0.814939,126.936,215572
0.258,0.812224,128.962,214569
0.262,0.809513,130.991,213569
0.266,0.806807,133.021,212572
0.27,0.804105,135.053,211577
0.274,0.801408,137.087,210586
0.278,0.798716,139.124,209598
0.282,0.796028,141.162,208613
0.286,0.793345,143.201,207631
0.29,0.790668,145.243,206652
0.294,0.787995,147.286,205677
0.298,0.785328,149.33,204705
0.302,0.782666,151.376,203736
0.306,0.780009,153.423,202770
0.31,0.777357,155.472,201807
0.314,0.774711,157.522,200848
