x,rho,vitesse,pression
0.002,0.96853,20.1904,274441
0.006,0.966596,21.4485,273675
0.01,0.964558,22.7766,272868
0.014,0.96247,24.1392,272042
0.018,0.960336,25.534,271198
0.022,0.958159,26.9595,270338
0.026,0.955942,28.4144,269463
0.03,0.953685,29.8973,268574
0.034,0.951392,31.407,267671
0.038,0.949065,32.9423,266756
0.042,0.946705,34.5018,265828
0.046,0.944316,36.0844,264890
0.05,0.941898,37.689,263942
0.054,0.939453,39.3145,262984
0.058,0.936984,40.9598,262018
0.062,0.934492,42.6239,261044
0.066,0.931978,44.306,260062
0.07,0.929444,46.005,259074
0.074,0.926892,47.7201,258080
0.078,0.924323,49.4506,257080
0.082,0.921738,51.1955,256075
0.086,0.919138,52.9543,255065
0.09,0.916525,54.7261,254051
0.094,0.913899,56.5103,253034
0.098,0.911263,58.3064,252014
0.102,0.908616,60.1136,250991
0.106,0.905959,61.9314,249965
0.11,0.903294,63.7593,248937
0.114,0.900621,65.5969,247908
0.118,0.897941,67.4435,246877
0.122,0.895255,69.2988,245845
0.126,0.892564,71.1624,244812
0.13,0.889868,73.0338,243779
0.134,0.887167,74.9127,242745
0.138,0.884463,76.7986,241711
0.142,0.881756,78.6914,240677
0.146,0.879046,80.5906,239643
0.15,0.876334,82.4959,238610
0.154,0.87362,84.4071,237578
0.158,0.870905,86.3238,236546
0.162,0.86819,88.2459,235515
0.166,0.865474,90.1731,234486
0.17,0.862758,92.1051,233458
0.174,0.860042,94.0418,232431
0.178,0.857327,95.9829,231406
0.182,0.854612,97.9282,230382
0.186,0.851899,99.8776,229360
0.19,0.849188,101.831,228340
0.194,0.846478,103.788,227322
0.198,0.84377,105.748,226306
0.202,0.841064,107.712,225293
0.206,0.838361,109.679,224281
0.21,0.835661,111.65,223272
0.214,0.832963,113.623,222265
0.218,0.830268,115.599,221260
0.222,0.827577,117.578,220258
0.226,0.824889,119.559,219259
0.23,0.822204,121.543,218262
0.234,0.819523,123.53,217268
0.238,0.816846,125.519,216277
0.242,0.814173,127.51,215288
0.246,0.811504,129.503,214302
0.25,0.80884,131.498,213319
0.254,0.806179,133.495,212339
0.258,0.803523,135.495,211362
0.262,0.800871,137.496,210388
0.266,0.798225,139.498,209417
0.27,0.795582,141.503,208449
0.274,0.792945,143.509,207484
0.278,0.790313,145.517,206522
0.282,0.787685,147.526,205563
0.286,0.785063,149.537,204607
0.29,0.782445,151.549,203654
0.294,0.779833,153.562,202705
0.298,0.777226,155.577,201758
0.302,0.774625,157.593,200815
0.306,0.772029,159.61,199875
0.31,0.769438,161.629,198939
0.314,0.766852,163.648,198005
0.318,0.764273,165.669,197075
0.322,0.761698,167.691,196148
0.326,0.75913,169.714,195225
0.33,0.756567,171.737,194304
0.334,0.75401,173.762,193387
0.338,0.751458,175.787,192474
0.342,0.748912,177.814,191563
0.346,0.746372,179.841,190656
0.35,0.743838,181.869,189752
0.354,0.74131,183.898,188852
0.358,0.738788,185.928,187955
0.362,0.736271,187.958,187061
0.366,0.733761,189.989,186170
0.37,0.731257,192.021,185283
0.374,0.728758,194.054,184400
0.378,0.726266,196.087,183519
0.382,0.723779,198.12,182642
0.386,0.721299,200.155,181768
0.39,0.718825,202.189,180898
0.394,0.716357,204.225,180031
0.398,0.713895,206.261,179167
0.402,0.711439,208.297,178307
0.406,0.708989,210.334,177450
0.41,0.706546,212.371,176596
0.414,0.704108,214.409,175746
0.418,0.701677,216.447,174899
0.422,0.699252,218.486,174055
0.426,0.696833,220.524,173215
0.43,0.694421,222.564,172378
0.434,0.692014,224.604,171544
0.438,0.689614,226.644,170714
0.442,0.687221,228.684,169887
0.446,0.684833,230.724,169063
0.45,0.682452,232.765,168243
0.454,0.680077,234.807,167426
0.458,0.677708,236.848,166612
0.462,0.675346,238.89,165801
0.466,0.672989,240.932,164994
0.47,0.67064,242.974,164190
0.474,0.668296,245.016,163390
0.478,0.665959,247.059,162592
0.482,0.663628,249.101,161798
0.486,0.661303,251.144,161007
0.49,0.658985,253.187,160220
0.494,0.656673,255.23,159436
0.498,0.654367,257.274,158654
0.502,0.652068,259.317,157877
0.506,0.649775,261.361,157102
0.51,0.647488,263.404,156331
0.514,0.645208,265.448,155563
0.518,0.642934,267.491,154798
0.522,0.640667,269.535,154036
0.526,0.638405,271.579,153278
0.53,0.63615,273.622,152522
0.534,0.633902,275.666,151770
0.538,0.631659,277.71,151022
0.542,0.629424,279.753,150276
0.546,0.627194,281.797,149533
0.55,0.624971,283.84,148794
0.554,0.622754,285.884,148058
0.558,0.620543,287.927,147325
0.562,0.618339,289.971,146595
0.566,0.616141,292.014,145868
0.57,0.61395,294.057,145145
0.574,0.611765,296.1,144424
0.578,0.609586,298.143,143707
0.582,0.607414,300.185,142993
0.586,0.605248,302.228,142281
0.59,0.603088,304.27,141573
0.594,0.600935,306.312,140869
0.598,0.598788,308.354,140167
0.602,0.596647,310.395,139468
0.606,0.594513,312.436,138772
0.61,0.592385,314.477,138080
0.614,0.590263,316.518,137390
0.618,0.588148,318.558,136704
0.622,0.586039,320.598,136020
0.626,0.583937,322.638,135340
0.63,0.581841,324.678,134663
0.634,0.579751,326.717,133988
0.638,0.577668,328.755,133317
0.642,0.575591,330.793,132649
0.646,0.57352,332.831,131984
0.65,0.571456,334.868,131322
0.654,0.569399,336.905,130662
0.658,0.567347,338.941,130006
0.662,0.565302,340.977,129353
0.666,0.563264,343.012,128703
0.67,0.561232,345.047,128055
0.674,0.559206,347.081,127411
0.678,0.557186,349.115,126770
0.682,0.555174,351.148,126132
