x,rho,vitesse,pression
0.002,0.935137,42.187,261297
0.006,0.932911,43.6764,260427
0.01,0.930526,45.2748,259496
0.014,0.928116,46.8936,258556
0.018,0.92569,48.5265,257611
0.022,0.92325,50.1724,256662
0.026,0.920796,51.8308,255708
0.03,0.918329,53.5009,254750
0.034,0.915852,55.1822,253790
0.038,0.913364,56.8742,252826
0.042,0.910867,58.5763,251859
0.046,0.90836,60.288,250891
0.05,0.905846,62.0089,249920
0.054,0.903325,63.7386,248948
0.058,0.900797,65.4765,247974
0.062,0.898264,67.2224,246999
0.066,0.895725,68.9758,246024
0.07,0.893181,70.7364,245047
0.074,0.890634,72.5038,244070
0.078,0.888083,74.2777,243093
0.082,0.885528,76.0579,242116
0.086,0.882971,77.844,241139
0.09,0.880412,79.6357,240162
0.094,0.877851,81.4329,239186
0.098,0.875289,83.2352,238210
0.102,0.872725,85.0425,237235
0.106,0.870161,86.8545,236261
0.11,0.867596,88.671,235288
0.114,0.865032,90.4918,234316
0.118,0.862467,92.3167,233346
0.122,0.859904,94.1455,232376
0.126,0.857341,95.9782,231409
0.13,0.854779,97.8145,230442
0.134,0.852218,99.6542,229478
0.138,0.849659,101.497,228515
0.142,0.847101,103.343,227554
0.146,0.844545,105.193,226594
0.15,0.841992,107.045,225637
0.154,0.839441,108.9,224682
0.158,0.836892,110.758,223729
0.162,0.834346,112.618,222778
0.166,0.831802,114.481,221829
0.17,0.829262,116.346,220882
0.174,0.826724,118.214,219938
0.178,0.82419,120.083,218996
0.182,0.821659,121.955,218056
0.186,0.819131,123.829,217119
0.19,0.816607,125.705,216185
0.194,0.814087,127.583,215253
0.198,0.81157,129.463,214323
0.202,0.809058,131.344,213396
0.206,0.806549,133.227,212472
0.21,0.804044,135.112,211550
0.214,0.801543,136.998,210631
0.218,0.799047,138.886,209714
0.222,0.796555,140.775,208801
0.226,0.794067,142.666,207890
0.23,0.791583,144.558,206981
0.234,0.789104,146.451,206076
0.238,0.78663,148.346,205173
0.242,0.78416,150.241,204274
0.246,0.781695,152.138,203377
0.25,0.779234,154.037,202482
0.254,0.776778,155.936,201591
0.258,0.774327,157.836,200703
0.262,0.771881,159.737,199817
0.266,0.76944,161.64,198935
0.27,0.767004,163.543,198055
0.274,0.764572,165.447,197178
0.278,0.762146,167.352,196304
0.282,0.759724,169.258,195433
0.286,0.757308,171.165,194565
0.29,0.754897,173.073,193700
0.294,0.752491,174.981,192838
0.298,0.75009,176.89,191979
0.302,0.747694,178.8,191122
0.306,0.745304,180.711,190269
0.31,0.742919,182.622,189419
0.314,0.740539,184.534,188571
0.318,0.738164,186.446,187727
0.322,0.735795,188.36,186886
0.326,0.733431,190.273,186047
0.33,0.731072,192.188,185212
0.334,0.728719,194.103,184379
0.338,0.726371,196.018,183550
0.342,0.724028,197.934,182723
0.346,0.721691,199.85,181900
0.35,0.719359,201.767,181079
0.354,0.717033,203.684,180262
0.358,0.714712,205.602,179447
0.362,0.712397,207.52,178636
0.366,0.710087,209.439,177827
0.37,0.707783,211.358,177021
0.374,0.705484,213.277,176219
0.378,0.70319,215.197,175419
0.382,0.700903,217.117,174622
0.386,0.69862,219.038,173828
0.39,0.696344,220.959,173038
0.394,0.694072,222.88,172250
0.398,0.691807,224.801,171465
0.402,0.689547,226.723,170683
0.406,0.687292,228.645,169904
