x,rho,vitesse,pression
0.002,0.989046,6.97153,282610
0.006,0.987868,7.72509,282138
0.01,0.986602,8.53543,281633
0.014,0.985259,9.39632,281096
0.018,0.983838,10.3075,280529
0.022,0.982342,11.2685,279932
0.026,0.980771,12.2788,279306
0.03,0.979126,13.3375,278651
0.034,0.977411,14.4436,277968
0.038,0.975625,15.596,277258
0.042,0.973773,16.7935,276522
0.046,0.971856,18.0347,275760
0.05,0.969877,19.3182,274975
0.054,0.967838,20.6426,274167
0.058,0.965743,22.0063,273336
0.062,0.963592,23.4078,272485
0.066,0.96139,24.8456,271615
0.07,0.959139,26.318,270726
0.074,0.956842,27.8237,269819
0.078,0.954501,29.361,268896
0.082,0.952118,30.9285,267957
0.086,0.949697,32.5248,267005
0.09,0.947239,34.1485,266039
0.094,0.944747,35.7982,265060
0.098,0.942222,37.4726,264070
0.102,0.939668,39.1705,263069
0.106,0.937086,40.8906,262059
0.11,0.934478,42.6319,261039
0.114,0.931846,44.3931,260011
0.118,0.929191,46.1734,258976
0.122,0.926516,47.9717,257934
0.126,0.923822,49.787,256885
0.13,0.921109,51.6185,255831
0.134,0.918381,53.4653,254772
0.138,0.915637,55.3267,253708
0.142,0.91288,57.2018,252641
0.146,0.910111,59.0899,251570
0.15,0.90733,60.9904,250495
0.154,0.904538,62.9026,249418
0.158,0.901738,64.8259,248339
0.162,0.898928,66.7598,247258
0.166,0.896112,68.7037,246175
0.17,0.893288,70.6571,245091
0.174,0.890459,72.6196,244007
0.178,0.887625,74.5906,242921
0.182,0.884786,76.5697,241836
0.186,0.881943,78.5566,240750
0.19,0.879097,80.5509,239664
0.194,0.876248,82.5521,238579
0.198,0.873397,84.5601,237495
0.202,0.870545,86.5743,236411
0.206,0.867691,88.5947,235328
0.21,0.864837,90.6207,234247
0.214,0.861983,92.6523,233167
0.218,0.859128,94.6891,232088
0.222,0.856275,96.7309,231011
0.226,0.853422,98.7774,229936
0.23,0.850571,100.829,228863
0.234,0.847721,102.884,227791
0.238,0.844872,104.944,226722
0.242,0.842027,107.007,225656
0.246,0.839183,109.074,224591
0.25,0.836342,111.145,223529
0.254,0.833504,113.22,222470
0.258,0.83067,115.298,221413
0.262,0.827838,117.378,220359
0.266,0.82501,119.462,219307
0.27,0.822186,121.549,218259
0.274,0.819366,123.639,217213
0.278,0.81655,125.731,216170
0.282,0.813738,127.826,215131
0.286,0.810931,129.924,214094
0.29,0.808128,132.023,213061
0.294,0.80533,134.125,212030
0.298,0.802537,136.23,211003
0.302,0.799748,138.336,209979
0.306,0.796965,140.444,208959
0.31,0.794187,142.554,207942
0.314,0.791414,144.666,206928
0.318,0.788647,146.78,205917
0.322,0.785884,148.896,204910
0.326,0.783128,151.013,203907
0.33,0.780377,153.132,202907
0.334,0.777632,155.252,201910
0.338,0.774893,157.374,200917
0.342,0.772159,159.497,199927
0.346,0.769432,161.622,198941
0.35,0.76671,163.748,197959
0.354,0.763995,165.875,196980
0.358,0.761286,168.003,196004
0.362,0.758582,170.133,195033
0.366,0.755886,172.263,194065
0.37,0.753195,174.395,193100
0.374,0.75051,176.528,192140
0.378,0.747833,178.662,191182
0.382,0.745161,180.796,190229
0.386,0.742496,182.932,189279
0.39,0.739837,185.069,188333
0.394,0.737185,187.206,187391
0.398,0.734539,189.344,186452
0.402,0.7319,191.483,185517
0.406,0.729268,193.623,184585
0.41,0.726642,195.764,183658
0.414,0.724023,197.905,182734
0.418,0.72141,200.047,181813
0.422,0.718805,202.19,180897
0.426,0.716206,204.333,179984
0.43,0.713614,206.477,179075
0.434,0.711028,208.621,178169
0.438,0.708449,210.766,177267
0.442,0.705878,212.911,176369
0.446,0.703313,215.057,175475
0.45,0.700754,217.204,174584
0.454,0.698203,219.351,173697
0.458,0.695659,221.498,172814
0.462,0.693121,223.646,171934
0.466,0.69059,225.794,171058
0.47,0.688067,227.942,170186
0.474,0.68555,230.091,169317
0.478,0.68304,232.241,168452
0.482,0.680537,234.39,167591
0.486,0.678041,236.54,166733
0.49,0.675552,238.69,165879
0.494,0.67307,240.841,165029
0.498,0.670595,242.991,164182
0.502,0.668126,245.142,163339
0.506,0.665665,247.293,162500
0.51,0.663211,249.445,161664
0.514,0.660764,251.596,160832
0.518,0.658324,253.748,160003
0.522,0.655891,255.9,159178
0.526,0.653465,258.051,158357
0.53,0.651045,260.203,157539
0.534,0.648633,262.356,156725
0.538,0.646228,264.508,155914
0.542,0.64383,266.66,155107
0.546,0.641439,268.812,154304
0.55,0.639055,270.965,153504
0.554,0.636678,273.117,152708
0.558,0.634308,275.269,151915
0.562,0.631945,277.422,151126
0.566,0.629589,279.574,150340
0.57,0.627241,281.726,149558
0.574,0.624899,283.879,148779
0.578,0.622564,286.031,148004
0.582,0.620236,288.183,147232
0.586,0.617916,290.335,146464
0.59,0.615602,292.486,145699
0.594,0.613296,294.638,144938
0.598,0.610996,296.79,144180
0.602,0.608704,298.941,143426
0.606,0.606419,301.092,142675
0.61,0.60414,303.243,141928
0.614,0.601869,305.393,141184
0.618,0.599605,307.544,140444
0.622,0.597348,309.694,139706
0.626,0.595098,311.843,138973
0.63,0.592855,313.993,138243
0.634,0.590619,316.142,137516
0.638,0.58839,318.291,136792
0.642,0.586168,320.439,136072
0.646,0.583954,322.587,135356
0.65,0.581746,324.735,134642
0.654,0.579546,326.882,133933
0.658,0.577352,329.029,133226
0.662,0.575166,331.175,132523
0.666,0.572987,333.321,131823
0.67,0.570815,335.466,131127
0.674,0.56865,337.61,130434
0.678,0.566492,339.754,129744
0.682,0.564341,341.898,129057
0.686,0.562198,344.04,128374
0.69,0.560061,346.183,127694
0.694,0.557932,348.324,127018
0.698,0.55581,350.465,126345
0.702,0.553695,352.605,125675
0.706,0.551587,354.744,125008
0.71,0.549486,356.882,124345
0.714,0.547393,359.02,123685
0.718,0.545307,361.156,123028
0.722,0.543228,363.292,122374
0.726,0.541156,365.427,121724
0.73,0.539091,367.561,121077
0.734,0.537034,369.694,120433
0.738,0.534984,371.825,119793
0.742,0.532941,373.956,119156
0.746,0.530905,376.086,118522
0.75,0.528877,378.214,117891
0.754,0.526856,380.341,117264
0.758,0.524842,382.467,116639
0.762,0.522836,384.592,116018
0.766,0.520837,386.715,115401
0.77,0.518846,388.837,114786
0.774,0.516862,390.957,114175
0.778,0.514885,393.076,113567
0.782,0.512916,395.193,112962
0.786,0.510954,397.309,112360
0.79,0.509,399.423,111762
0.794,0.507054,401.535,111167
0.798,0.505115,403.645,110575
0.802,0.503183,405.754,109986
0.806,0.50126,407.86,109401
0.81,0.499344,409.965,108818
0.814,0.497435,412.067,108239
0.818,0.495535,414.167,107664
0.822,0.493642,416.265,107091
0.826,0.491757,418.361,106522
0.83,0.48988,420.454,105956
0.834,0.488011,422.545,105393
0.838,0.48615,424.633,104834
0.842,0.484297,426.719,104277
0.846,0.482452,428.802,103724
0.85,0.480615,430.881,103175
0.854,0.478786,432.958,102628
0.858,0.476966,435.032,102085
0.862,0.475154,437.102,101546
0.866,0.47335,439.169,101009
0.87,0.471555,441.233,100476
0.874,0.469768,443.293,99946.2
0.878,0.46799,445.35,99419.8
0.882,0.466221,447.402,98896.7
0.886,0.46446,449.45,98377
0.89,0.462708,451.495,97860.8
