x,rho,vitesse,pression
0.002,0.888643,73.8798,243309
0.006,0.886543,75.3432,242505
0.01,0.884198,76.9807,241608
0.014,0.881823,78.6424,240700
0.018,0.879443,80.3109,239792
0.022,0.877061,81.984,238884
0.026,0.874679,83.6614,237977
0.03,0.872296,85.3428,237071
0.034,0.869913,87.028,236165
0.038,0.867529,88.7169,235261
0.042,0.865146,90.4094,234357
0.046,0.862763,92.1053,233455
0.05,0.860381,93.8044,232554
0.054,0.858,95.5066,231655
0.058,0.85562,97.2119,230756
0.062,0.853241,98.92,229860
0.066,0.850863,100.631,228965
0.07,0.848487,102.344,228071
0.074,0.846112,104.06,227179
0.078,0.84374,105.779,226289
0.082,0.84137,107.5,225400
0.086,0.839001,109.223,224514
0.09,0.836635,110.949,223629
0.094,0.834272,112.676,222746
0.098,0.831911,114.406,221866
0.102,0.829553,116.137,220987
0.106,0.827197,117.87,220110
0.11,0.824845,119.605,219235
0.114,0.822495,121.342,218363
0.118,0.820148,123.081,217492
0.122,0.817805,124.821,216624
0.126,0.815465,126.563,215758
0.13,0.813128,128.306,214894
0.134,0.810794,130.051,214032
0.138,0.808464,131.797,213173
0.142,0.806137,133.545,212315
0.146,0.803814,135.294,211461
0.15,0.801495,137.044,210608
0.154,0.799179,138.795,209758
0.158,0.796867,140.548,208910
0.162,0.794559,142.301,208065
0.166,0.792255,144.056,207222
0.17,0.789955,145.812,206381
0.174,0.787659,147.569,205543
0.178,0.785366,149.327,204708
0.182,0.783078,151.086,203874
0.186,0.780794,152.845,203044
0.19,0.778514,154.606,202215
0.194,0.776238,156.368,201390
0.198,0.773966,158.13,200566
0.202,0.771699,159.893,199745
0.206,0.769436,161.657,198927
0.21,0.767177,163.422,198111
0.214,0.764922,165.188,197298
0.218,0.762672,166.954,196487
0.222,0.760426,168.721,195679
0.226,0.758185,170.489,194874
0.23,0.755948,172.257,194070
0.234,0.753715,174.026,193270
0.238,0.751487,175.796,192472
0.242,0.749264,177.566,191677
0.246,0.747045,179.336,190884
0.25,0.74483,181.108,190093
0.254,0.74262,182.88,189306
0.258,0.740415,184.652,188520
0.262,0.738214,186.425,187738
0.266,0.736018,188.198,186958
0.27,0.733826,189.972,186180
0.274,0.731639,191.746,185405
0.278,0.729457,193.521,184633
0.282,0.727279,195.296,183863
0.286,0.725106,197.072,183096
0.29,0.722938,198.848,182331
0.294,0.720774,200.624,181569
0.298,0.718615,202.401,180810
0.302,0.716461,204.178,180053
0.306,0.714312,205.956,179299
0.31,0.712167,207.733,178547
0.314,0.710027,209.512,177798
0.318,0.707891,211.29,177051
0.322,0.705761,213.069,176307
0.326,0.703635,214.848,175565
0.33,0.701514,216.627,174827
0.334,0.699398,218.407,174090
0.338,0.697286,220.187,173356
0.342,0.69518,221.967,172625
0.346,0.693078,223.747,171896
0.35,0.690981,225.528,171170
0.354,0.688888,227.309,170446
0.358,0.686801,229.09,169725
0.362,0.684718,230.871,169007
0.366,0.68264,232.653,168291
0.37,0.680567,234.434,167577
0.374,0.678498,236.216,166866
0.378,0.676435,237.998,166158
0.382,0.674376,239.78,165452
0.386,0.672322,241.563,164748
0.39,0.670273,243.345,164047
0.394,0.668229,245.128,163349
0.398,0.66619,246.91,162653
0.402,0.664155,248.693,161959
0.406,0.662125,250.476,161268
0.41,0.6601,252.259,160580
0.414,0.65808,254.042,159894
0.418,0.656065,255.826,159210
0.422,0.654054,257.609,158529
0.426,0.652049,259.392,157851
0.43,0.650048,261.176,157175
0.434,0.648052,262.959,156501
0.438,0.646061,264.743,155830
0.442,0.644075,266.526,155161
0.446,0.642093,268.31,154495
0.45,0.640116,270.093,153831
0.454,0.638145,271.877,153170
0.458,0.636178,273.661,152511
0.462,0.634216,275.444,151855
0.466,0.632258,277.228,151201
0.47,0.630306,279.011,150549
0.474,0.628358,280.795,149900
0.478,0.626415,282.579,149253
0.482,0.624477,284.362,148609
0.486,0.622544,286.146,147967
0.49,0.620616,287.929,147327
0.494,0.618692,289.712,146690
0.498,0.616774,291.496,146055
0.502,0.61486,293.279,145423
0.506,0.612951,295.062,144793
0.51,0.611046,296.845,144165
0.514,0.609147,298.628,143540
0.518,0.607252,300.41,142917
0.522,0.605363,302.193,142296
0.526,0.603478,303.976,141678
0.53,0.601598,305.758,141062
0.534,0.599722,307.54,140449
0.538,0.597852,309.322,139838
0.542,0.595986,311.104,139229
0.546,0.594126,312.886,138622
0.55,0.59227,314.667,138018
0.554,0.590419,316.449,137417
0.558,0.588572,318.23,136817
0.562,0.586731,320.011,136220
0.566,0.584894,321.791,135625
0.57,0.583062,323.572,135033
0.574,0.581235,325.352,134442
0.578,0.579413,327.132,133854
0.582,0.577596,328.911,133269
0.586,0.575783,330.691,132685
0.59,0.573975,332.47,132104
0.594,0.572172,334.248,131526
0.598,0.570374,336.027,130949
0.602,0.568581,337.805,130375
0.606,0.566793,339.583,129803
0.61,0.565009,341.36,129233
0.614,0.56323,343.137,128666
0.618,0.561457,344.914,128101
0.622,0.559688,346.69,127538
0.626,0.557923,348.466,126977
0.63,0.556164,350.242,126419
0.634,0.554409,352.017,125863
0.638,0.55266,353.791,125309
0.642,0.550915,355.565,124757
0.646,0.549175,357.339,124207
0.65,0.54744,359.112,123660
0.654,0.54571,360.884,123115
0.658,0.543984,362.657,122573
0.662,0.542264,364.428,122032
0.666,0.540548,366.199,121494
