x,rho,vitesse,pression
0.002,0.9934,4.19376,284352
0.006,0.992541,4.74102,284008
0.01,0.991603,5.33937,283632
0.014,0.990587,5.98746,283226
0.018,0.989493,6.68623,282788
0.022,0.98832,7.43637,282319
0.026,0.987067,8.23829,281818
0.03,0.985734,9.09214,281286
0.034,0.984321,9.99781,280722
0.038,0.98283,10.955,280127
0.042,0.981262,11.963,279502
0.046,0.979617,13.0212,278847
0.05,0.977899,14.1285,278162
0.054,0.976109,15.284,277450
0.058,0.974248,16.4862,276710
0.062,0.97232,17.734,275945
0.066,0.970328,19.0257,275154
0.07,0.968273,20.3601,274339
0.074,0.966158,21.7353,273501
0.078,0.963987,23.15,272642
0.082,0.961762,24.6025,271762
0.086,0.959486,26.0911,270862
0.09,0.957161,27.6144,269945
0.094,0.95479,29.1707,269010
0.098,0.952376,30.7584,268059
0.102,0.949922,32.3761,267093
0.106,0.947429,34.0224,266113
0.11,0.944901,35.6957,265121
0.114,0.942339,37.3948,264116
0.118,0.939746,39.1183,263100
0.122,0.937124,40.8649,262074
0.126,0.934475,42.6336,261038
0.13,0.9318,44.4231,259994
0.134,0.929103,46.2323,258942
0.138,0.926384,48.0601,257883
0.142,0.923645,49.9057,256817
0.146,0.920887,51.7681,255745
0.15,0.918113,53.6464,254668
0.154,0.915323,55.5397,253587
0.158,0.912519,57.4472,252501
0.162,0.909702,59.3683,251412
0.166,0.906873,61.3021,250319
0.17,0.904033,63.2481,249224
0.174,0.901184,65.2056,248126
0.178,0.898326,67.1739,247027
0.182,0.895461,69.1527,245926
0.186,0.892588,71.1412,244823
0.19,0.88971,73.139,243720
0.194,0.886826,75.1457,242616
0.198,0.883937,77.1607,241512
0.202,0.881045,79.1838,240408
0.206,0.878149,81.2144,239304
0.21,0.875251,83.2522,238201
0.214,0.872351,85.2969,237098
0.218,0.869449,87.3481,235996
0.222,0.866546,89.4055,234895
0.226,0.863642,91.4688,233795
0.23,0.860738,93.5377,232697
0.234,0.857835,95.6121,231601
0.238,0.854932,97.6915,230506
0.242,0.85203,99.7758,229413
0.246,0.84913,101.865,228322
0.25,0.846231,103.958,227233
0.254,0.843334,106.056,226147
0.258,0.84044,108.158,225062
0.262,0.837548,110.263,223981
0.266,0.834659,112.372,222902
0.27,0.831774,114.485,221825
0.274,0.828891,116.602,220751
0.278,0.826012,118.721,219680
0.282,0.823137,120.844,218612
0.286,0.820266,122.969,217547
0.29,0.817398,125.098,216485
0.294,0.814536,127.229,215426
0.298,0.811677,129.362,214371
0.302,0.808824,131.499,213318
0.306,0.805975,133.637,212269
0.31,0.803131,135.778,211223
0.314,0.800292,137.921,210180
0.318,0.797458,140.067,209141
0.322,0.79463,142.214,208105
0.326,0.791807,144.363,207073
0.33,0.788989,146.515,206044
0.334,0.786177,148.668,205018
0.338,0.783371,150.822,203997
0.342,0.780571,152.979,202978
0.346,0.777776,155.137,201964
0.35,0.774988,157.296,200953
0.354,0.772205,159.458,199945
0.358,0.769429,161.62,198942
0.362,0.766659,163.784,197942
0.366,0.763895,165.949,196945
0.37,0.761137,168.116,195953
0.374,0.758386,170.283,194964
0.378,0.755641,172.452,193979
0.382,0.752903,174.622,192998
0.386,0.750171,176.793,192020
0.39,0.747446,178.965,191046
0.394,0.744727,181.139,190076
0.398,0.742016,183.313,189110
0.402,0.73931,185.488,188148
0.406,0.736612,187.664,187189
0.41,0.73392,189.84,186234
0.414,0.731235,192.018,185283
0.418,0.728557,194.197,184336
0.422,0.725886,196.376,183393
0.426,0.723222,198.556,182453
0.43,0.720564,200.736,181518
