x,rho,vitesse,pression
0.002,0.999944,0.0352971,286978
0.006,0.999927,0.0462373,286971
0.01,0.999905,0.0602002,286962
0.014,0.999877,0.0779021,286951
0.018,0.999842,0.100195,286936
0.022,0.999798,0.128081,286919
0.026,0.999743,0.16273,286897
0.03,0.999676,0.205492,286870
0.034,0.999593,0.257913,286837
0.038,0.999493,0.32174,286796
0.042,0.999371,0.398929,286747
0.046,0.999225,0.491649,286688
0.05,0.99905,0.602274,286618
0.054,0.998844,0.733374,286535
0.058,0.9986,0.8877,286438
0.062,0.998316,1.06816,286324
0.066,0.997986,1.27778,286191
0.07,0.997605,1.51968,286038
0.074,0.997168,1.79703,285863
0.078,0.996671,2.113,285663
0.082,0.996108,2.4707,285437
0.086,0.995475,2.87315,285184
0.09,0.994767,3.32321,284900
0.094,0.993981,3.82355,284585
0.098,0.993113,4.3766,284237
0.102,0.992159,4.98451,283855
0.106,0.991117,5.6491,283438
0.11,0.989985,6.37189,282985
0.114,0.988761,7.15403,282496
0.118,0.987444,7.99633,281969
0.122,0.986034,8.89922,281406
0.126,0.984531,9.86283,280806
0.13,0.982936,10.8869,280169
0.134,0.981249,11.971,279497
0.138,0.979472,13.1142,278789
0.142,0.977608,14.3155,278047
0.146,0.975659,15.5737,277272
0.15,0.973627,16.8872,276464
0.154,0.971516,18.2545,275626
0.158,0.969328,19.6738,274758
0.162,0.967067,21.1432,273862
0.166,0.964736,22.6609,272939
0.17,0.962338,24.2249,271990
0.174,0.959878,25.8332,271018
0.178,0.957357,27.4839,270023
0.182,0.954781,29.1749,269007
0.186,0.952152,30.9044,267972
0.19,0.949473,32.6705,266918
0.194,0.946747,34.4712,265847
0.198,0.943978,36.3048,264760
0.202,0.941168,38.1697,263658
0.206,0.938321,40.064,262544
0.21,0.935439,41.9863,261416
0.214,0.932524,43.935,260278
0.218,0.92958,45.9086,259129
0.222,0.926607,47.9058,257972
0.226,0.92361,49.9253,256805
0.23,0.920588,51.9659,255631
0.234,0.917546,54.0263,254451
0.238,0.914483,56.1054,253264
0.242,0.911403,58.2023,252072
0.246,0.908307,60.3159,250875
0.25,0.905195,62.4453,249675
0.254,0.902071,64.5896,248471
0.258,0.898935,66.748,247264
0.262,0.895788,68.9198,246054
0.266,0.892631,71.1041,244843
0.27,0.889467,73.3004,243630
0.274,0.886295,75.508,242417
0.278,0.883117,77.7262,241202
0.282,0.879933,79.9545,239988
0.286,0.876745,82.1924,238773
0.29,0.873553,84.4394,237559
0.294,0.870359,86.6949,236345
0.298,0.867162,88.9586,235133
0.302,0.863963,91.23,233921
0.306,0.860764,93.5088,232712
0.31,0.857565,95.7945,231503
0.314,0.854365,98.0868,230297
0.318,0.851167,100.385,229093
0.322,0.847969,102.69,227891
0.326,0.844774,105,226692
0.33,0.84158,107.316,225495
0.334,0.838389,109.637,224301
0.338,0.835201,111.963,223110
0.342,0.832016,114.293,221922
0.346,0.828835,116.628,220737
0.35,0.825658,118.967,219555
0.354,0.822484,121.31,218377
0.358,0.819316,123.657,217202
0.362,0.816152,126.008,216031
0.366,0.812993,128.362,214864
0.37,0.80984,130.72,213700
0.374,0.806691,133.081,212540
0.378,0.803549,135.444,211384
0.382,0.800412,137.811,210232
0.386,0.797282,140.181,209084
0.39,0.794157,142.553,207940
0.394,0.791039,144.928,206801
0.398,0.787928,147.305,205665
0.402,0.784823,149.685,204534
0.406,0.781725,152.067,203407
0.41,0.778634,154.451,202284
0.414,0.77555,156.837,201166
0.418,0.772473,159.226,200052
0.422,0.769403,161.616,198942
0.426,0.766341,164.008,197837
0.43,0.763286,166.401,196736
0.434,0.760239,168.796,195640
0.438,0.757199,171.193,194548
0.442,0.754167,173.592,193461
0.446,0.751143,175.992,192378
0.45,0.748127,178.393,191300
0.454,0.745119,180.796,190227
0.458,0.742119,183.2,189158
0.462,0.739127,185.605,188094
0.466,0.736143,188.011,187034
0.47,0.733167,190.419,185979
0.474,0.730199,192.828,184929
0.478,0.72724,195.237,183883
0.482,0.724289,197.648,182842
0.486,0.721346,200.06,181805
0.49,0.718412,202.472,180774
0.494,0.715486,204.886,179746
0.498,0.712569,207.3,178724
0.502,0.70966,209.715,177706
0.506,0.70676,212.131,176693
0.51,0.703868,214.547,175684
0.514,0.700985,216.964,174681
0.518,0.698111,219.382,173681
0.522,0.695245,221.801,172687
0.526,0.692388,224.22,171697
0.53,0.689539,226.639,170712
0.534,0.686699,229.059,169731
0.538,0.683868,231.48,168755
0.542,0.681046,233.901,167784
0.546,0.678233,236.322,166817
0.55,0.675428,238.744,165855
0.554,0.672632,241.167,164898
0.558,0.669845,243.589,163945
0.562,0.667067,246.012,162996
0.566,0.664297,248.435,162053
0.57,0.661537,250.859,161114
0.574,0.658785,253.282,160179
0.578,0.656042,255.706,159249
0.582,0.653308,258.13,158324
0.586,0.650583,260.555,157403
0.59,0.647867,262.979,156487
0.594,0.645159,265.404,155575
0.598,0.642461,267.828,154668
0.602,0.639771,270.253,153765
0.606,0.637091,272.677,152867
0.61,0.634419,275.102,151973
0.614,0.631756,277.527,151084
0.618,0.629103,279.951,150200
0.622,0.626458,282.376,149319
0.626,0.623822,284.8,148444
0.63,0.621195,287.224,147572
0.634,0.618577,289.648,146706
0.638,0.615968,292.072,145843
0.642,0.613368,294.496,144985
0.646,0.610777,296.92,144132
0.65,0.608195,299.343,143282
0.654,0.605622,301.766,142438
0.658,0.603058,304.188,141597
0.662,0.600503,306.611,140761
0.666,0.597957,309.032,139930
0.67,0.59542,311.454,139102
0.674,0.592892,313.875,138280
0.678,0.590373,316.296,137461
0.682,0.587863,318.716,136647
0.686,0.585362,321.135,135837
0.69,0.58287,323.554,135031
0.694,0.580387,325.972,134230
0.698,0.577913,328.39,133433
0.702,0.575448,330.807,132640
0.706,0.572993,333.224,131852
0.71,0.570546,335.639,131067
0.714,0.568109,338.054,130287
0.718,0.56568,340.468,129512
0.722,0.563261,342.881,128740
0.726,0.560851,345.293,127973
0.73,0.55845,347.705,127210
0.734,0.556058,350.115,126451
0.738,0.553675,352.524,125697
0.742,0.551302,354.933,124946
0.746,0.548937,357.34,124200
0.75,0.546582,359.745,123458
0.754,0.544236,362.15,122721
0.758,0.5419,364.553,121987
0.762,0.539573,366.955,121257
0.766,0.537254,369.356,120532
0.77,0.534946,371.755,119811
0.774,0.532646,374.153,119094
0.778,0.530356,376.549,118381
0.782,0.528076,378.943,117673
0.786,0.525804,381.336,116968
0.79,0.523543,383.727,116268
0.794,0.52129,386.116,115572
0.798,0.519048,388.503,114880
0.802,0.516815,390.888,114192
0.806,0.514591,393.271,113508
0.81,0.512377,395.652,112828
0.814,0.510173,398.03,112153
0.818,0.507978,400.406,111482
0.822,0.505793,402.78,110814
0.826,0.503618,405.151,110151
0.83,0.501453,407.52,109492
0.834,0.499298,409.885,108838
0.838,0.497152,412.248,108187
0.842,0.495017,414.608,107541
0.846,0.492892,416.965,106898
0.85,0.490777,419.318,106260
0.854,0.488672,421.668,105626
0.858,0.486578,424.015,104996
0.862,0.484494,426.358,104371
0.866,0.48242,428.697,103750
0.87,0.480357,431.032,103133
0.874,0.478304,433.364,102520
0.878,0.476262,435.69,101911
0.882,0.474231,438.013,101307
0.886,0.472211,440.331,100707
0.89,0.470202,442.643,100111
0.894,0.468204,444.951,99519.3
0.898,0.466218,447.254,98932.1
0.902,0.464242,449.551,98349.4
0.906,0.462279,451.843,97771
0.91,0.460326,454.128,97197
0.914,0.458386,456.408,96627.4
0.918,0.456458,458.681,96062.3
0.922,0.454541,460.947,95501.7
0.926,0.452637,463.207,94945.6
0.93,0.450745,465.459,94394.1
0.934,0.448866,467.704,93847.1
0.938,0.447,469.94,93304.8
0.942,0.445146,472.169,92767.2
0.946,0.443306,474.389,92234.2
0.95,0.441479,476.6,91706.1
0.954,0.439666,478.802,91182.7
0.958,0.437867,480.994,90664.2
0.962,0.436081,483.176,90150.6
0.966,0.43431,485.348,89641.9
0.97,0.432554,487.508,89138.3
0.974,0.430813,489.657,88639.7
0.978,0.429086,491.795,88146.3
0.982,0.427375,493.919,87658.1
0.986,0.42568,496.031,87175.1
0.99,0.424001,498.13,86697.6
0.994,0.422338,500.214,86225.4
0.998,0.420692,502.284,85758.7
1.002,0.419064,504.339,85297.6
1.006,0.417452,506.378,84842.2
1.01,0.415859,508.4,84392.6
1.014,0.414284,510.405,83948.7
1.018,0.412727,512.393,83510.8
1.022,0.41119,514.361,83079
1.026,0.409672,516.311,82653.3
1.03,0.408174,518.24,82233.8
1.034,0.406696,520.148,81820.7
1.038,0.40524,522.035,81414
1.042,0.403805,523.899,81013.9
1.046,0.402392,525.74,80620.5
1.05,0.401001,527.557,80233.9
1.054,0.399633,529.348,79854.2
1.058,0.398288,531.114,79481.5
1.062,0.396968,532.852,79115.9
1.066,0.395672,534.563,78757.7
1.07,0.394401,536.245,78406.8
1.074,0.393155,537.897,78063.5
1.078,0.391935,539.518,77727.8
1.082,0.390742,541.108,77399.9
1.086,0.389577,542.665,77079.8
1.09,0.388438,544.189,76767.7
1.094,0.387328,545.678,76463.7
1.098,0.386246,547.133,76167.9
1.102,0.385194,548.551,75880.5
1.106,0.384171,549.932,75601.4
1.11,0.383177,551.275,75330.8
1.114,0.382214,552.58,75068.7
1.118,0.381281,553.845,74815.3
1.122,0.380379,555.071,74570.6
1.126,0.379509,556.256,74334.6
1.13,0.378669,557.401,74107.4
1.134,0.377861,558.504,73889
1.138,0.377084,559.565,73679.3
1.142,0.376339,560.584,73478.5
1.146,0.375626,561.561,73286.4
1.15,0.374944,562.496,73103
1.154,0.374293,563.389,72928.3
1.158,0.373673,564.239,72762.1
1.162,0.373084,565.048,72604.4
1.166,0.372525,565.816,72455.1
1.17,0.371996,566.542,72314
1.174,0.371496,567.228,72180.9
1.178,0.371026,567.874,72055.8
1.182,0.370583,568.481,71938.4
1.186,0.370167,569.051,71828.5
1.19,0.369779,569.583,71725.9
1.194,0.369416,570.079,71630.3
1.198,0.369077,570.541,71541.5
1.202,0.368763,570.969,71459.3
1.206,0.368472,571.365,71383.3
1.21,0.368202,571.729,71313.3
1.214,0.367953,572.065,71249
1.218,0.367725,572.372,71190.2
1.222,0.367514,572.653,71136.4
1.226,0.367322,572.909,71087.5
1.23,0.367146,573.141,71043.1
